product_id,parent_sku,"Light Source","Fixture Size","Color Rendering Index (CRI)","Lumen Output","Color Temperature","Total Input Watts","Ballast and Voltage","Listings and Ratings","Driver Type","Luminaire Efficacy Rating (LER)","L70 Expected Life (hours)","Lamp Count","Pack Size","Total Input Watt","Color Temperature (CCT)","Max Ambient Temp",__alsobought,"Max Color Rendering Index (CRI)Temp","Lamp Type",Base,Bulb,Watts,"Initial Lumens","Mean Lumens","Color Temp. (deg K)","Color Rendition Index (CRI)",Coating,"Lamp Life (3hrs. per start)","Lamp Life (12hrs. per start)","MOL (in / mm)","MOD (in / mm)",Manufacturer,"Ballast Technology","Ballast Type","Lamp Wattage","Line Voltage","Starting Type","Ballast Factor","Insulation Rating",Pack,"Total Inputs","L70 Expected Hours (hours)","Pack size","Rated Life",Warranty,"Color Rendering Index","Expected Life (hours)","Color Rendering index (CRI)","Max Ambient","Light Soure","L70 Expected Life Hours","Fixture Watts",DriverType,"Total Input  Watts","Color Rendering Imdex (CRI)","L70 Expected Life (hour)","Luminaire Efficacy Rating  (LER)","Color Temperature  (CCT)","Luminaire Efficacy Rating","Luminaire Efficacy rating (LER)","Total Watt Input","Driver  Type","Driver Typw","L70 Expected Life","Color Rendering Index (CRI0","LIght Source",120-277V,"Color Rendering  Index (CRI)","Fixrture Size","Fxiture Size"
14370,T1-G2RHBLED/U,LED,Other,80,"15,100lm-38,000lm",5000K,250,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code",120-277V,"151lm/W | 152lm/W","50,000hrs",NO,20,15,DTW,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14371,LLL-LD4R-DTW,LED,"4"" Round",90+,900-1400lm,5000K,15,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","120V AC","151lm/W | 152lm/W","50,000hrs",NO,20,15,DTW,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14372,LLL-AD-107T,LED,"3""",90+,150lm-170lm,4000K,15,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","12V DC","151lm/W | 152lm/W","50,000 hrs",NO,20,2.2,DTW,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14374,LLL-LD4R-HO-DTW,LED,"4"" Round",90+,1150-1700,4000K,18W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","120V AC","151lm/W | 152lm/W","50,000hrs",NO,20,2.2,DTW,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14377,OD-21967-MRNU,LED,"11""x3.9""",>80,"880lm-2,090lm",5000K,25,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code",120V,"151lm/W | 152lm/W","50,000hrs",NO,20,2.2,DTW,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14388,WM-CRLC4-40W-MCTP-S,LED,"4""",>80,"3,200lm",MCT,25,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","120-277VAC 50/60Hz",80lm/W,"50,000 hrs.",NO,20,40W,DTW,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14389,LLL-LL4R-DTW,LED,"4"" Round",90+,750-850lm,MCT,13.5W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","120V AC",80lm/W,"50,000hrs",NO,20,40W,DTW,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14390,WM-CRLC4-20W-SA,LED,-,>80,"1,600-17,200lm",5000K,20W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code",120-277VAC,86lm/W,"50,000hrs",NO,20,40W,DTW,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14391,LLL-LD4S-DTW,LED,"4"" Square",90+,900lm-1400lm,5000K,15W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code",120-277VAC,86lm/W,"50,000hrs",NO,20,40W,DTW,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14392,WM-LRD-7W-3WTRSL,LED,"4"" Square",>90,490lm,5000K,7,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code",120VAC,70lm/W,"50,000 hrs.",NO,20,40W,DTW,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14393,WM-LRD-7W-3WTRPH,LED,"4"" Square",>90,490lm,5000K,7,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code",120VAC,70lm/W,"50,000 hrs.",NO,20,40W,DTW,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14394,LLL-LD4S-HO-DTW,LED,"4"" Square",90+,"1,150lm-1,700lm",5000K,18W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code",120VAC,70lm/W,"50,000hrs",NO,20,40W,DTW,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14395,WM-LRD-7W-27K-4WTRPH,LED,"4"" Square",>90,490lm,5000K,7,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code",120VAC,70lm/W,"50,000 hrs.",NO,20,40W,DTW,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14396,LLL-LD6R-DTW,LED,"6"" Round",90+,2630lm-3000lm,5000K,18W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code",120VAC,70lm/W,"50,000hrs",NO,20,40W,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14397,WM-SL-20W-,LED,Other,80,"2,000lm",5000K,18W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","120VAC, 50/60Hz",100lm/W,"50,000hrs",NO,20,20W,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14423,WM-LRD-7W-4WTRSL,LED,"4""",>90,490lm,5000K,18W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code",120VAC,100lm/W,"50,000hrs.",NO,20,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14424,WM-UC-ADJ-20,LED,"20"" Linear",>90,600lm-640lm,6000K,8W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","24V DC",100lm/W,"50,000hrs.",NO,20,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14425,WM-LRD-7W-4WTR,LED,"4""",>90,490lm,5000K,8W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code",120VAC,100lm/W,"50,000hrs.",NO,20,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14426,WM-UC-ADJ-14,LED,"14"" Linear",>90,380lm-400lm,6000K,8W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","24V DC",100lm/W,"50,000hrs.",NO,20,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14427,WM-UC-ADJ-40,LED,"40"" Linear",>90,"1,200lm-1,280lm",6000K,16W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","24V DC",100lm/W,"50,000hrs.",NO,20,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14438,WM-LRD-7W-4WTRPH,LED,"4""",>90,490lm,5000K,16W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code",120VAC,100lm/W,"50,000 hrs.",NO,20,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14441,WM-LD-099,LED,Other,>90,400lm,3000K,16W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","12V AC/DC","71lm/w - 78lm/w","50,000 hrs.",NO,20,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14443,WM-LD-103,LED,Other,>90,400lm,3000K,16W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","12V AC/DC","71lm/w - 78lm/w","50,000 hrs.",NO,20,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14448,WM-LD-176,LED,Other,>90,400lm,3000K,16W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","12V AC/DC",78LM/W/71LM/W,"50,000 hrs.",NO,20,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14449,WM-T8-EZ6-AHL-2FT-15W-C,LED,"2' Linear","≥ 80","1,725lm",5000K,15W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","120-277V; 50/60Hz AC","115 lm/W","50,000 hrs",NO,4,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14450,WM-T8-EZ6-AHL-2FT-15W-F,LED,"2' Linear","≥ 80","1,650 lm",5000K,15W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","120-277V; 50/60Hz AC","110 lm/W","50,000 hrs",NO,4,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14469,WM-UCW12,LED,"12"" Linear","≥ 80",250lm-280lm,6000K,3W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","24V DC","110 lm/W","50,000 hrs",NO,4,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14470,WM-UCW20,LED,"20"" Linear","≥ 80",420lm-462lm,6000K,5W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","24V DC","110 lm/W","50,000 hrs",NO,4,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14471,WM-UCW32,LED,"32"" Linear","≥ 80",590lm-640lm,6000K,8W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","24V DC","110 lm/W","50,000 hrs",NO,4,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14472,WM-UCW40,LED,"40"" Linear","≥ 80",820lm-88lm,6000K,11W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","24V DC","110 lm/W","50,000 hrs",NO,4,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14473,WM-UCW6,LED,"6"" Linear","≥ 80",140lm-168lm,6000K,2W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","24V DC","110 lm/W","50,000 hrs",NO,4,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
14475,WM-UC12,LED,"12"" Linear","≥ 80",250lm-280lm,6000K,3W,"Electronic, 120/277V","UL Listed for damp locations, UL924, NFPA 101 Life Safety Code","24V DC","110 lm/W","50,000 hrs",NO,4,7,4100K,"-4F to 113F",3452,-,NO,B13,T8,31,900,2475,"3000K, 5000K",>90,None,"20,000",NO,"22.5 / 571","1.0 / 26",NO,NO,NO,NO,NO,NO,NO,"Non-Insulation Contact (NON-IC)",10,40W/60W,"25,000hrs",2,"60,000hrs",5-years,80,"50,000hrs",-,"-40°F to 104°F (-40°C to 40°C)",LED,"60,000hrs",-,277V,12W,95,"12,000hrs",115~125LM/W,3000K/3500K/4000K,-,"-40°C to 50°C, -40°F to 122°F",100W,-,120-277V,"100,000 hrs",80CRI,LED,"9,841lm",90+,Other,"2"""
