Product_sku,Light_Source,Fixture_Size,"Listings and Ratings","Ballast and Voltage","Color Rendering Index (CRI)","Driver Type","Lumen Output","L70 Expected Life (hours)","L90 Expected Life (hours)","Color Temperature","Total Input Watt","Total Input Watts","Pack Size","Luminaire Efficacy Rating (LER)","Color Temperature (CCT)","Max Ambient Temp","Lamp Count",Lens,Socket,Application,"Insulation Rating",__alsobought,"Rated Life","Max Ambient"
RP-8140H-DM7,"Compact Fluorescent","8 Round","Damp Location,UL Listed",,,,,,,,,,,,,,,,,,,,,
RP-8117HA,LED,"6 Round","UL Listed,Wet Area",,,,,,,,,,,,,,,,,,"Insulation Contact (IC)",,,
RP-8116HIC,LED,"6 Round",,,,,,,,,,,,,,,,,,,"Insulation Contact (IC)",,,
RP-8570,LED,Other,,,,120-277V,"1000 or 1500","50,000",,4000K,,15,,,,,,,,,,,,
RP-8571HZ,LED,Other,,,,,"950 lm & 1500 lm","50,000 hrs",,4000K,,15,,,,,,,,,,,,
RP-8572WH,LED,Other,,,,120-277V,"950, 1,500","50,000",,3000K,,15,,,,,,,,,,,,
RP-8163H,LED,Other,,,90,120V-277V,"3515-5834 lumens","50,000 hrs",,4000K,,90,,,,,,,,,,,,
RP-8518,,"6 Round",,,,,,,,,,,,,,,,,,,,,,
RP-8821,LED,Other,,,90,,"600 lm","50,000 hrs",,3000K,,8,,,,,,,,,,,,
RP-8748,LED,Other,,,90,,"625 lm","50,000 hrs",,4000K,,10,,,,,,,,,,,,
RP-7604,,"4' Linear",,,,,,,,,,,,,,,,,,,,,,
RP-7608,,"8' Linear",,,,,,,,,,,,,,,,,,,,,,
RP-7526,Incandescent,,,,,,,,,,,,,,,,,,,,,,,
RP-7528,Incandescent,,,,,,,,,,,,,,,,,,,,,,,
RP-7551G,Halogen,,,,,,,,,,,,,,,,,,,,,,,
RP-7554,LED,Other,,,80,,"600 lm","50,000 hrs",,3000K,,8,,,,,,,,,,,,
RP-7574,LED,Other,,,80,,"730 lm","50,000 hrs",,3000K,,11,,,,,,,,,,,,
RP-7575,LED,Other,,,80,,"740 lm","50,000 hours",,3000K,,11,,,,,,,,,,,,
RP-7576,LED,Other,,,80,120V,"900 lm","50,000 hrs",,3000K,,16,,,,,,,,,,,,
RP-7578,LED,Other,,,80,120V,"800 lm","50,000 hrs",,3000K,,12,,,,,,,,,,,,
RP-7916,Incandescent,,,,,,,,,,,,,,,,,,,,,,,
RP-7943,Incandescent,"4' Linear",,,,,,,,,,,,,,,,,,,,,,
RP-7953,LED,Other,,,80,120V-60Hz,"600 lumens per head","50,000 hrs",,3000K,,8,,,,,,,,,,,,
RP-7953-4,LED,"4' Linear",,,80,120V-60Hz,"600 per head","50,000 hrs",,3000K,,8,,,,,,,,,,,,
RP-8924,LED,Other,,,80,120V-60Hz,,"50,000 hrs",,4000K,,5,,,,,,,,,,,,
TF-FL-RGA,LED,,,,,,,,,,,,,,,,,,,,,,,
RP-RXL34,LED,Other,,,,120/277V,,,,,,,,,,,,,,,,,,
RP-RXL33,LED,Other,,,,120/277V,,,,,,,,,,,,,,,,,,
RP-RXL18,LED,Other,,,,120/277V,,,,,,,,,,,,,,,,,,
RP-RXL17,LED,Other,,,,120/277V,,,,,,,,,,,,,,,,,,
RP-RXL16,LED,Other,,,,120/277V,,,,,,,,,,,,,,,,,,
RP-RXL15,LED,Other,,,,120/277V,,,,,,,,,,,,,,,,,,
RP-RXEL40,LED,Other,,,,120/277V,250,,,6000K,,,,,,,,,,,,,,
RP-RXEL39,LED,Other,,,,120/277V,250,,,6000K,,4,,,,,,,,,,,,
RP-RXEL38,LED,Other,,,,120/277V,250,,,6000K,,,,,,,,,,,,,,
RP-RXEL37,LED,Other,,,,120/277V,150,,,6000K,,2,,,,,,,,,,,,
RP-RXEL24,LED,Other,,,,120V,,,,,,2,,,,,,,,,,,,
RP-REL7LED,LED,Other,,,,120V-277V,"1300 lm","50,000 hrs",,5000K,,15,,,,,,,,,,,,
RP-REL23,LED,Other,,,,120/277VAC,250,,,6000K,,2,,,,,,,,,,,,
RP-REL22,LED,Other,,,,120/277V,,,,,,4,,,,,,,,,,,,
RP-4906BN,LED,Other,,,80,120V-60Hz,"1400-2800 lm","50,000 hrs",,3000K,,35,,,,,,,,,,,,
RP-4902-1,LED,Other,,,80,120V-60Hz,"562 lm","50,000 hrs",,3000K,,8,,,,,,,,,,,,
BL-LED-DDALSN,LED,Other,,,"> 70","120-277 AC","4,269 or 6,703","78,000 hrs",,5000K,,35,,,,,,,,,,,,
RP-4401LED,LED,Other,,,80,120V-60Hz,900,"50,000",,3000K,,15,,,,,,,,,,,,
RP-4345,LED,Other,,,80,120V-60Hz,"3000 lm","50,000 hrs",,3000K,,35,,,,,,,,,,,,
RP-4335,LED,Other,,,90,120V,"2050 lm",,,3000K,,34,,,,,,,,,,,,
RP-4334,LED,Other,,,90,120V,"1375 lm",,,3000K,,23,,,,,,,,,,,,
RP-4329,LED,Other,,,91,120V-60Hz,"1400 lm","50,000 hrs",,4000K,,20,,,,,,,,,,,,
RP-4326D-30,LED,"4 Round",,,83,120V-60Hz,"1610 lm",,,3000K,,23,,,,,,,,,,,,
RP-4313-30,LED,Other,,,80,"120V-60Hz or 120/277V","1050 lm",,,3000K,,15,,,,,,,,,,,,
F54T5HO-49W,"T5HO Fluorescent","4' Linear",,,85,,4850,,,5000K,,54,,,,,,,,,,,,
LT-CMED511,LED,Other,,,,120V,"950 lm","50,000 hrs",,4000K,,15,,,,,,,,,,,,
TF-66WMW2328X1WHLN18W,"T8 LED","8' Linear",,,,"AC100  277V without Ballast","8400 lm","50,000 hrs",,5000K,,72,,,,,,,,,,,,
ILP-AL-110WU,LED,Other,,,"> 70",120-277V,"17,000","100,000 hrs",,5000K,,110,,,,,,,,,,,,
ILP-AL-270WU,LED,Other,,,"> 70",120-277V,"38,800","100,000 hrs",,5000K,,270,,,,,,,,,,,,
WM-LPS-S6,LED,"6 Round",,,"> 90",120-277VAC,"900 lm","50,000 hrs",,3000K,,12,,75LM/W,,,,,,,,,,
EL-EM16-7W,LED,Other,,,80,120V,"500 lm","25,000 hrs.",,4000K,,6.5,,"76 m/w",,,,,,,,,,
ML-44FSF-48LED,LED,"4' Linear",,,,"120-277V Multivolt 0-10V Dimmable","3,300 or 6,270","60,000",,5000K,,30,,,,,,,,,,,,
ML-44FSF-96LED,LED,"8' Linear",,,,"120-277V Multivolt 0-10V Dimmable","6,270 or 19,980","60,000",,5000K,,57,,,,,,,,,,,,
ML-772,LED,Other,,,80,"120-277V Multivolt  0-10V Dimmable","2,800-10,800",,,5000K,,114,,,,,,,,,,,,
EN-6061,,,,,,,,,,,,,10,,,,,,,,,,,
ILP-AL-130WU,LED,Other,,,"> 70",120-277V,"21,000","100,000 hrs",,5000K,,150,,,,,,,,,,,,
ILP-AL-190WU,LED,Other,,,"> 70",120-277V,"26,000","100,000 hrs",,5000K,,190,,,,,,,,,,,,
TF-LINPF254MV,"T5HO Fluorescent","4' Linear",,"Electronic, Multivolt 120-277V",,,,,,,,,,,,,,,,,,,,
TF-WLINPF2548MV,"T5HO Fluorescent","8' Linear","Class P,HPF,Non PCB,Thermally protected,UL Listed","Electronic, Multivolt 120-277V",,,,,,,,,,,,,,,,,,,,
TF-44RFSF48L,LED,"4' Linear",,,,0-10V,"2400 or 4800",,,4000K,,24,,,,,,,,,,,,
LT-CMED314,LED,Other,,,,120V,"1200 lm","50,000 hrs",,4000K,,23,,,,,,,,,,,,
LT-CMED-605-BN,LED,Other,,,"80 or 90","120V Triac Dimming (Standard)","680 lm","50,000 hrs",,4000K,,12,,,,,,,,,,,,
LT-STS-2370,LED,Other,,,"80, 90",,,"50,000 hrs",,4000K,,15,,,,,,,,,,,,
LT-STS-2380,LED,Other,,,"80, 90",,,"50,000 hrs",,4000K,,30,,,,,,,,,,,,
TF-HBC1232M23X1LN18W,"T8 LED","4' Linear",,,,"AC100  277V without Ballast","252000 lm","50,000 hrs",,5000K,,12x18,,,,,,,,,,,,
TF-CITCL332X1LN18W,LED,Other,,,-,"AC100 – 277V without Ballast","6300 lm","50,000 hrs",,,,2x18W,,-,"3500K, 4000K, 5000K","-20C to 50C",,,,,,,,
SP-2-0249D,LED,Other,,,"> 80",120V,"3400 or 3600",,,4100K,,48,,,,,,,,,,,,
SP-DC612D,LED,Other,,,80,120-277V,"1,340lm",,,4000K,,18,,,,,,,,,,,,
SP-FL0324D-PD,LED,Other,,,80,120-277V,935lm,,,4000K,,11,,,,,,,,,,,,
SP-3-4098D,LED,Other,,,80,120V,"1140 or 1200",,,5000K,,15,,,,,,,,,,,,
SP-3-4161D,LED,Other,,,80,120V,"1140 or 1200",,,5000K,,15,,,,,,,,,,,,
SP-3-4081D,LED,Other,,,80,120V,"500 or 545",,,5000K,,13,,,,,,,,,,,,
SP-3-4031D,LED,Other,,,80,120V,"1150 lm",,,5000K,,15,,,,,,,,,,,,
RP-7553,LED,,,,,,,,,,,,,,,,,,,,,,,
RP-7580,LED,Other,,,80,120V,"1300 lm","50,000 hrs",,3000K,,20,,,,,,,,,,,,
TF-CEU3,LED,,"Damp Location,UL Listed",,,,,,,,,,,,,,,,,,,,,
ILP-WPSO-30WLED-UNIV,LED,Other,,,"> 70","120-277 V","3,634 lm","75,000 hrs",,5000K,,30,,,,,,,,,,,,
CTL-LB60A,LED,Other,,,,,"800 lm","10,000 hrs",,5000K,,10,,,,,,,,,,,,
CTL-P13XSP,"Compact Fluorescent",,,,NO,,NO,,,,,,,,,,,,,,,,,
E-LED9WA19/ADV,LED,,,,,,750,,,5000K,,,,,,,,,,,,,,
E-LED9WA19/ADV-,LED,,,,,,"750 lm",,,4000K,,,,,,,,,,,,,,
MX-LSV4U,LED,"4' Linear",,,"> 80",120-277V,2900-6500,"100,000 hrs",,5000K,,20,,,,,,,,,,,,
MX-11A19GUDLED27/G4,LED,Other,,,"> 80",120V,"1,100 lm","25,000 hrs",,3000K,,11,,"100 lm/W",,,,,,,,,,
WM-LPS-1X1,LED,Other,,,"> 80",120-277VAC,"1700 lm","50,000 hrs",,3000K,,18,,94LM/W,,,,,,,,,,
JI-EV-SLW-100WB1,LED,Other,,,"> 80",AC100-277V,"12,500-13,500","50,000 hrs",,6500K,,100,,"120 lm/W",,,,,,,,,,
EL-DLC4-2,LED,Other,,,90,120V,"910 lm","35,000",,4000K,,13,,"70 lm/w",,,,,,,,,,
EL-DLC4S-,LED,Other,,,80,120V,"600 lm","30,000",,5000K,,9,,"66 lm/w",,,,,,,,,,
EL-DLC6S-,LED,Other,,,80,120V,"900 lm","30,000",,5000K,,12,,"75 lm/w",,,,,,,,,,
EL-DLC6SQ,LED,Other,,,80,120VAC,"900 lm","30,000",,5000K,,12,,"75 lm/w",,,,,,,,,,
AL-MVP-1,LED,Other,,,90+,"120V AC",200Lm,"50,000 hrs",,2700K,,4.3,,,,,,,,,,,,
OD-21957-MRNU,LED,Other,,,>80,120V,830,"40,000",,5000K,,11,,,,,,,,,,,,
ML-RDIS-22LED,LED,2X2,,,82,"120-277V Multivolt 0-10V Dimmable","3,498 or 4,200",,,5000K,,28,,,,,,,,,,,,
ML-RDIS-14LED,LED,Other,,,82,"120-277V Multivolt 0-10V Dimmable","3,620 or 5,450",,,5000K,,32,,,,,,,,,,,,
ML-RDIS-24LED,LED,Other,,,82,"120-277V Multivolt 0-10V Dimmable","5,448 or 5,825",,,5000K,,48,,,,,,,,,,,,
WM-PL12R,LED,Other,,,,12V,230,,,5000K,,3.5,,65LM/W,,,,,,,,,,
WM-PL12,LED,Other,,,,12VDC,120,,,5000K,,2,,60LM/W,,,,,,,,,,
EN-62080,,,,,,,,,,,,,10,,,,,,,,,,,
EN-62081,,,,,,,,,,,,,10,,,,,,,,,,,
MX-MLVT14D40,LED,1X4,,,80,120-277V,"4,000 lm","50,000 hrs",,4000K,,40,,"105 lm/W or 110 lm/W",,,,,,,,,,
LT-DLED-1565HPC1008,LED,Other,,,80,"120-277 VAC, 0-10V Dimming","8,000","50,000",,5000K,,100,,"80 lm/W",,,,,,,,,,
TPZ-SMD-5/RND/11,LED,"5 Round",,,90,"120V, 60Hz",770lm,"50,000",,5000K,,11,,"Up to 74 LPW",,,,,,,,,,
TPZ-F-LUHB,LED,Other,,,>80,"120-277V, 50/60Hz","13,500-39,000","50,000",,5000K,,300,,,,,,,,,,,,
TPZ-F-VT4/50W,LED,Other,,,80,"120V-277V, 50/60Hz","6,500","50,000",,5000K,,50,,,,,,,,,,,,
TPZ-F-LWRAP/40W,LED,Other,,,80,"120-277V, 60Hz","4,600","50,000",,5000K,,40,,"115 LPW",,,,,,,,,,
TPZ-F-LWRAP/20W,LED,Other,,,80,,105,"50,000",,5000K,,20,,,,,,,,,,,,
TPZ-F-VTC22-79,LED,2X2,,,80,"120-277V, 50/60Hz",3750,"50,000",,4000K,,30,,"125 LPW",,,,,,,,,,
TPZ-F-VTC22/30,LED,2X2,,,"80, SDCM <4","120-277V, 50/60 Hz",125-130,"50,000",,5000K,,30,,,,,,,,,,,,
TPZ-FL-24/40,LED,2X2,,,>80,"120-277V +/-10%, 60Hz","5,000","50,000",,5000K,,40,,,,,,,,,,,,
TPZ-F-L22/40,LED,2X2,,,>80,"120-277V +/-10%, 60Hz","3,750","50,000",,4000K,,40,,,,,,,,,,,,
TPZ-F-L22/30,LED,2X2,,,>80,"120-277V +/-10%, 60Hz","3,750","50,000",,5000K,,30,,,,,,,,,,,,
BL-DR4FT,"T8 LED","4' Linear",,,,,"1,800 or 2,200lm",,,5000K,,,,,,,,,,,,,,
TPZ-F-L24,LED,2X4,,,80,"120-277V, 50/60Hz","2,200 or 3,300","50,000",,5000K,,20,,,,,,,,,,,,
BL-BRK-LED4ICN-GR,LED,Other,,,>80,120AC,650lm,"50,000hrs",,5000K,,8,,NO,,,,,,,,,,
BL-BRK-LED4ICN,LED,Other,,,>80,120AC,600lm,"50,000hrs",,5000K,,7,,NO,,,,,,,,,,
BL-BRK-LED46-DK-12W,LED,Other,,,>80,"120 (50-60Hz) AC",900lm,"50,000hrs",,5000K,,12,,NO,,,,,,,,,,
BL-LEDRA-11,LED,Other,,,>80,120VAC,"1,300-1,600lm","163,000hrs",,4000K,,15,,87lm/w,,,,,,,,,,
BL-WRE-4FT-44L,LED,"4' Linear",,,>80,120-277AC,"4,400lm","144,000 hrs.",,5000K,,38,,"110 to 117lm/w",,,,,,,,,,
BL-MRK,LED,Other,,,>80,120-347AC,"4,000-5,000lm",,,5000K,,32,,NO,,,,,,,,,,
BL-SL-2FT-25L,LED,"2' Linear",,,>80,120-277V,"2,500lm","190,000hrs",,5000K,,20,,"128 to 129lm/w",,,,,,,,,,
BL-SL-8FT-80L,LED,"8' Linear",,,>80,120-277V,"8,000lm","190,000hrs",,5000K,,65,,"138 LPW",,,,,,,,,,
BL-SL-4FT-46L,LED,"4' Linear",,,>80,120-277V,"4,600lm","190,000hrs",,5000K,,32,,"132 to 135 LPW",,,,,,,,,,
TPZ-F-L22,LED,2X2,,,80,"120-277V, 50/60Hz","2,200","50,000",,5000K,,20,,,,,,,,,,,,
WM-SCO-4FT-40W-MCT,LED,"4' Linear",,,"≥ 80","120-277VAC 50/60Hz","3,760","50,000",,"Multi Color Temp",,40,,,,,,,,,,,,
BL-SL-3FT-33L,LED,"3' Linear",,,>80,120-277V,"3,264 to 3,333lm","190,000hrs",,5000K,,25,,"132 to 135 LPW",,,,,,,,,,
FL-ETH-A02-100W-HY-H,LED,Other,,,Ra>70,120-277V,"17,000lm","100,000hrs.",,5000K,,100,,170lm/w,,,,,,,,,,
FL-FI-CES,LED,Other,,,Ra>82,"120-277V, 120-347V","1,566-4,180lm","50,000hrs",,5000K,,54,,82lm/w,,,,,,,,,,
BL-CB24-5L,LED,2X4,,,>80,120-277AC,"5,000","144,000",,5000K,,24,,140lm/w,,,,,,,,,,
FL-FI-CPS,LED,Other,,,Ra>80,"120-277V, 120-347V","1,125-1,480lm","50,000hrs",,5000K,,15,,83lm/w,,,,,,,,,,
FL-MHB02,LED,Other,,,>70,120-277V,"9,400-24,500lm","50,000hrs",,4000K,,180,,140lm/w,,,,,,,,,,
FL-ETH-PLBT-24-XXW,LED,2X4,,,Ra>80,120-277V,"5,200lm","75,000hrs",,5000K,,40,,130lm/w,,,,,,,,,,
FL-ETH-PLBT-22-XXW,LED,2X2,,,Ra>80,120-277V,"5,200lm","75,000hrs",,5000K,,40,,130lm/w,,,,,,,,,,
FL-FI-DP-24-U-P,LED,2X4,,,Ra>82,120-277V,"5,100-6,375lm","50,000hrs",,5000K,,40,,130lm/w,,,,,,,,,,
FL-FI-DP-22-U-P,LED,2X2,,,Ra>82,120-277V,"3,825lm","50,000hrs",,5000K,,30,,130lm/w,,,,,,,,,,
BL-CB22-3L,LED,2X2,,,>80,120-277V,"3,000lm","144,000 hrs.",,5000K,,24,,130lm/w,,,,,,,,,,
EE-STL-4UXH/8CT-XE-G4-OSDL/HF,LED,"4' Linear",,,80+,120V-277V,,"75,000 hrs",,5000K,,40,,"> 120 LPW",,,,,,,,,,
EE-SED,LED,Other,,,90+,120V,777-1139,"50,000",,5000K,,10,,"> 70 LPW",,,,,,,,,,
TF-MAX3FR-24LQ,LED,Other,,,>80,120-277V,"1,700-10,400","50,000",,5000K,,164,,,,,,,,,,,,
TF-MAX2FR,LED,Other,,,>80,120-277V,"1,700-10,400","50,000",,5000K,,164,,,,,,,,,,,,
TF-FPHK,LED,Other,,,>80,"0-10 Volt dimmable 120-277V","15,000-37,500","50,000",,5000K,,300,,,,,,,,,,,,
TF-SBR-12X48,LED,Other,,,>80,"0-10 Volt dimmable 120-277V","5,800-12,000","50,000",,5000K,,48,,,,,,,,,,,,
TF-153A424MV,"T5HO Fluorescent",2x4,"Class P,HPF,Non PCB,Thermally protected,UL Listed","Electronic, Multivolt 120-277V",,,,,,,,,,,,,,,,,,,,
TF-SBCST-9X9LP,LED,Other,,,>80,"0-10 Volt dimmable 120-277V","1,000lm","50,000hrs",,5000K,,10,,,,,,,,,,,,
TF-SBCSM,LED,Other,,,>80,120-277V,"1,000-8,800","50,000",,5000K,,88,,,,,,,,,,,,
TF-SBCP,LED,Other,,,>80,"0-10 Volt dimmable 120-277V","1,000-8,800","50,000",,5000K,,88,,,,,,,,,,,,
TF-L23HSFR58X58LQ,LED,Other,,,>80,120-277V,"17020 or 30590","50,000",,5000K,,148,,,,,,,,,,,,
TF-ICFFR,LED,Other,,,>80,120-277V,"5,800-12,000","50,000",,5000K,,96,,,,,,,,,,,,
TF-PLY44SF-OT,LED,Other,,,>80,120-277V,"11,200-76,800","50,000",,5000K,,1216,,,,,,,,,,,,
TF-PLY44SF-HX,LED,Other,,,>80,120-277V,"8,400-57,600","50,000",,4000K,,912,,,,,,,,,,,,
TF-PLY44SF-SQ,LED,Other,,,>80,120-277V,5600-38400,"50,000",,5000K,,608,,,,,,,,,,,,
TF-PLY23PFR-CR,LED,Other,,,>80,120-277V,"5,520-36,800","50,000",,5000K,,512,,,,,,,,,,,,
MES-MVT03,LED,Other,,,,AC120-277V,5600-11600lm,,,,,45,,,,,,,,,,,,
MES-MLH04,LED,Other,,,,AC120-277V,18500-29000lm,,,,,210,,,,,,,,,,,,
TF-PLY23PFR-P,LED,Other,,,>80,120-277V,"2,760-18,400","50,000",,5000K,,256,,,,,,,,,,,,
TF-PLY23PFR-OT,LED,Other,,,>80,120-277V,"18,400-73,600","50,000",,5000K,,1024,,,,,,,,,,,,
TF-PLY23PFR-HX,LED,Other,,,>80,120-277V,8280-55200,"50,000",,5000K,,768,,,,,,,,,,,,
TF-PLY23PFR-PT,LED,Other,,,>80,120-277V,6900-46000,">50,000",,5000K,,640,,,,,,,,,,,,
TF-PLY23PFR-SQ,LED,Other,,,80,120-277V,5520-36800,">50,000",,5000K,,512,,,,,,,,,,,,
TF-PLY23PFR-TR,LED,Other,,,"> 80",120-277V,4140-27600,">50,000",,5000K,,384,,,,,,,,,,,,
TF-PLY23PFR-FAN,LED,Other,,,>80,120-277V,4140-41400,">50,000",,5000K,,360,,,,,,,,,,,,
WM-T5-TYPA-27W,LED,,,,,,3200,,,5000K,,,20,,,,,,,,,,,
WM-FML-S6-11W,LED,Other,,,90+,"120V AC",550,"50,000",,5000K,,11,,,,,,,,,,,,
WM-PL12-3KIT,LED,Other,,,,12VDC,120,,,5000K,,2,,60LM/W,,,,,,,,,,
WM-IGL-1W,LED,Other,,,,12VAC/DC,100,"50,000",,4000K,,1,,100LM/W,,,,,,,,,,
WM-PL12ADJ,LED,Other,,,-,12VDC,250,-,,,,4.5W,,55LM/W,"3000K, 4000K, 5000K",-,,,,,,,,
WM-PL12S,LED,Other,,,,12V,230,,,5000K,,3.5,,65LM/W,,,,,,,,,,
WM-TR1-S-10W,LED,Other,,,Ra80-97,"100~240VAC 50/60Hz",680-720,"35,000-50,000",,5000K,,10,,,,,,,,,,,,
WM-CRLC-EGN,LED,"8 Round",,,>80,"120-277VAC 50/60Hz",1200-1720,"50,000",,5000K,,15,,80~85,,,,,,,,,,
WM-T8-4FT-18W,"T8 LED","4' Linear",,,,,"1800, 1900, 1950",,,5000K,,,20,,,,,,,,,,,
WM-LF3-HL-30W,LED,Other,,,"≥ 82","120~277VAC/50~60 Hz",3600,"70,000",,,,30W,,"120 LPW","4000K, 5000K","-40°F to 104°F",,,,,,,,
WM-TGL-2X4,LED,2X4,,,>80,"120-277VAC 50/60Hz",6000,"50,000",,4000K,,60,,100LM/W,,,,,,,,,,
WM-TGL-2X2,LED,2X2,,,>80,"120-277VAC 50/60Hz",4000,"50,000",,4000K,,40,,100LM/W,,,,,,,,,,
WM-LLHB-240W,LED,Other,,,-,"120~277 VAC/50~60 Hz",33000,-,,,,240W,,155LM/W,"4000K, 5000K","-40°F ~ 122°F",,,,,,,,
WM-LLHB-180W,LED,Other,,,-,"120~277 VAC/50~60 Hz",23250,-,,,,180W,,155LM/W,"4000K, 5000K","-40°F ~ 122°F",,,,,,,,
WM-LLHB-120W,LED,Other,,,-,"120~277 VAC/50~60 Hz",15500,-,,,,120W,,155LM/W,"4000K, 5000K","-40°F ~ 122°F",,,,,,,,
WM-LLHB-90W,LED,Other,,,,"120~277 VAC/50~60 Hz",14400,,,5000K,,90,,160LM/W,,,,,,,,,,
WM-LW360-80W,LED,Other,,,>70,"120-277VAC 50/60Hz",10000-10400,"50,000",,5000K,,80,,125LM/W~130LM/W,,,,,,,,,,
WM-LW360-60W,LED,Other,,,>70,"120-277VAC 50/60Hz",7500-7800,"50,000",,5000K,,60,,125LM/W~130LM/W,,,,,,,,,,
WM-RDL6-ADJ,LED,Other,,,90,"120V AC",900,"36, 000",,5000K,,12,,,,,,,,,,,,
WM-RDL4-ADJ,LED,Other,,,90,"120V AC",650,"36,000",,5000K,,10,,,,,,,,,,,,
WM-T8-EZ4-HL-15W,"T8 LED","4' Linear",,,,,"2,100-2,300",,,5000K,,,20,,,,,,,,,,,
WM-T8-EZ5-GS-2FT-8W,"T8 LED",,,,,,"1,000",,,5000K,,,20,,,,,,,,,,,
WM-T8-EZ5-GS-4FT,"T8 LED","4' Linear",,,,,2100,,,5000K,,,20,,,,,,,,,,,
WM-TR1-R-10W,LED,Other,,,Ra80-97,"100~240VAC 50/60Hz",680,"35,000-50,000",,5000K,,10,,,,,,,,,,,,
WM-HPL-40W,LED,,,,,,5000,,,5000K,,,12,,,,,,,,,,,
WM-HPL,,,,,,,,,,,,,10,,,,,,,,,,,
WM-CDX-55W,LED,Other,,,>80,"120-277VAC 50/60Hz",7250,"70,000",,5000K,,55,,131,,,,,,,,,,
WM-CDX-35W,LED,Other,,,>80,"120-277VAC 50/60Hz","4,600","70,000",,5000K,,35,,131,,,,,,,,,,
WM-RDL6,LED,Other,,,90,120VAC,1200~1400,,,5000K,,12,,63~73,,,,,,,,,,
WM-RDL4,LED,Other,,,90,120VAC,650-850,,,6500K,,12,,54~70LM/W,,,,,,,,,,
WM-SSL6,LED,Other,,,>80,120VAC,1125,"50,000",,5000K,,15,,75,,,,,,,,,,
WM-SSL4,LED,Other,,,>80,120VAC,630-650,"50,000",,5000K,,9,,"70 or 72",,,,,,,,,,
LT-LEDH-S11,LED,,"Wet Area","Electronic, 120/277V",,,,,,,,,,,,,,,,,,,,
WM-DLSN6,LED,Other,,,"≥ 80","120V AC",950-1000,"50,000",,5000K,,15,,63-66,,,,,,,,,,
WM-DLSN4,LED,Other,,,"≥ 80","120V AC",550-600,"50,000",,5000K,,10,,"55-60 LPW",,,,,,,,,,
WM-DLS6,LED,Other,,,90,120VAC,950-1000,,,5000K,,15,,63~66LM/W,,,,,,,,,,
WM-CSL-4FT-40W,LED,"4' Linear",,,>80,"120-277VAC 50/60Hz",4600,"50,000",,5000K,,40,,"115 lm/W",,,,,,,,,,
WM-RSL6-ADJ,LED,"6 Round",,,>80,120VAC,900,"50,000",,5000K,,12,,"75 lm/W",,,,,,,,,,
WM-RSL4-ADJ,LED,Other,,,>80,120VAC,700,"50,000",,5000K,,9,,77,,,,,,,,,,
WM-SDL6-BF,LED,Other,,,90,120VAC,"1,073-1,200","50,000",,5000K,,15,,80,,,,,,,,,,
WM-RSL4-APD,LED,"4 Round",,,>80,120VAC,900,"50,000",,5000K,,12,,,,,,,,,,,,
WM-SDL4-BF,LED,"4 Square",,,90,"120V AC",600-750,"35,000",,5000K,,10,,,,,,,,,,,,
WM-FML-R6-11W,LED,Other,,,90+,"120V AC",550,"50,000",,5000K,,11,,,,,,,,,,,,
WM-DLSE6,LED,"6 Round",,,"≥ 90","120V AC",1000,"50,000",,5000K,,,,"67 LPW",,,,,,,,,,
WM-DLS4,LED,"4 Round",,,,"120V AC",550-600,"50, 000",,5000K,,,,,,,,,,,,,,
WM-A19-40PK-9W,LED,,,,,,810,,,5000K,,,,,,,,,,,,14613,,
WM-A19-8PK-9W,LED,,,,,,810,,,5000K,,,,,,,,,,,,14613,,
WM-G10-600L,LED,,,,,,500-600,,,5500K,,,,,,,,,,,,,,
WM-A19-FLA-7W,LED,,,,,,700-850,,,4000K,,,20,,,,,,,,,14613,,
WM-LFLV-7W,LED,Other,,,,"12V AC/DC",500-550,,,5000K,,7,,78LM/W/71LM/W,,,,,,,,,,
WM-MR16-400L,LED,,,,,,400,,,5000K,,,20,,,,,,,,,,,
WM-LF12-6W,LED,Other,,,>80,12VAC/DC,400-450,"50,000",,5000K,,6,,"66 or 75",,,,,,,,,,
WM-CL-36W,,,,,,,,,,,,,,,,,,,,,,,,
WM-PAR30-SN-10W,,,,,,,,,,,,,20,,,,,,,,,,,
WM-PAR30-LN-10W,,,,,,,,,,,,,20,,,,,,,,,,,
WM-LED-PL1,LED,Other,,,,120V,275,,,3000K,,4,,,,,,,,,,,,
WM-WMX-MCTP,LED,Other,,,>80,"120-277VAC 50/60Hz","9,000",70000,,"Multi Color Temp",,80,,110LM/W,,,,,,,,,,
LT-LEDH-RT4SICA,LED,,"Damp Location,Wet Area",,,,,,,,,,,,,,,,,,"Insulation Contact (IC)",,,
LT-LEDH-S8,LED,Other,,,80,"120~277VAC, Triac: 10-100% Dimming or 120~277V, 0-10V, Triac & ELV","760 or 1,432","50,000",,4000K,,14,,,,,,,,,,,,
WM-LPS,LED,Other,,,"> 80",120-277VAC,"1700 lm","50,000 hrs",,,,18W,,94LM/W,5000K/4000K/3000K,"-13°F ~ 104°F",,,,,,,,
EX-VP,LED,"4' Linear",,,80+,"120-277V, 347/480V","5,200 or 7,800lm",,,5000K,,40,,130lm/w,,,,,,,,,,
EX-TR22,LED,2X2,,,80+,"110-277V, 347/480V","3,250lm",,,MCT,,25W/30W/40W,,130lm/w,,,,,,,,,,
