parent_sku,family_count,child_sku,"Color Temperature (CCT)","Finish Options","Factory Installed Lamps","Wiring Options","End Cap Finish Options","Lamp Type Options","Select Reflector","Voltage Options","Wattage Options","Letter Color Options","Number of Faces","Wattage & Lumen Options","Fixture Wattage",Color,"Main Cable Length","Lens Options","Height Options","Wattage & Optics Options","Driver Option","LED Module & Wattage Options","End Cap Options",WattageOptions,"Pendant Mounting Kit","Beam Angle Options","Mounting Options","Trim Ring Finish","Select Finish (Reflectors & Baffles)","Length & Wattage Options","Output Wattage Options","Output Voltage Options","Wattage & Optics/Beams Options","Connector Type Options","Emergency Battery Options","Trimplate Options","Occupancy Sensor","Trim Options","Size\, Wattage & Lumen Options","Size & Wattage Options","Control Options","Square Trim Ring Options","Round Trim Ring Options","Accessories Options","Trim Shape Options","Color Te\,mperature (CCT)","Reflector Options",Reflector,"Reflector Finish","Color Temperature","Fixture Options","Color Temperat","Frosted Lens","Distribution Options"
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-3000K-120V-W60,3000K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-3000K-277V-N28,3000K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-3000K-277V-M36,3000K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-3000K-277V-W60,3000K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-3500K-120V-N28,3500K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-3500K-120V-M36,3500K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-3500K-120V-W60,3500K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-3500K-277V-N28,3500K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-3500K-277V-M36,3500K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-3500K-277V-W60,3500K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-4000K-120V-N28,4000K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-4000K-120V-M36,4000K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-4000K-120V-W60,4000K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-4000K-277V-N28,4000K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-4000K-277V-M36,4000K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-15W-4000K-277V-W60,4000K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-3000K-120V-N28,3000K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-3000K-120V-M36,3000K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-3000K-120V-W60,3000K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-3000K-277V-N28,3000K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-3000K-277V-M36,3000K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-3000K-277V-W60,3000K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-3500K-120V-N28,3500K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-3500K-120V-M36,3500K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-3500K-120V-W60,3500K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-3500K-277V-N28,3500K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-3500K-277V-M36,3500K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-3500K-277V-W60,3500K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-4000K-120V-N28,4000K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-4000K-120V-M36,4000K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-4000K-120V-W60,4000K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-4000K-277V-N28,4000K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-4000K-277V-M36,4000K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-2LN-Trimless,4,LT-LEDMCL-2LN-Trimless-20W-4000K-277V-W60,4000K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-3000K-120V-N28,3000K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-3000K-120V-M36,3000K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-3000K-120V-W60,3000K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-3000K-277V-N28,3000K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-3000K-277V-M36,3000K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-3000K-277V-W60,3000K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-3500K-120V-N28,3500K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-3500K-120V-M36,3500K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-3500K-120V-W60,3500K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-3500K-277V-N28,3500K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-3500K-277V-M36,3500K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-3500K-277V-W60,3500K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-4000K-120V-N28,4000K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-4000K-120V-M36,4000K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-4000K-120V-W60,4000K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-4000K-277V-N28,4000K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-4000K-277V-M36,4000K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-15W-4000K-277V-W60,4000K,,,,,,,"277V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-3000K-120V-N28,3000K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-3000K-120V-M36,3000K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-3000K-120V-W60,3000K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-3000K-277V-N28,3000K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-3000K-277V-M36,3000K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-3000K-277V-W60,3000K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-3500K-120V-N28,3500K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-3500K-120V-M36,3500K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-3500K-120V-W60,3500K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-3500K-277V-N28,3500K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-3500K-277V-M36,3500K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-3500K-277V-W60,3500K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-4000K-120V-N28,4000K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-4000K-120V-M36,4000K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-4000K-120V-W60,4000K,,,,,,,"120V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-4000K-277V-N28,4000K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-4000K-277V-M36,4000K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-3LN-Trimless,4,LT-LEDMCL-3LN-Trimless-20W-4000K-277V-W60,4000K,,,,,,,"277V 0-10V Dimmable","20 Watts",,,,,,,,,,,,,,,"Wide 60°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-3KL-Z,3000K,Bronze,,,,,,120-277v,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-3KL-Z-36,3000K,Bronze,,,,,,120-277v,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-3KL-Z-30,3000K,Bronze,,,,,,120-277v,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-3KL-B,3000K,Black,,,,,,120-277v,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-3KL-B-36,3000K,Black,,,,,,120-277v,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-3KL-B-30,3000K,Black,,,,,,120-277v,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-4KL-Z,4000K,Bronze,,,,,,120-277v,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-4KL-Z-36,4000K,Bronze,,,,,,120-277v,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-4KL-Z-30,4000K,Bronze,,,,,,120-277v,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-4KL-B,4000K,Black,,,,,,120-277v,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-4KL-B-36,4000K,Black,,,,,,120-277v,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-4KL-B-30,4000K,Black,,,,,,120-277v,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-5KL-Z,5000K,Bronze,,,,,,120-277v,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-5KL-Z-36,5000K,Bronze,,,,,,120-277v,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-5KL-Z-30,5000K,Bronze,,,,,,120-277v,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-5KL-B,5000K,Black,,,,,,120-277v,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-5KL-B-36,5000K,Black,,,,,,120-277v,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-U-5KL-B-30,5000K,Black,,,,,,120-277v,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-3KL-Z,3000K,Bronze,,,,,,347v,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-3KL-Z-36,3000K,Bronze,,,,,,347v,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-3KL-Z-30,3000K,Bronze,,,,,,347v,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-3KL-B,3000K,Black,,,,,,347v,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-3KL-B-36,3000K,Black,,,,,,347v,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-3KL-B-30,3000K,Black,,,,,,347v,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-4KL-Z,4000K,Bronze,,,,,,347v,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-4KL-Z-36,4000K,Bronze,,,,,,347v,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-4KL-Z-30,4000K,Bronze,,,,,,347v,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-4KL-B,4000K,Black,,,,,,347v,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-4KL-B-36,4000K,Black,,,,,,347v,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-4KL-B-30,4000K,Black,,,,,,347v,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-5KL-Z,5000K,Bronze,,,,,,347v,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-5KL-Z-36,5000K,Bronze,,,,,,347v,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-5KL-Z-30,5000K,Bronze,,,,,,347v,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-5KL-B,5000K,Black,,,,,,347v,,,,,,,,,"42"" Standard Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-5KL-B-36,5000K,Black,,,,,,347v,,,,,,,,,"36"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFRB20QF1X17,4,DG-AFRB20QF1X17-C-5KL-B-30,5000K,Black,,,,,,347v,,,,,,,,,"30"" Height",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-4LN-Trimless,4,LT-LEDMCL-4LN-Trimless-15W-3000K-120V-N28,3000K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Narrow 28°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT-LEDMCL-4LN-Trimless,4,LT-LEDMCL-4LN-Trimless-15W-3000K-120V-M36,3000K,,,,,,,"120V 0-10V Dimmable","15 Watts",,,,,,,,,,,,,,,"Medium 36°",,,,,,,,,,,,,,,,,,,,,,,,,,,,
