parent_sku,child_sku,color_temprature
GC-9.5T5HE,GC-9.5T5HE/2F-840/EXT-CASE25,4000K
GC-16.5PLV,GC-16.5PLV-830/BYP-CASE10,3000K
GC-16.5PLV,GC-16.5PLV-835/BYP-CASE10,3500K
GC-16.5PLV,GC-16.5PLV-840/BYP-CASE10,4000K
GC-5.5PLSH,GC-5.5PLSH/827/HYB/GX23/R-CASE10,2700K
GC-5.5PLSH,GC-5.5PLSH/830/HYB/GX23/R-CASE10,3000K
GC-5.5PLSH,GC-5.5PLSH/835/HYB/GX23/R-CASE10,3500K
GC-5.5PLSH,GC-5.5PLSH/840/HYB/GX23/R-CASE10,4000K
GC-5.5PLSV,GC-5.5PLSV/827/HYB/GX23-CASE10,2700K
GC-5.5PLSV,GC-5.5PLSV/830/HYB/GX23-CASE10,3000K
GC-5.5PLSV,GC-5.5PLSV/835/HYB/GX23-CASE10,3500K
GC-5.5PLSV,GC-5.5PLSV/840/HYB/GX23-CASE10,4000K
GC-12T5HE,GC-12T5HE/3F-830/BYP-CASE20,3000K
GC-12T5HE,GC-12T5HE/3F-835/BYP-CASE20,3500K
GC-12T5HE,GC-12T5HE/3F-840/BYP-CASE20,4000K
GC-8PLH,GC-8PLH-827/HYBM-CASE15,2700K
GC-8PLH,GC-8PLH-830/HYBM-CASE15,3000K
GC-8PLH,GC-8PLH-835/HYBM-CASE15,3500K
GC-8PLH,GC-8PLH-40/HYBM-CASE15,4000K
GC-5.5PLV,GC-5.5PLV-835/HYBM-CASE15,3500K
GC-5.5PLV,GC-5.5PLV-840/HYBM-CASE15,4000K
WM-LRSL-4FT-2L-6PK,WM-LRSL-4FT-2L-6PK-40K-C,"4000K / Clear"
WM-LRSL-4FT-2L-6PK,WM-LRSL-4FT-2L-6PK-40K-F,"4000K / Frosted"
WM-LRSL-4FT-2L-6PK,WM-LRSL-4FT-2L-6PK-50K-C,"5000K / Clear"
WM-LRSL-4FT-2L-6PK,WM-LRSL-4FT-2L-6PK-50K-F,"5000K / Frosted"
OD-L9NAOMDIM,OD-L9NAOMDIM-27K-CASE25,2700K
OD-L9NAOMDIM,OD-L9NAOMDIM-30K-CASE25,3000K
WM-LRSL-8FT-T4L-6PK,WM-LRSL-8FT-T4L-6PK-40K-C,"4000K / Clear"
WM-LRSL-8FT-T4L-6PK,WM-LRSL-8FT-T4L-6PK-50K-F,"4000K / Frosted"
WM-LRSL-8FT-T4L-6PK,WM-LRSL-8FT-T4L-6PK-50-1,"5000K / Clear"
WM-LRSL-8FT-T4L-6PK,WM-LRSL-8FT-T4L-6PK-50-1-1,"5000K / Frosted"
WM-LP-2X4-50W,WM-LP-2X4-50W-40K-D-HL,4000K
WM-LP-2X4-50W,WM-LP-2X4-50W-50K-D-HL,5000K
WM-CL-EHL-120W,WM-CL-EHL-120W-30K-E39,3000K
WM-CL-EHL-120W,WM-CL-EHL-120W-50K-E39,5000K
WM-CL-EHL-100W,WM-CL-EHL-100W-30K-E39,3000K
WM-CL-EHL-100W,WM-CL-EHL-100W-50K-E39,5000K
WM-CL-EHL-75W,WM-CL-EHL-75W-30K-E39,3000K
WM-CL-EHL-75W,WM-CL-EHL-75W-50K-E39,5000K
WM-CL-EHL-54W,WM-CL-EHL-54W-30K-E39,3000K
WM-CL-EHL-54W,WM-CL-EHL-54W-50K-E39,5000K
WM-CL-EHL-45W,WM-CL-EHL-45W-30K-E39,3000K
WM-CL-EHL-45W,WM-CL-EHL-45W-50K-E39,5000K
WM-CL-EHL-36W-E39,WM-CL-EHL-36W-30K-E39,3000K
WM-CL-EHL-36W-E39,WM-CL-EHL-36W-50K-E39,5000K
WM-CL-EHL-36W-E26,WM-CL-EHL-36W-30K-E26,3000K
WM-CL-EHL-36W-E26,WM-CL-EHL-36W-50K-E26,5000K
WM-CL-EHL-27W,WM-CL-EHL-27W-30K-E26,3000K
WM-CL-EHL-27W,WM-CL-EHL-27W-50K-E26,5000K
WM-CL-EHL-18W,WM-CL-EHL-18W-30K-E26,3000K
WM-CL-EHL-18W,WM-CL-EHL-18W-50K-E26,5000K
WM-CL-EHL-12W,WM-CL-EHL-12W-30K-E26,3000K
WM-CL-EHL-12W,WM-CL-EHL-12W-50K-E26,5000K
OD-9W/ODT2S,OD-9W/ODT2S-41K-CASE25,"4100K / Cool White"
OD-9W/ODT2S,OD-9W/ODT2S-50K-CASE25,"5000K / Natural DL"
OD-13W/ODT2S/E12,13W/ODT2S/E12-41K-CASE25,"4100K / Cool White"
OD-13W/ODT2S/E12,13W/ODT2S/E12-50K-CASE25,"5000K / Natural DL"
OD-18W/ODT2S,OD-18W/ODT2S/41K-CASE25,4100K
OD-18W/ODT2S,OD-18W/ODT2S/50K-CASE25,5000K
OD-13W/ODSGU,OD-13W/ODSGU-27K-CASE25,"2700K / Soft White"
OD-13W/ODSGU,OD-13W/ODSGU-35-CASE25,"3500K / White"
OD-13W/ODSGU,OD-13W/ODSGU-41-CASE25,"4100K / Cool White"
WM-CDLX-SM-5-25W,WM-CDLX-SM-5-25W-30K,3000K
WM-CDLX-SM-5-25W,WM-CDLX-SM-5-25W-40K,4000K
WM-CDLX-SM-5-25W,WM-CDLX-SM-5-25W-50K,5000K
OD-18W/ODT2SGU,OD-18W/ODT2SGU-27,"2700K / Cool White"
OD-18W/ODT2SGU,OD-18W/ODT2SGU-41,"4100K / Soft White"
OD-23W/ODT2SGU,OD-23W/ODT2SGU-27K/CASE25,2700K
OD-23W/ODT2SGU,OD-23W/ODT2SGU-41K/CASE25,4100K
OD-23W/ODT2SGU,OD-23W/ODT2SGU-50K/CASE25,5000K
OD-26W/ODSGU,OD-26W/ODSGU-27,"2700K / Soft White"
OD-26W/ODSGU,OD-26W/ODSGU-35,"3500K / White"
OD-26W/ODSGU,OD-26W/ODSGU-41,"4100K / Cool White"
OD-26W/ODSGU,OD-26W/ODSGU-50,"5000K / Natural DL"
WM-CDLX-MD-15-45W,WM-CDLX-MD-15-45W-30K,3000K
WM-CDLX-MD-15-45W,WM-CDLX-MD-15-45W-40K,4000K
WM-CDLX-MD-15-45W,WM-CDLX-MD-15-45W-50K,5000K
WM-CDLX-LG-30-80W,WM-CDLX-LG-30-80W-30K,3000K
WM-CDLX-LG-30-80W,WM-CDLX-LG-30-80W-40K,4000K
WM-CDLX-LG-30-80W,WM-CDLX-LG-30-80W-50K,5000K
WM-GL-12V-12W,WM-GL-12V-12W-30K-BR,3000K
WM-GL-12V-12W,WM-GL-12V-12W-40K-BR,4000K
WM-GL-12V-12W,WM-GL-12V-12W-50K-BR,5000K
OD-85W/ODSP,OD-85W/ODSP-27K,2700K
OD-85W/ODSP,OD-85W/ODSP-50K,5000K
OD-55W/ODS,GC-55W/ODS-27K-CASE25,2700K
OD-55W/ODS,GC-55W/ODS-50K-CASE25,5000K
WM-GL-12V-24W,WM-GL-12V-24W-30K-BR,3000K
WM-GL-12V-24W,WM-GL-12V-24W-40K-BR,4000K
WM-GL-12V-24W,WM-GL-12V-24W-50K-BR,5000K
WM-GL-12W,WM-GL-12W-30K-BR,3000K
WM-GL-12W,WM-GL-12W-40K-BR,4000K
WM-GL-12W,WM-GL-12W-50K-BR,5000K
OD-ODS9W,OD-ODS9W-27,2700K
OD-ODS9W,OD-ODS9W-41,4100K
WM-GL-24W,WM-GL-24W-30K-BR,3000K
WM-GL-24W,WM-GL-24W-40K-BR,4000K
WM-GL-24W,WM-GL-24W-50K-BR,5000K
OD-ODS13W/4P,OD-ODS13W/4P-27K-CASE50,2700K
OD-ODS13W/4P,OD-ODS13W/4P-41K-CASE50,4100K
OD-ODD18W,OD-ODD18W-27K-CASE30,2700K
OD-ODD18W,OD-ODD18W-35K-CASE30,3500K
OD-ODD18W,OD-ODD18W-41K-CASE30,4100K
OD-ODD18W/4P,OD-ODD18W/4P-27K-CASE30,2700K
OD-ODD18W/4P,OD-ODD18W/4P-41K-CASE30,4100K
OD-ODD26W,OD-ODD18W/4P/27K-CASE325,2700K
OD-ODD26W,OD-ODD18W/4P/41K-CASE25,4100K
OD-ODD26W/4P,OD-ODD26W/4P-27K-CASE25,2700K
OD-ODD26W/4P,OD-ODD26W/4P-35K-CASE25,3500K
OD-ODT42W/4P,OD-ODT42W/4P-27K-CASE25,2700K
OD-ODT42W/4P,OD-ODT42W/4P-35K-CASE25,3500K
OD-ODT42W/4P,OD-ODT42W/4P-41K-CASE25,4100K
OD-ODT57W/4P,OD-ODT57W/4P-27K-CASE30,27000K
OD-ODT57W/4P,OD-ODT57W/4P-3000K-CASE30,3000K
OD-ODLL40W,OD-ODLL40W-30K-CASE30,3000K
OD-ODLL40W,OD-ODLL40W-35K-CASE30,3500K
OD-ODLL40W,OD-ODLL40W-4100K-CASE30,4100K
OD-ODLL55W,OD-ODLL55W-30K-CASE30,3000K
OD-ODLL55W,OD-ODLL55W-35K-CASE30,3500K
OD-ODLL55W,OD-ODLL55W-41K-CASE30,4100K
OD-L9A19N,OD-L9A19N-27K-CASE25,2700K
OD-L9A19N,OD-L9A19N-50K-CASE25,5000K
OD-L11A19N,OD-L11A19N-27K-CASE25,2700K
OD-L11A19N,OD-L11A19N-50K-CASE25,5000K
OD-L15A19N,OD-L15A19N/27K-CASE25,2700K
OD-L15A19N,OD-L15A19N/50K-CASE25,5000K
WM-LFX-XS-15W,WM-LFX-XS-15W-30K-TR,3000K
WM-LFX-XS-15W,WM-LFX-XS-15W-40K-TR,4000K
WM-LFX-XS-15W,WM-LFX-XS-15W-50K-TR,5000K
WM-LFX-SM-10-30W,WM-LFX-SM-10-30W-30K-TR,3000K
WM-LFX-SM-10-30W,WM-LFX-SM-10-30W-50K-TR,5000K
WM-LFX-MD-15-50W,WM-LFX-MD-15-50W-30K-TR,3000K
WM-LFX-MD-15-50W,WM-LFX-MD-15-50W-50K-TR,5000K
OD-L10HPAR30DIM/FL,OD-L10HPAR30DIM/FL-30K-CASE25,3000K
OD-L10HPAR30DIM/FL,OD-L10HPAR30DIM/FL-50K-CASE25,5000K
OD-L11HPAR30LNDIM/FL,OD-L11HPAR30LNDIM/FL-30K-CASE25,3000K
OD-L11HPAR30LNDIM/FL,OD-L11HPAR30LNDIM/FL-50K-CASE25,5000K
OD-L17PAR38DIM/FL,OD-L17PAR38DIM/FL-30K-CASE25,3000K
OD-L17PAR38DIM/FL,OD-L17PAR38DIM/FL-50K-CASE25,5000K
WM-LFE-15W,WM-LFE-15W-30K-TR,3000K
WM-LFE-15W,WM-LFE-15W-40K-TR,4000K
WM-LFE-15W,WM-LFE-15W-50K-TR,5000K
OD-L6MR16DIM/FL,OD-L6MR16DIM/FL-27K-CASE25,2700K
OD-L6MR16DIM/FL,OD-L6MR16DIM/FL-30K-CASE25,3000K
OD-L6MR16DIM/FL,OD-L6MR16DIM/FL-50K-CASE25,5000K
OD-L6MRGUDIM/FL,OD-L6MRGUDIM/FL-27K-CASE25,3000K
OD-L6MRGUDIM/FL,OD-L6MRGUDIM/FL-50K-CASE25,5000K
WM-LFE-15W-KN,WM-LFE-15W-30K-KN,3000K
WM-LFE-15W-KN,WM-LFE-15W-40K-KN,4000K
WM-LFE-15W-KN,WM-LFE-15W-50K-KN,5000K
WM-LFX-LG-50-150W,WM-LFX-LG-50-150W-30K,3000K
WM-LFX-LG-50-150W,WM-LFX-LG-50-150W-40K,4000K
WM-LFX-LG-50-150W,WM-LFX-LG-50-150W-50K,5000K
WM-LFX-SM-10-30W-KN,WM-LFX-SM-10-30W-30K-KN,3000K
WM-LFX-SM-10-30W-KN,WM-LFX-SM-10-30W-40K-KN,4000K
WM-LFX-SM-10-30W-KN,WM-LFX-SM-10-30W-50K-KN,5000K
ILP-RB3-13L-U,ILP-RB3-13L-U-40,4000K
ILP-RB3-13L-U,ILP-RB3-13L-U-40-FRL,4000K
ILP-RB3-13L-U,ILP-RB3-13L-U-50,5000K
ILP-RB3-13L-U,ILP-RB3-13L-U-50-FRL,5000K
WM-LFX-XL-150-300W,WM-LFX-XL-150-300W-30K,3000K
WM-LFX-XL-150-300W,WM-LFX-XL-150-300W-40K,4000K
WM-LFX-XL-150-300W,WM-LFX-XL-150-300W-50K,5000K
ILP-RB3-19L-U,ILP-RB3-19L-U-40,4000K
ILP-RB3-19L-U,ILP-RB3-19L-U-40-FRL,4000K
ILP-RB3-19L-U,ILP-RB3-19L-U-50,5000K
ILP-RB3-19L-U,ILP-RB3-19L-U-50-FRL,5000K
ILP-RB3-25L-U,ILP-RB3-25L-U-40,4000K
ILP-RB3-25L-U,ILP-RB3-25L-U-40-FRL,4000K
ILP-RB3-25L-U,ILP-RB3-25L-U-50,5000K
ILP-RB3-25L-U,ILP-RB3-25L-U-50-FRL,5000K
ILP-RB3-31L-U,ILP-RB3-31L-U-40,4000K
ILP-RB3-31L-U,ILP-RB3-31L-U-40-FRL,4000K
ILP-RB3-31L-U,ILP-RB3-31L-U-50,5000K
ILP-RB3-31L-U,ILP-RB3-31L-U-50-FRL,5000K
ILP-EDV-12L-U,ILP-EDV-12L-U-30,3000K
ILP-EDV-12L-U,ILP-EDV-12L-U-30-FRL,3000K
ILP-EDV-12L-U,ILP-EDV-12L-U-35,3500K
ILP-EDV-12L-U,ILP-EDV-12L-U-35-FRL,3500K
ILP-EDV-12L-U,ILP-EDV-12L-U-40,4000K
ILP-EDV-12L-U,ILP-EDV-12L-U-40-FRL,4000K
ILP-EDV-12L-U,ILP-EDV-12L-U-50,5000K
ILP-EDV-12L-U,ILP-EDV-12L-U-50-FRL,5000K
ILP-EDV-18L-U,ILP-EDV-18L-U-30,3000K
ILP-EDV-18L-U,ILP-EDV-18L-U-30-FRL,3000K
ILP-EDV-18L-U,ILP-EDV-18L-U-35,3500K
ILP-EDV-18L-U,ILP-EDV-18L-U-35-FRL,3500K
ILP-EDV-18L-U,ILP-EDV-18L-U-40,4000K
ILP-EDV-18L-U,ILP-EDV-18L-U-40-FRL,4000K
ILP-EDV-18L-U,ILP-EDV-18L-U-50,5000K
ILP-EDV-18L-U,ILP-EDV-18L-U-50-FRL,5000K
ILP-EDV-24L-U,ILP-EDV-24L-U-30,3000K
ILP-EDV-24L-U,ILP-EDV-24L-U-30-FRL,3000K
ILP-EDV-24L-U,ILP-EDV-24L-U-35,3500K
ILP-EDV-24L-U,ILP-EDV-24L-U-35-FRL,3500K
ILP-EDV-24L-U,ILP-EDV-24L-U-40,4000K
ILP-EDV-24L-U,ILP-EDV-24L-U-40-FRL,4000K
ILP-EDV-24L-U,ILP-EDV-24L-U-50,5000K
ILP-EDV-24L-U,ILP-EDV-24L-U-50-FRL,5000K
ILP-EVT-12L-U,ILP-EVT-12L-U-40-FRL,4000K
ILP-EVT-12L-U,ILP-EVT-12L-U-50-FRL,5000K
ILP-EVT-18L-U,ILP-EVT-18L-U-40-FRL,4000K
ILP-EVT-18L-U,ILP-EVT-18L-U-50-FRL,5000K
ILP-EVT-24L-U,ILP-EVT-24L-U-40-FRL,4000K
ILP-EVT-24L-U,ILP-EVT-24L-U-50-FRL,5000K
ILP-EVT-30L-U,ILP-EVT-30L-U-40-FRL,4000K
ILP-EVT-30L-U,ILP-EVT-30L-U-50-FRL,5000K
ILP-EVT-36L-U,ILP-EVT-36L-U-40-FRL,4000K
ILP-EVT-36L-U,ILP-EVT-36L-U-50-FRL,5000K
ILP-EVT-42L-U,ILP-EVT-42L-U-40-FRL,4000K
ILP-EVT-42L-U,ILP-EVT-42L-U-50-FRL,5000K
ILP-EVT-56L-U,ILP-EVT-56L-U-40-FRL,4000K
ILP-EVT-56L-U,ILP-EVT-56L-U-50-FRL,5000K
ILP-VLN22-3L-U,ILP-VLN22-3L-U-35,3500K
ILP-VLN22-3L-U,ILP-VLN22-3L-U-40,4000K
ILP-VPAN14-22L/27L/33L-U,ILP-VPAN14-22L/27L/33L-U-35,3500K
ILP-VPAN14-22L/27L/33L-U,ILP-VPAN14-22L/27L/33L-U-40,4000K
ILP-VPAN22-27L/33L/44L-U,ILP-VPAN22-27L/33L/44L-U-35,3500K
ILP-VPAN22-27L/33L/44L-U,ILP-VPAN22-27L/33L/44L-U-40,4000K
ILP-VPAN24-66L-U,ILP-VPAN24-66L-U-35,3500K
ILP-VPAN24-66L-U,ILP-VPAN24-66L-U-40,4000K
ILP-VVT2-3L-U,ILP-VVT2-3L-U-40-FRL,4000K
ILP-VVT2-3L-U,ILP-VVT2-3L-U-50-FRL,5000K
ILP-WTZ4-4L-U,ILP-WTZ4-4L-U-30-RAFL,3000K
ILP-WTZ4-4L-U,ILP-WTZ4-4L-U-35-RAFL,3500K
ILP-WTZ4-4L-U,ILP-WTZ4-4L-U-40-RAFL,4000K
ILP-WTZ4-4L-U,ILP-WTZ4-4L-U-50-RAFL,5000K
ILP-VPAN24-33L/44L/55L-U,ILP-VPAN24-33L/44L/55L-U-35,3500K
ILP-VPAN24-33L/44L/55L-U,ILP-VPAN24-33L/44L/55L-U-40,4000K
ILP-VLN22-4L-U,ILP-VLN22-4L-U-35,3500K
ILP-VLN22-4L-U,ILP-VLN22-4L-U-40,4000K
ILP-VLN24-3L-U-40,ILP-VLN24-3L-U-40-35,3500K
ILP-VLN24-3L-U-40,ILP-VLN24-3L-U-40-40,4000K
ILP-WTZ4-7L-U,ILP-WTZ4-7L-U-30-FRAL,3000K
ILP-WTZ4-7L-U,ILP-WTZ4-7L-U-35-FRAL,3500K
ILP-WTZ4-7L-U,ILP-WTZ4-7L-U-40-FRAL,4000K
ILP-WTZ4-7L-U,ILP-WTZ4-7L-U-50-FRAL,5000K
ILP-VLN24-4L-U,ILP-VLN24-4L-U-35,3500K
ILP-VLN24-4L-U,ILP-VLN24-4L-U-40,4000K
ILP-VLN24-7L-U,ILP-VLN24-7L-U-35,3500K
ILP-VLN24-7L-U,ILP-VLN24-7L-U-40,4000K
ILP-VVT4-4L-U,ILP-VVT4-4L-U-40-FRL,4000K
ILP-VVT4-4L-U,ILP-VVT4-4L-U-50-FRL,5000K
RP-8081-40,RP-8081-40-30,3000K
RP-8081-40,RP-8081-40-40,4000K
RP-4318-1-30,RP-4318-1-30-BN,"Brushed Nickel"
RP-4318-1-30,RP-4318-1-30-OB,"Oil-Rubbed Bronze"
RP-4318-1-30,RP-4318-1-30-WH,White
RP-8708,RP-8708WH-90-3K,3000K
RP-8708,RP-8708WH-90-4K,4000K
RP-8742-1WH-90,RP-8742-1WH-90-3K,3000K
RP-8742-1WH-90,RP-8742-1WH-90-4K,4000K
RP-8742-2WH-90,RP-8742-2WH-90-3K,3000K
RP-8742-2WH-90,RP-8742-2WH-90-4K,4000K
RP-8554WH-90,RP-8554WH-90-3K,3000K
RP-8554WH-90,RP-8554WH-90-4K,4000K
LT-CMED-605-BN,LT-CMED-605-BN-2700K,2700K
LT-CMED-605-BN,LT-CMED-605-BN-3000K,3000K
LT-CMED-605-BN,LT-CMED-605-BN-3500K,3500K
LT-CMED-605-BN,LT-CMED-605-BN-4000K,4000K
TF-HBC1232M23X1LN18W,TF-HBC1232M23X1LN18W-35,3500K
TF-HBC1232M23X1LN18W,TF-HBC1232M23X1LN18W-40,4000K
TF-HBC1232M23X1LN18W,TF-HBC1232M23X1LN18W-50,5000K
TF-CITCL332X1LN18W,TF-CITCL332X1LN18W-35,3500K
TF-CITCL332X1LN18W,TF-CITCL332X1LN18W-40,4000K
TF-CITCL332X1LN18W,TF-CITCL332X1LN18W-50,5000K
SP-2-0249D,SP-2-0249D-3000K,3000K
SP-2-0249D,SP-2-0249D-4100K,4100K
SP-DC612D,SP-DC612D-3000K,3000K
SP-DC612D,SP-DC612D-4000K,4000K
SP-FL0324D-PD,SP-FL0324D-PD-3000K,3000K
SP-FL0324D-PD,SP-FL0324D-PD-4000K,4000K
SP-3-4098D,SP-3-4098D-3000K,3000K
SP-3-4098D,SP-3-4098D-4000K,4000K
SP-3-4098D,SP-3-4098D-5000K,5000K
SP-3-4081D,SP-3-4081D-05-30,3000K
SP-3-4081D,SP-3-4081D-05-40,4000K
SP-3-4031D,SP-3-4031D-3500K,3500K
SP-3-4031D,SP-3-4031D-4000K,4000K
SP-3-4031D,SP-3-4031D-5000K,5000K
ILP-WPSO-30WLED-UNIV,ILP-WPSO-30WLED-UNIV-50,5000K
ILP-WPSO-30WLED-UNIV,ILP-WPSO-30WLED-UNIV-40,4000K
CTL-LB60A,CTL-LB60A-WW,2700K
CTL-LB60A,CTL-LB60A-DL,5000K
CTL-P13XSP,CTL-P13XSP-WW-4P,2700K
CTL-P13XSP,CTL-P13XSP-CW-4P,4100K
CTL-P13XSP,CTL-P13XSP-DL-4P,5000K
E-LED9WA19/ADV,"E-LED9WA19/ADV-830-DIM-G7A 2PK",3000K
E-LED9WA19/ADV,"E-LED9WA19/ADV-840-DIM-G7A 2PK",4000K
E-LED9WA19/ADV,"E-LED9WA19/ADV-850-DIM-G7A 2PK",5000K
E-LED9WA19/ADV-,"E-LED9WA19/ADV--827-G7A 2PK",2700K
E-LED9WA19/ADV-,"E-LED9WA19/ADV--830-G7A 2PK",3000K
E-LED9WA19/ADV-,"E-LED9WA19/ADV--840-G7A 2PK",4000K
MX-11A19GUDLED27/G4,MX-11A19GUDLED27/G4-27/G4,2700K
MX-11A19GUDLED27/G4,MX-11A19GUDLED27/G4-30/G4,3000K
WM-LPS-1X1,WM-LPS-1X1-30K,3000K
WM-LPS-1X1,WM-LPS-1X1-40K,4000K
WM-LPS-1X1,WM-LPS-1X1-50K,5000K
EL-DLC4-2,EL-DLC4-2-020e,2700K
EL-DLC4-2,EL-DLC4-2-000e,3000K
EL-DLC4-2,EL-DLC4-2-040e,4000K
EL-DLC4S-,EL-DLC4S--2000e,3000K
EL-DLC4S-,EL-DLC4S--2040e,4000K
EL-DLC4S-,EL-DLC4S--2050e,5000K
EL-DLC6S-,EL-DLC6S--2000e,3000K
EL-DLC6S-,EL-DLC6S--2040e,4000K
EL-DLC6S-,EL-DLC6S--2050e,5000K
EL-DLC6SQ,EL-DLC6SQ-2000e,3000K
EL-DLC6SQ,EL-DLC6SQ-2040e,4000K
EL-DLC6SQ,EL-DLC6SQ-2050e,5000K
OD-21957-MRNU,OD-21957-MRNU-3011-CASE12,3000K
OD-21957-MRNU,OD-21957-MRNU-4011-CASE12,4000K
WM-PL12R,WM-PL12R-30K-WH,3000K
WM-PL12R,WM-PL12R-40K-WH,4000K
WM-PL12R,WM-PL12R-50K-WH,5000K
WM-PL12,WM-PL12-30K-WH,3000K
WM-PL12,WM-PL12-30K-BK,3000K
WM-PL12,WM-PL12-30K-BN,3000K
WM-PL12,WM-PL12-40K-WH,4000K
WM-PL12,WM-PL12-40K-BK,4000K
WM-PL12,WM-PL12-40K-BN,4000K
WM-PL12,WM-PL12-50K-WH,5000K
WM-PL12,WM-PL12-50K-BK,5000K
WM-PL12,WM-PL12-50K-BN,5000K
MX-MLVT14D40,MX-MLVT14D40-35/SB,3500K
MX-MLVT14D40,MX-MLVT14D40-40/SB,4000K
LT-DLED-1565HPC1008,LT-DLED-1565HPC1008-27UZTDBK,2700K
LT-DLED-1565HPC1008,LT-DLED-1565HPC1008-30UZTDBK,3000K
LT-DLED-1565HPC1008,LT-DLED-1565HPC1008-35UZTDBK,3500K
LT-DLED-1565HPC1008,LT-DLED-1565HPC1008-40UZTDBK,4000K
LT-DLED-1565HPC1008,LT-DLED-1565HPC1008-50UZTDBK,5000K
TPZ-SMD-5/RND/11,TPZ-SMD-5/RND/11/CTS-46-27K,2700K
TPZ-SMD-5/RND/11,TPZ-SMD-5/RND/11/CTS-46-30K,3000K
TPZ-SMD-5/RND/11,TPZ-SMD-5/RND/11/CTS-46-35K,3500K
TPZ-SMD-5/RND/11,TPZ-SMD-5/RND/11/CTS-46-40K,4000K
TPZ-SMD-5/RND/11,TPZ-SMD-5/RND/11/CTS-46-50K,5000K
TPZ-F-VT4/50W,TPZ-F-VT4/50W-40K-86-EM-86-COUPLER,4000K
TPZ-F-VT4/50W,"TPZ-F-VT4/50W-40K-86-EM-86-10FT CORD-86",4000K
TPZ-F-VT4/50W,"TPZ-F-VT4/50W-40K-86-EM-86-LED-CABLE 2PK",4000K
TPZ-F-VT4/50W,TPZ-F-VT4/50W-50K-86-EM-86-COUPLER,5000K
TPZ-F-VT4/50W,"TPZ-F-VT4/50W-50K-86-EM-86-10FT CORD-86",5000K
TPZ-F-VT4/50W,"TPZ-F-VT4/50W-50K-86-EM-86-LED-CABLE 2PK",5000K
TPZ-F-LWRAP/40W,TPZ-F-LWRAP/40W-40K/D-75,4000K
TPZ-F-LWRAP/40W,TPZ-F-LWRAP/40W-50K/D-75,5000K
TPZ-F-LWRAP/20W,TPZ-F-LWRAP/20W-40K-75,4000K
TPZ-F-LWRAP/20W,TPZ-F-LWRAP/20W-50K-75,5000K
TPZ-F-VTC22-79,TPZ-F-VTC22/30/835/D-79,3500K
TPZ-F-VTC22-79,TPZ-F-VTC22/30/840/D-79,4000K
TPZ-F-VTC22/30,TPZ-F-VTC22/30-835/D-86C,3500K
TPZ-F-VTC22/30,TPZ-F-VTC22/30-840/D-86C,4000K
TPZ-F-VTC22/30,TPZ-F-VTC22/30-850/D-86C,5000K
TPZ-FL-24/40,TPZ-FL-24/40-840/D/HE2,4000K
TPZ-FL-24/40,TPZ-FL-24/40-850/D/HE2,5000K
TPZ-F-L22/40,TPZ-F-L22/40-835/D/HE2-79,3500K
TPZ-F-L22/40,TPZ-F-L22/40-840/D/HE2-79,4000K
TPZ-F-L22/30,TPZ-F-L22/30-835/D/HE2,3500K
TPZ-F-L22/30,TPZ-F-L22/30-840/D/HE2,4000K
TPZ-F-L22/30,TPZ-F-L22/30-850/D/HE2,5000K
BL-BRK-LED4ICN-GR,BL-BRK-LED4ICN-GR-8W-27K-ECO,2700K
BL-BRK-LED4ICN-GR,BL-BRK-LED4ICN-GR-8W-30K-ECO,3000K
BL-BRK-LED4ICN-GR,BL-BRK-LED4ICN-GR-8W-35K-ECO,3500K
BL-BRK-LED4ICN-GR,BL-BRK-LED4ICN-GR-8W-40K-ECO,4000K
BL-BRK-LED4ICN-GR,BL-BRK-LED4ICN-GR-8W-50K-ECO,5000K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-27K-ECO-SQ,2700K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-27K-ECO-SPWHT,2700K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-27K-ECO-BK,2700K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-27K-ECO-N,2700K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-27K-ECO-BZ,2700K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-30K-ECO-SQ,3000K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-30K-ECO-SPWHT,3000K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-30K-ECO-BK,3000K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-30K-ECO-N,3000K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-30K-ECO-BZ,3000K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-35K-ECO-SQ,3500K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-35K-ECO-SPWHT,3500K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-35K-ECO-BK,3500K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-35K-ECO-N,3500K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-35K-ECO-BZ,3500K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-40K-ECO-SQ,4000K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-40K-ECO-SPWHT,4000K
BL-BRK-LED4ICN,BL-BRK-LED4ICN-7W-40K-ECO-BK,4000K
