sku,parent,Color_Temperature,price,cost_price,Retail_price,sale_price
LT-LEDH-SR8C-G2-22-27-UTD-SI,LT-LEDH-SR8C-UTD,4000K,289.3,188.93,,
LT-LEDH-SR8C-G2-22-30-UTD-WH,LT-LEDH-SR8C-UTD,4000K,289.3,188.93,,
LT-LEDH-SR8C-G2-22-30-UTD-BK,LT-LEDH-SR8C-UTD,4000K,289.3,188.93,,
LT-LEDH-SR8C-G2-22-30-UTD-BR,LT-LEDH-SR8C-UTD,4000K,289.3,188.93,,
LT-LEDH-SR8C-G2-22-30-UTD-SI,LT-LEDH-SR8C-UTD,4000K,289.3,188.93,,
LT-LEDH-SR8C-G2-22-35-UTD-WH,LT-LEDH-SR8C-UTD,4000K,289.3,188.93,,
LT-LEDH-SR8C-G2-22-35-UTD-BK,LT-LEDH-SR8C-UTD,4000K,289.3,188.93,,
LT-LEDH-SR8C-G2-22-35-UTD-BR,LT-LEDH-SR8C-UTD,4000K,289.3,188.93,,
LT-LEDH-SR8C-G2-22-35-UTD-SI,LT-LEDH-SR8C-UTD,4000K,289.3,188.93,,
LT-LEDH-SR8C-G2-22-40-UTD-WH,LT-LEDH-SR8C-UTD,4000K,289.3,188.93,,
LT-LEDH-SR8C-G2-22-40-UTD-BK,LT-LEDH-SR8C-UTD,4000K,289.3,188.93,,
LT-LEDH-SR8C-G2-22-40-UTD-BR,LT-LEDH-SR8C-UTD,4000K,289.3,188.93,,
LT-LEDH-SR8C-G2-22-40-UTD-SI,LT-LEDH-SR8C-UTD,4000K,289.3,188.93,,
LT-LEDH-SR8C-G2-32-27-UTD-WH,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-27-UTD-BK,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-27-UTD-BR,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-27-UTD-SI,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-30-UTD-WH,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-30-UTD-BK,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-30-UTD-BR,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-30-UTD-SI,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-35-UTD-WH,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-35-UTD-BK,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-35-UTD-BR,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-35-UTD-SI,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-40-UTD-WH,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-40-UTD-BK,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-40-UTD-BR,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8C-G2-32-40-UTD-SI,LT-LEDH-SR8C-UTD,4000K,305,188.93,,
LT-LEDH-SR8W-G2-14-827-UTD-WH,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-827-UTD-BK,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-827-UTD-BR,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-827-UTD-SI,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-830-UTD-WH,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-830-UTD-BK,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-830-UTD-BR,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-830-UTD-SI,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-835-UTD-WH,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-835-UTD-BK,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-835-UTD-BR,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-835-UTD-SI,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-840-UTD-WH,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-840-UTD-BK,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-840-UTD-BR,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-14-840-UTD-SI,LT-LEDH-SR8W-UTD,4000K,293.6,205.43,,
LT-LEDH-SR8W-G2-22-827-UTD-WH,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-827-UTD-BK,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-827-UTD-BR,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-827-UTD-SI,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-830-UTD-WH,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-830-UTD-BK,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-830-UTD-BR,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-830-UTD-SI,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-835-UTD-WH,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-835-UTD-BK,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-835-UTD-BR,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-835-UTD-SI,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-840-UTD-WH,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-840-UTD-BK,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-840-UTD-BR,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-22-840-UTD-SI,LT-LEDH-SR8W-UTD,4000K,312.86,205.43,,
LT-LEDH-SR8W-G2-32-827-UTD-WH,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-827-UTD-BK,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-827-UTD-BR,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-827-UTD-SI,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-830-UTD-WH,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-830-UTD-BK,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-830-UTD-BR,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-830-UTD-SI,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-835-UTD-WH,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-835-UTD-BK,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-835-UTD-BR,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-835-UTD-SI,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-840-UTD-WH,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-840-UTD-BK,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-840-UTD-BR,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8W-G2-32-840-UTD-SI,LT-LEDH-SR8W-UTD,4000K,328.6,205.43,,
LT-LEDH-SR8P-G2-12-14-827-UTD-WH,LT-LEDH-SR8P-UTD,4000K,288.95,188.93,,
LT-LEDH-SR8P-G2-18-14-827-UTD-WH,LT-LEDH-SR8P-UTD,4000K,291.45,188.93,,
LT-LEDH-SR8P-G2-24-14-827-UTD-WH,LT-LEDH-SR8P-UTD,4000K,293.6,188.93,,
LT-LEDH-SR8P-G2-36-14-827-UTD-WH,LT-LEDH-SR8P-UTD,4000K,298.25,188.93,,
LT-LEDH-SR8P-G2-48-14-827-UTD-WH,LT-LEDH-SR8P-UTD,4000K,303.95,188.93,,
LT-LEDH-SR8P-G2-12-14-827-UTD-BK,LT-LEDH-SR8P-UTD,4000K,288.95,188.93,,
LT-LEDH-SR8P-G2-18-14-827-UTD-BK,LT-LEDH-SR8P-UTD,4000K,291.45,188.93,,
LT-LEDH-SR8P-G2-24-14-827-UTD-BK,LT-LEDH-SR8P-UTD,4000K,293.6,188.93,,
LT-LEDH-SR8P-G2-36-14-827-UTD-BK,LT-LEDH-SR8P-UTD,4000K,298.25,188.93,,
LT-LEDH-SR8P-G2-48-14-827-UTD-BK,LT-LEDH-SR8P-UTD,4000K,303.95,188.93,,
LT-LEDH-SR8P-G2-12-14-827-UTD-BR,LT-LEDH-SR8P-UTD,4000K,288.95,188.93,,
LT-LEDH-SR8P-G2-18-14-827-UTD-BR,LT-LEDH-SR8P-UTD,4000K,291.45,188.93,,
LT-LEDH-SR8P-G2-24-14-827-UTD-BR,LT-LEDH-SR8P-UTD,4000K,293.6,188.93,,
LT-LEDH-SR8P-G2-36-14-827-UTD-BR,LT-LEDH-SR8P-UTD,4000K,298.25,188.93,,
LT-LEDH-SR8P-G2-48-14-827-UTD-BR,LT-LEDH-SR8P-UTD,4000K,303.95,188.93,,
LT-LEDH-SR8P-G2-12-14-827-UTD-SI,LT-LEDH-SR8P-UTD,4000K,288.95,188.93,,
LT-LEDH-SR8P-G2-18-14-827-UTD-SI,LT-LEDH-SR8P-UTD,4000K,291.45,188.93,,
LT-LEDH-SR8P-G2-24-14-827-UTD-SI,LT-LEDH-SR8P-UTD,4000K,293.6,188.93,,
LT-LEDH-SR8P-G2-36-14-827-UTD-SI,LT-LEDH-SR8P-UTD,4000K,298.25,188.93,,
LT-LEDH-SR8P-G2-48-14-827-UTD-SI,LT-LEDH-SR8P-UTD,4000K,303.95,188.93,,
LT-LEDH-SR8P-G2-12-14-830-UTD-WH,LT-LEDH-SR8P-UTD,4000K,288.95,188.93,,
LT-LEDH-SR8P-G2-18-14-830-UTD-WH,LT-LEDH-SR8P-UTD,4000K,291.45,188.93,,
LT-LEDH-SR8P-G2-24-14-830-UTD-WH,LT-LEDH-SR8P-UTD,4000K,293.6,188.93,,
LT-LEDH-SR8P-G2-36-14-830-UTD-WH,LT-LEDH-SR8P-UTD,4000K,298.25,188.93,,
LT-LEDH-SR8P-G2-48-14-830-UTD-WH,LT-LEDH-SR8P-UTD,4000K,303.95,188.93,,
LT-LEDH-SR8P-G2-12-14-830-UTD-BK,LT-LEDH-SR8P-UTD,4000K,288.95,188.93,,
LT-LEDH-SR8P-G2-18-14-830-UTD-BK,LT-LEDH-SR8P-UTD,4000K,291.45,188.93,,
LT-LEDH-SR8P-G2-24-14-830-UTD-BK,LT-LEDH-SR8P-UTD,4000K,293.6,188.93,,
LT-LEDH-SR8P-G2-36-14-830-UTD-BK,LT-LEDH-SR8P-UTD,4000K,298.25,188.93,,
LT-LEDH-SR8P-G2-48-14-830-UTD-BK,LT-LEDH-SR8P-UTD,4000K,303.95,188.93,,
LT-LEDH-SR8P-G2-12-14-830-UTD-BR,LT-LEDH-SR8P-UTD,4000K,288.95,188.93,,
LT-LEDH-SR8P-G2-18-14-830-UTD-BR,LT-LEDH-SR8P-UTD,4000K,291.45,188.93,,
LT-LEDH-SR8P-G2-24-14-830-UTD-BR,LT-LEDH-SR8P-UTD,4000K,293.6,188.93,,
LT-LEDH-SR8P-G2-36-14-830-UTD-BR,LT-LEDH-SR8P-UTD,4000K,298.25,188.93,,
LT-LEDH-SR8P-G2-48-14-830-UTD-BR,LT-LEDH-SR8P-UTD,4000K,303.95,188.93,,
LT-LEDH-SR8P-G2-12-14-830-UTD-SI,LT-LEDH-SR8P-UTD,4000K,288.95,188.93,,
LT-LEDH-SR8P-G2-18-14-830-UTD-SI,LT-LEDH-SR8P-UTD,4000K,291.45,188.93,,
LT-LEDH-SR8P-G2-24-14-830-UTD-SI,LT-LEDH-SR8P-UTD,4000K,293.6,188.93,,
LT-LEDH-SR8P-G2-36-14-830-UTD-SI,LT-LEDH-SR8P-UTD,4000K,298.25,188.93,,
LT-LEDH-SR8P-G2-48-14-830-UTD-SI,LT-LEDH-SR8P-UTD,4000K,303.95,188.93,,
LT-LEDH-SR8P-G2-12-14-835-UTD-WH,LT-LEDH-SR8P-UTD,4000K,288.95,188.93,,
LT-LEDH-SR8P-G2-18-14-835-UTD-WH,LT-LEDH-SR8P-UTD,4000K,291.45,188.93,,
LT-LEDH-SR8P-G2-24-14-835-UTD-WH,LT-LEDH-SR8P-UTD,4000K,293.6,188.93,,
LT-LEDH-SR8P-G2-36-14-835-UTD-WH,LT-LEDH-SR8P-UTD,4000K,298.25,188.93,,
LT-LEDH-SR8P-G2-48-14-835-UTD-WH,LT-LEDH-SR8P-UTD,4000K,303.95,188.93,,
LT-LEDH-SR8P-G2-12-14-835-UTD-BK,LT-LEDH-SR8P-UTD,4000K,288.95,188.93,,
LT-LEDH-SR8P-G2-18-14-835-UTD-BK,LT-LEDH-SR8P-UTD,4000K,291.45,188.93,,
LT-LEDH-SR8P-G2-24-14-835-UTD-BK,LT-LEDH-SR8P-UTD,4000K,293.6,188.93,,
LT-LEDH-SR8P-G2-36-14-835-UTD-BK,LT-LEDH-SR8P-UTD,4000K,298.25,188.93,,
LT-LEDH-SR8P-G2-48-14-835-UTD-BK,LT-LEDH-SR8P-UTD,4000K,303.95,188.93,,
DG-NB1C34X5-U-41K-Z,DG-NB1C34X5,4000K,754.3,0,,
DG-NB1C34X5-U-41K-B,DG-NB1C34X5,4000K,754.3,0,,
DG-NB1C34X5-H-41K-Z,DG-NB1C34X5,4000K,771.45,0,,
DG-NB1C34X5-H-41K-B,DG-NB1C34X5,4000K,771.45,0,,
DG-AL35QF1X126-U-HACZ,DG-AL35QF1X126,4000K,1405.75,0,,
DG-AL35QF1X126-H-HACZ,DG-AL35QF1X126,4000K,1557.15,0,,
DG-WP7QF1X11U-4KLB,DG-WP7QF1X11U,4000K,61.45,0,,
DG-WP7QF1X11U-5KLB,DG-WP7QF1X11U,5000K,61.45,0,,
DG-ORIONQC1X47-U-4K-CZ,DG-ORIONQC1X47,5000K,705.75,0,,
DG-ORIONQC1X47-U-5K-CZ,DG-ORIONQC1X47,5000K,705.75,0,,
DG-ORIONQC1X47-H-4K-CZ,DG-ORIONQC1X47,5000K,838.6,0,,
DG-ORIONQC1X47-H-5K-CZ,DG-ORIONQC1X47,5000K,838.6,0,,
DG-HLP15QF57U-4KCG,DG-HLP15QF57U,4000K,810,0,,
DG-HLP15QF57U-5KCG,DG-HLP15QF57U,5000K,810,0,,
DG-LF3QF1X37-U-5K-CZ,DG-LF3QF1X37U5KC,5000K,454.3,0,,
DG-LF3QF1X37-U-5K-CW,DG-LF3QF1X37U5KC,5000K,454.3,0,,
DG-LF2QF1X23-U5K-CZ,DG-LF2QF1X23,5000K,385.75,0,,
DG-LF2QF1X23-U5K-CW,DG-LF2QF1X23,5000K,385.75,0,,
DG-MWPQF1X50-U-3K-CZ,DG-MWPQF1X50,5000K,331.45,0,,
DG-MWPQF1X50-U-3K-SZ,DG-MWPQF1X50,5000K,412.86,0,,
DG-MWPQF1X50-U-4K-CZ,DG-MWPQF1X50,5000K,331.45,0,,
DG-MWPQF1X50-U-4K-SZ,DG-MWPQF1X50,5000K,412.86,0,,
DG-MWPQF1X50-U-5K-CZ,DG-MWPQF1X50,5000K,331.45,0,,
DG-MWPQF1X50-U-5K-SZ,DG-MWPQF1X50,5000K,412.86,0,,
DG-MWPQF1X50-H-3K-CZ,DG-MWPQF1X50,5000K,464.3,0,,
DG-MWPQF1X50-H-3K-SZ,DG-MWPQF1X50,5000K,545.75,0,,
DG-MWPQF1X50-H-4K-CZ,DG-MWPQF1X50,5000K,464.3,0,,
DG-MWPQF1X50-H-4K-SZ,DG-MWPQF1X50,5000K,545.75,0,,
DG-MWPQF1X50-H-5K-CZ,DG-MWPQF1X50,5000K,464.3,0,,
DG-MWPQF1X50-H-5K-SZ,DG-MWPQF1X50,5000K,545.75,0,,
DG-MWPQF1X25-U-3K-CZ,DG-MWPQF1X25,5000K,331.45,0,,
DG-MWPQF1X25-U-3K-SZ,DG-MWPQF1X25,5000K,412.86,0,,
DG-MWPQF1X25-U-4K-CZ,DG-MWPQF1X25,5000K,331.45,0,,
DG-MWPQF1X25-U-4K-SZ,DG-MWPQF1X25,5000K,412.86,0,,
DG-MWPQF1X25-U-5K-CZ,DG-MWPQF1X25,5000K,331.45,0,,
DG-MWPQF1X25-U-5K-SZ,DG-MWPQF1X25,5000K,412.86,0,,
DG-MWPQF1X25-H-3K-CZ,DG-MWPQF1X25,5000K,384.3,0,,
DG-MWPQF1X25-H-3K-SZ,DG-MWPQF1X25,5000K,465.75,0,,
DG-MWPQF1X25-H-4K-CZ,DG-MWPQF1X25,5000K,384.3,0,,
DG-MWPQF1X25-H-4K-SZ,DG-MWPQF1X25,5000K,465.75,0,,
DG-MWPQF1X25-H-5K-CZ,DG-MWPQF1X25,5000K,384.3,0,,
DG-MWPQF1X25-H-5K-SZ,DG-MWPQF1X25,5000K,465.75,0,,
LT-LEDH-SR8C-G2-10-827-UZTD-WH,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-827-UZTD-BK,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-827-UZTD-BR,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-827-UZTD-SI,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-830-UZTD-WH,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-830-UZTD-BK,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-830-UZTD-BR,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-830-UZTD-SI,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-835-UZTD-WH,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-835-UZTD-BK,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-835-UZTD-BR,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-835-UZTD-SI,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-840-UZTD-WH,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-840-UZTD-BK,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-840-UZTD-BR,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-10-840-UZTD-SI,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-827-UZTD-WH,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-827-UZTD-BK,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-827-UZTD-BR,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-827-UZTD-SI,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-830-UZTD-WH,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-830-UZTD-BK,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-830-UZTD-BR,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-830-UZTD-SI,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-835-UZTD-WH,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-835-UZTD-BK,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-835-UZTD-BR,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-835-UZTD-SI,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-840-UZTD-WH,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-840-UZTD-BK,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-840-UZTD-BR,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-14-840-UZTD-SI,LT-LEDH-SR8C-UZTD,5000K,300.36,210.1,,
LT-LEDH-SR8C-G2-22-827-UZTD-WH,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-827-UZTD-BK,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-827-UZTD-BR,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-827-UZTD-SI,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-830-UZTD-WH,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-830-UZTD-BK,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-830-UZTD-BR,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-830-UZTD-SI,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-835-UZTD-WH,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-835-UZTD-BK,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-835-UZTD-BR,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-835-UZTD-SI,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-840-UZTD-WH,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-840-UZTD-BK,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-840-UZTD-BR,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-22-840-UZTD-SI,LT-LEDH-SR8C-UZTD,5000K,312.15,210.1,,
LT-LEDH-SR8C-G2-32-827-UZTD-WH,LT-LEDH-SR8C-UZTD,5000K,323.95,210.1,,
LT-LEDH-SR8C-G2-32-827-UZTD-BK,LT-LEDH-SR8C-UZTD,5000K,323.95,210.1,,
DG-LWPQF1X43-U-4K-CZ,DG-LWPQF1X43,5000K,391.45,0,,
DG-LWPQF1X43-U-4K-SZ,DG-LWPQF1X43,5000K,500,0,,
DG-LWPQF1X43-U-5K-CZ,DG-LWPQF1X43,5000K,391.45,0,,
DG-LWPQF1X43-U-5K-SZ,DG-LWPQF1X43,5000K,500,0,,
DG-LWPQF1X43-H-4K-CZ,DG-LWPQF1X43,5000K,542.86,0,,
DG-LWPQF1X43-H-4K-SZ,DG-LWPQF1X43,5000K,651.45,0,,
DG-LWPQF1X43-H-5K-CZ,DG-LWPQF1X43,5000K,542.86,0,,
DG-LWPQF1X43-H-5K-SZ,DG-LWPQF1X43,5000K,651.45,0,,
DG-WBB4QF1X25U-4K-CZ,DG-WBB4QF1X25U,4000K,541.45,0,,
DG-WBB4QF1X25U-4K-CB,DG-WBB4QF1X25U,4000K,541.45,0,,
DG-WBB4QF1X25U-4K-SO-LZ,DG-WBB4QF1X25U,4000K,584.3,0,,
DG-WBB4QF1X25U-4K-LB,DG-WBB4QF1X25U,4000K,584.3,0,,
DG-WBB4QF1X25U-5K-CZ,DG-WBB4QF1X25U,5000K,541.45,0,,
DG-WBB4QF1X25U-5K-CS,DG-WBB4QF1X25U,5000K,541.45,0,,
DG-WBB4QF1X25U-5K-LB,DG-WBB4QF1X25U,5000K,584.3,0,,
DG-WBB4QF1X25U-5K-LZ,DG-WBB4QF1X25U,5000K,584.3,0,,
LT-LEDH-SR8W-G2-10-827-UZTD-WH,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
LT-LEDH-SR8W-G2-10-827-UZTD-BK,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
LT-LEDH-SR8W-G2-10-827-UZTD-BR,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
LT-LEDH-SR8W-G2-10-827-UZTD-SI,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
LT-LEDH-SR8W-G2-10-830-UZTD-WH,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
LT-LEDH-SR8W-G2-10-830-UZTD-BK,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
LT-LEDH-SR8W-G2-10-830-UZTD-BR,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
LT-LEDH-SR8W-G2-10-830-UZTD-SI,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
LT-LEDH-SR8W-G2-10-835-UZTD-WH,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
LT-LEDH-SR8W-G2-10-835-UZTD-BK,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
LT-LEDH-SR8W-G2-10-835-UZTD-BR,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
LT-LEDH-SR8W-G2-10-835-UZTD-SI,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
LT-LEDH-SR8W-G2-10-840-UZTD-WH,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
LT-LEDH-SR8W-G2-10-840-UZTD-BK,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
LT-LEDH-SR8W-G2-10-840-UZTD-BR,LT-LEDH-SR8W-UZTD,5000K,323.95,226.6,,
