parent_sku,child_sku,"Color Temperature (CCT)",price,cost_price,Retail_price,sale_price
EX-WPC-80W,EX-WPC-80W-40K-OCC01-BK-HV,"4000K,[S]Control Options",290,0,,
EX-WPC-80W,EX-WPC-80W-40K-OCC01-WH,"4000K,[S]Control Options",232.9,0,,
EX-WPC-80W,EX-WPC-80W-40K-OCC01-WH-HV,"4000K,[S]Control Options",290,0,,
EX-WPC-80W,EX-WPC-80W-40K-OCC01-GR,"4000K,[S]Control Options",232.9,0,,
EX-WPC-80W,EX-WPC-80W-40K-OCC01-GR-HV,"4000K,[S]Control Options",290,0,,
EX-WPC-80W,EX-WPC-80W-40K-OCC02-BK,"4000K,[S]Control Options",247.15,0,,
EX-WPC-80W,EX-WPC-80W-40K-OCC02-BK-HV,"4000K,[S]Control Options",304.3,0,,
EX-WPC-80W,EX-WPC-80W-40K-OCC02-WH,"4000K,[S]Control Options",247.15,0,,
EX-WPC-80W,EX-WPC-80W-40K-OCC02-WH-HV,"4000K,[S]Control Options",304.3,0,,
EX-WPC-80W,EX-WPC-80W-40K-OCC02-GR,"4000K,[S]Control Options",247.15,0,,
EX-WPC-80W,EX-WPC-80W-40K-OCC02-GR-HV,"4000K,[S]Control Options",304.3,0,,
EX-WPC-80W,EX-WPC-80W-40K-PCB-BK,"4000K,[S]Control Options",208.6,0,,
EX-WPC-80W,EX-WPC-80W-40K-PCB-BK-HV,"4000K,[S]Control Options",265.75,0,,
EX-WPC-80W,EX-WPC-80W-40K-PCB-WH,"4000K,[S]Control Options",208.6,0,,
EX-WPC-80W,EX-WPC-80W-40K-PCB-WH-HV,"4000K,[S]Control Options",265.75,0,,
EX-WPC-80W,EX-WPC-80W-40K-PCB-GR,"4000K,[S]Control Options",208.6,0,,
EX-WPC-80W,EX-WPC-80W-40K-PCB-GR-HV,"4000K,[S]Control Options",265.75,0,,
EX-WPC-80W,EX-WPC-80W-30K-BK,"3000K,[S]Control Options",177.15,0,,
EX-WPC-80W,EX-WPC-80W-30K-BK-HV,"3000K,[S]Control Options",234.3,0,,
EX-WPG-60W,EX-WPG-60W-30K-EM-BK,"3000K,[S]Control Options",290,0,,
EX-WPG-60W,EX-WPG-60W-30K-EM-BK-HV,"3000K,[S]Control Options",347.15,0,,
EX-WPG-60W,EX-WPG-60W-30K-EM-WH,"3000K,[S]Control Options",290,0,,
EX-WPG-60W,EX-WPG-60W-30K-EM-WH-HV,"3000K,[S]Control Options",347.15,0,,
EX-WPG-60W,EX-WPG-60W-30K-EM-GR,"3000K,[S]Control Options",290,0,,
EX-WPG-60W,EX-WPG-60W-30K-EM-GR-HV,"3000K,[S]Control Options",347.15,0,,
EX-WPG-60W,EX-WPG-60W-30K-OCC01-BK,"3000K,[S]Control Options",204.3,0,,
EX-WPG-60W,EX-WPG-60W-30K-OCC01-BK-HV,"3000K,[S]Control Options",261.45,0,,
EX-WPG-60W,EX-WPG-60W-30K-OCC01-WH,"3000K,[S]Control Options",204.3,0,,
EX-WPG-60W,EX-WPG-60W-30K-OCC01-WH-HV,"3000K,[S]Control Options",261.45,0,,
EX-WPG-60W,EX-WPG-60W-30K-OCC01-GR,"3000K,[S]Control Options",204.3,0,,
EX-WPG-60W,EX-WPG-60W-30K-OCC01-GR-HV,"3000K,[S]Control Options",261.45,0,,
EX-WPG-60W,EX-WPG-60W-30K-OCC02-BK,"3000K,[S]Control Options",218.6,0,,
EX-WPG-60W,EX-WPG-60W-30K-OCC02-BK-HV,"3000K,[S]Control Options",275.75,0,,
EX-WPG-60W,EX-WPG-60W-30K-OCC02-WH,"3000K,[S]Control Options",218.6,0,,
EX-WPG-60W,EX-WPG-60W-30K-OCC02-WH-HV,"3000K,[S]Control Options",275.75,0,,
EX-WPG-60W,EX-WPG-60W-30K-OCC02-GR,"3000K,[S]Control Options",218.6,0,,
EX-WPG-60W,EX-WPG-60W-30K-OCC02-GR-HV,"3000K,[S]Control Options",275.75,0,,
EX-WPG-60W,EX-WPG-60W-30K-PCB-BK,"3000K,[S]Control Options",180,0,,
EX-WPG-60W,EX-WPG-60W-30K-PCB-BK-HV,"3000K,[S]Control Options",237.15,0,,
EX-WPG-60W,EX-WPG-60W-30K-PCB-WH,"3000K,[S]Control Options",180,0,,
EX-WPG-60W,EX-WPG-60W-30K-PCB-WH-HV,"3000K,[S]Control Options",237.15,0,,
EX-WPG-60W,EX-WPG-60W-30K-PCB-GR,"3000K,[S]Control Options",180,0,,
EX-WPG-60W,EX-WPG-60W-30K-PCB-GR-HV,"3000K,[S]Control Options",237.15,0,,
EX-WPG-60W,EX-WPG-60W-40K-EM-BK,"4000K,[S]Control Options",290,0,,
EX-WPG-60W,EX-WPG-60W-40K-EM-BK-HV,"4000K,[S]Control Options",347.15,0,,
EX-WPG-60W,EX-WPG-60W-40K-EM-WH,"4000K,[S]Control Options",290,0,,
EX-WPG-60W,EX-WPG-60W-40K-EM-WH-HV,"4000K,[S]Control Options",347.15,0,,
EX-WPG-60W,EX-WPG-60W-40K-EM-GR,"4000K,[S]Control Options",290,0,,
EX-WPG-60W,EX-WPG-60W-40K-EM-GR-HV,"4000K,[S]Control Options",347.15,0,,
EX-WPG-60W,EX-WPG-60W-40K-OCC01-BK,"4000K,[S]Control Options",204.3,0,,
EX-WPG-60W,EX-WPG-60W-40K-OCC01-BK-HV,"4000K,[S]Control Options",261.45,0,,
EX-WPG-60W,EX-WPG-60W-40K-OCC01-WH,"4000K,[S]Control Options",204.3,0,,
EX-WPG-60W,EX-WPG-60W-40K-OCC01-WH-HV,"4000K,[S]Control Options",261.45,0,,
EX-WPG-60W,EX-WPG-60W-40K-OCC01-GR,"4000K,[S]Control Options",204.3,0,,
EX-WPG-60W,EX-WPG-60W-40K-OCC01-GR-HV,"4000K,[S]Control Options",261.45,0,,
EX-WPG-60W,EX-WPG-60W-40K-OCC02-BK,"4000K,[S]Control Options",218.6,0,,
EX-WPG-60W,EX-WPG-60W-40K-OCC02-BK-HV,"4000K,[S]Control Options",275.75,0,,
EX-WPG-60W,EX-WPG-60W-40K-OCC02-WH,"4000K,[S]Control Options",218.6,0,,
EX-WPG-60W,EX-WPG-60W-40K-OCC02-WH-HV,"4000K,[S]Control Options",275.75,0,,
EX-WPG-60W,EX-WPG-60W-40K-OCC02-GR,"4000K,[S]Control Options",218.6,0,,
EX-WPG-60W,EX-WPG-60W-40K-OCC02-GR-HV,"4000K,[S]Control Options",275.75,0,,
EX-WPG-60W,EX-WPG-60W-40K-PCB-BK,"4000K,[S]Control Options",180,0,,
EX-WPG-60W,EX-WPG-60W-40K-PCB-BK-HV,"4000K,[S]Control Options",237.15,0,,
EX-WPG-60W,EX-WPG-60W-40K-PCB-WH,"4000K,[S]Control Options",180,0,,
EX-WPG-60W,EX-WPG-60W-40K-PCB-WH-HV,"4000K,[S]Control Options",237.15,0,,
EX-WPG-60W,EX-WPG-60W-40K-PCB-GR,"4000K,[S]Control Options",180,0,,
EX-WPG-60W,EX-WPG-60W-40K-PCB-GR-HV,"4000K,[S]Control Options",237.15,0,,
EX-WPG-60W,EX-WPG-60W-30K-BK,"3000K,[S]Control Options",148.6,0,,
EX-WPG-60W,EX-WPG-60W-30K-BK-HV,"3000K,[S]Control Options",184.3,0,,
EX-FL-100W,EX-FL-100W-30K-PCB,"3000K,[S]Control Options",201.45,0,,
EX-FL-100W,EX-FL-100W-30K-PCB-HV,"3000K,[S]Control Options",258.6,0,,
EX-FL-100W,EX-FL-100W-30K,"3000K,[S]Control Options",184.3,0,,
EX-FL-100W,EX-FL-100W-30K-HV,"3000K,[S]Control Options",241.45,0,,
EX-FL-100W,EX-FL-100W-40K-PCB,"4000K,[S]Control Options",201.45,0,,
EX-FL-100W,EX-FL-100W-40K-PCB-HV,"4000K,[S]Control Options",258.6,0,,
EX-FL-100W,EX-FL-100W-40K,"4000K,[S]Control Options",184.3,0,,
EX-FL-100W,EX-FL-100W-40K-HV,"4000K,[S]Control Options",241.45,0,,
EX-FL-100W,EX-FL-100W-50K-PCB,"5000K,[S]Control Options",201.45,0,,
EX-FL-100W,EX-FL-100W-50K-PCB-HV,"5000K,[S]Control Options",258.6,0,,
EX-FL-100W,EX-FL-100W-50K,"5000K,[S]Control Options",184.3,0,,
EX-FL-100W,EX-FL-100W-50K-HV,"5000K,[S]Control Options",241.45,0,,
EX-ST-1200W,EX-ST-1200W-30K,"3000K,[S]Voltage Options",2284.3,0,,
EX-ST-1200W,EX-ST-1200W-30K-HV2,"3000K,[S]Voltage Options",2568.6,0,,
EX-ST-1200W,EX-ST-1200W-40K,"4000K,[S]Voltage Options",2284.3,0,,
EX-ST-1200W,EX-ST-1200W-40K-HV2,"4000K,[S]Voltage Options",2568.6,0,,
EX-ST-1200W,EX-ST-1200W-50K,"5000K,[S]Voltage Options",2284.3,0,,
EX-ST-1200W,EX-ST-1200W-50K-HV2,"5000K,[S]Voltage Options",2568.6,0,,
EX-DBAL-200W,EX-DBAL-200W-30K-OCC,"3000K,[S]Control Options",754.3,0,,
EX-DBAL-200W,EX-DBAL-200W-30K-OCC-HV,"3000K,[S]Control Options",811.43,0,,
EX-DBAL-200W,EX-DBAL-200W-30K-PCB,"3000K,[S]Control Options",687.15,0,,
EX-DBAL-200W,EX-DBAL-200W-30K-PCB-HV,"3000K,[S]Control Options",744.3,0,,
EX-DBAL-200W,EX-DBAL-200W-30K,"3000K,[S]Control Options",670,0,,
EX-DBAL-200W,EX-DBAL-200W-30K-HV,"3000K,[S]Control Options",740,0,,
EX-DBAL-200W,EX-DBAL-200W-40K-OCC,"4000K,[S]Control Options",754.3,0,,
EX-DBAL-200W,EX-DBAL-200W-40K-OCC-HV,"4000K,[S]Control Options",811.43,0,,
EX-DBAL-200W,EX-DBAL-200W-40K-PCB,"4000K,[S]Control Options",687.15,0,,
EX-DBAL-200W,EX-DBAL-200W-40K-PCB-HV,"4000K,[S]Control Options",744.3,0,,
EX-DBAL-200W,EX-DBAL-200W-40K,"4000K,[S]Control Options",670,0,,
EX-DBAL-200W,EX-DBAL-200W-40K-HV,"4000K,[S]Control Options",740,0,,
EX-DBAL-200W,EX-DBAL-200W-50K-OCC,"5000K,[S]Control Options",754.3,0,,
EX-DBAL-200W,EX-DBAL-200W-50K-OCC-HV,"5000K,[S]Control Options",811.43,0,,
EX-DBAL-200W,EX-DBAL-200W-50K-PCB,"5000K,[S]Control Options",687.15,0,,
EX-DBAL-200W,EX-DBAL-200W-50K-PCB-HV,"5000K,[S]Control Options",744.3,0,,
EX-DBAL-200W,EX-DBAL-200W-50K,"5000K,[S]Control Options",670,0,,
EX-DBAL-200W,EX-DBAL-200W-50K-HV,"5000K,[S]Control Options",740,0,,
EX-WPS-35W,EX-WPS-35W-30K-OCC01-BK,"3000K,[S]Control Options",190,0,,
EX-WPS-35W,EX-WPS-35W-30K-OCC01-BK-HV,"3000K,[S]Control Options",247.15,0,,
EX-WPS-35W,EX-WPS-35W-30K-OCC01-WH,"3000K,[S]Control Options",190,0,,
EX-WPS-35W,EX-WPS-35W-30K-OCC01-WH-HV,"3000K,[S]Control Options",247.15,0,,
EX-WPS-35W,EX-WPS-35W-30K-OCC01-GR,"3000K,[S]Control Options",190,0,,
EX-WPS-35W,EX-WPS-35W-30K-OCC01-GR-HV,"3000K,[S]Control Options",247.15,0,,
EX-WPS-35W,EX-WPS-35W-30K-OCC02-BK,"3000K,[S]Control Options",204.3,0,,
EX-WPS-35W,EX-WPS-35W-30K-OCC02-BK-HV,"3000K,[S]Control Options",261.45,0,,
EX-WPS-35W,EX-WPS-35W-30K-OCC02-WH,"3000K,[S]Control Options",204.3,0,,
EX-WPS-35W,EX-WPS-35W-30K-OCC02-WH-HV,"3000K,[S]Control Options",261.45,0,,
EX-WPS-35W,EX-WPS-35W-30K-OCC02-GR,"3000K,[S]Control Options",204.3,0,,
EX-WPS-35W,EX-WPS-35W-30K-OCC02-GR-HV,"3000K,[S]Control Options",261.45,0,,
EX-WPS-35W,EX-WPS-35W-30K-PCB-BK,"3000K,[S]Control Options",165.75,0,,
EX-WPS-35W,EX-WPS-35W-30K-PCB-BK-HV,"3000K,[S]Control Options",222.9,0,,
EX-WPS-35W,EX-WPS-35W-30K-PCB-WH,"3000K,[S]Control Options",165.75,0,,
EX-WPS-35W,EX-WPS-35W-30K-PCB-WH-HV,"3000K,[S]Control Options",222.9,0,,
EX-WPS-35W,EX-WPS-35W-30K-PCB-GR,"3000K,[S]Control Options",165.75,0,,
EX-WPS-35W,EX-WPS-35W-30K-PCB-GR-HV,"3000K,[S]Control Options",222.9,0,,
EX-WPS-35W,EX-WPS-35W-40K-OCC01-BK,"4000K,[S]Control Options",190,0,,
EX-WPS-35W,EX-WPS-35W-40K-OCC01-BK-HV,"4000K,[S]Control Options",247.15,0,,
EX-WPS-35W,EX-WPS-35W-40K-OCC01-WH,"4000K,[S]Control Options",190,0,,
EX-WPS-35W,EX-WPS-35W-40K-OCC01-WH-HV,"4000K,[S]Control Options",247.15,0,,
EX-WPS-35W,EX-WPS-35W-40K-OCC01-GR,"4000K,[S]Control Options",190,0,,
EX-WPS-35W,EX-WPS-35W-40K-OCC01-GR-HV,"4000K,[S]Control Options",247.15,0,,
EX-WPS-35W,EX-WPS-35W-40K-OCC02-BK,"4000K,[S]Control Options",204.3,0,,
EX-WPS-35W,EX-WPS-35W-40K-OCC02-BK-HV,"4000K,[S]Control Options",261.45,0,,
EX-WPS-35W,EX-WPS-35W-40K-OCC02-WH,"4000K,[S]Control Options",204.3,0,,
EX-WPS-35W,EX-WPS-35W-40K-OCC02-WH-HV,"4000K,[S]Control Options",261.45,0,,
EX-WPS-35W,EX-WPS-35W-40K-OCC02-GR,"4000K,[S]Control Options",204.3,0,,
EX-WPS-35W,EX-WPS-35W-40K-OCC02-GR-HV,"4000K,[S]Control Options",261.45,0,,
EX-WPS-35W,EX-WPS-35W-40K-PCB-BK,"4000K,[S]Control Options",165.75,0,,
EX-WPS-35W,EX-WPS-35W-40K-PCB-BK-HV,"4000K,[S]Control Options",222.9,0,,
EX-WPS-35W,EX-WPS-35W-40K-PCB-WH,"4000K,[S]Control Options",165.75,0,,
EX-WPS-35W,EX-WPS-35W-40K-PCB-WH-HV,"4000K,[S]Control Options",222.9,0,,
EX-WPS-35W,EX-WPS-35W-40K-PCB-GR,"4000K,[S]Control Options",165.75,0,,
EX-WPS-35W,EX-WPS-35W-40K-PCB-GR-HV,"4000K,[S]Control Options",222.9,0,,
EX-WPS-35W,EX-WPS-35W-30K-BK,"3000K,[S]Control Options",148.6,0,,
EX-WPS-35W,EX-WPS-35W-30K-BK-HV,"3000K,[S]Control Options",205.75,0,,
EX-WPS-35W,EX-WPS-35W-30K-WH,"3000K,[S]Control Options",148.6,0,,
EX-WPS-35W,EX-WPS-35W-30K-WH-HV,"3000K,[S]Control Options",205.75,0,,
EX-WPS-35W,EX-WPS-35W-30K-GR,"3000K,[S]Control Options",148.6,0,,
EX-WPS-35W,EX-WPS-35W-30K-GR-HV,"3000K,[S]Control Options",205.75,0,,
EX-WPS-35W,EX-WPS-35W-40K-BK,"4000K,[S]Control Options",148.6,0,,
EX-WPS-35W,EX-WPS-35W-40K-BK-HV,"4000K,[S]Control Options",205.75,0,,
EX-WPS-35W,EX-WPS-35W-40K-WH,"4000K,[S]Control Options",148.6,0,,
EX-WPS-35W,EX-WPS-35W-40K-WH-HV,"4000K,[S]Control Options",205.75,0,,
EX-WPS-35W,EX-WPS-35W-40K-GR,"4000K,[S]Control Options",148.6,0,,
EX-WPS-35W,EX-WPS-35W-40K-GR-HV,"4000K,[S]Control Options",205.75,0,,
TPZ-LPLT9D,LPLT9D/827-H-39,"2700K,[S]Voltage Options",,0,,
TPZ-LPLT9D,LPLT9D/827-V-39,"2700K,[S]Voltage Options",16.8,0,,
TPZ-LPLT9D,LPLT9D/830-H-39,"3000K,[S]Voltage Options",16.8,0,,
TPZ-LPLT9D,LPLT9D/830-V-39,"3000K,[S]Voltage Options",16.8,0,,
TPZ-LPLT9D,LPLT9D/840-H-39,"4000K,[S]Voltage Options",16.8,0,,
TPZ-LPLT9D,LPLT9D/840-V-39,"4000K,[S]Voltage Options",16.8,0,,
TPZ-LPLT9D,LPLT9D/850-H-39,"5000K,[S]Voltage Options",16.8,0,,
TPZ-LPLT9D,LPLT9D/850-V-39,"5000K,[S]Voltage Options",16.8,0,,
EX-EXL-8FT,EX-EXL-8FT-OCC1,"5000K,[S]Voltage Options",168.6,0,,
EX-EXL-8FT,EX-EXL-8FT-OCC2,"5000K,[S]Voltage Options",182.86,0,,
EX-EXL-8FT,EX-EXL-8FT-EM,"5000K,[S]Voltage Options",254.3,0,,
EX-EXL-8FT,EX-EXL-8FT-NO,"5000K,[S]Voltage Options",127.15,0,,
EX-LRK-4FT,EX-LRK-4FT-OCC1,"5000K,[S]Voltage Options",111.43,0,,
EX-LRK-4FT,EX-LRK-4FT-OCC2,"5000K,[S]Voltage Options",125.72,0,,
EX-LRK-4FT,EX-LRK-4FT-EM,"5000K,[S]Voltage Options",197.15,0,,
EX-LRK-4FT,EX-LRK-4FT-NO,"5000K,[S]Voltage Options",70,0,,
EX-FP22,EX-FP22-EM,"5000K,[S]Voltage Options",188.6,0,,
EX-FP22,EX-FP22-NO,"5000K,[S]Voltage Options",61.45,0,,
EX-FP22,EX-FP22-SMK-EM,"5000K,[S]Voltage Options",211.43,0,,
EX-FP22,EX-FP22-SMK-NO,"5000K,[S]Voltage Options",84.3,0,,
EX-FP14=,EX-FP14-EM,"5000K,[S]Voltage Options",197.15,0,,
EX-FP14=,EX-FP14-NO,"5000K,[S]Voltage Options",70,0,,
EX-FP14=,EX-FP14-SMK14-EM,"5000K,[S]Voltage Options",220,0,,
EX-FP14=,EX-FP14-SMK14-NO,"5000K,[S]Voltage Options",92.86,0,,
EX-ST-500W,EX-ST-500W-30K,"3000K,[S]Voltage Options",1098.6,0,,
EX-ST-500W,EX-ST-500W-30K-HV,"3000K,[S]Voltage Options",1240,0,,
EX-ST-500W,EX-ST-500W-40K,"4000K,[S]Voltage Options",1098.6,0,,
EX-ST-500W,EX-ST-500W-40K-HV,"4000K,[S]Voltage Options",1240,0,,
EX-ST-500W,EX-ST-500W-50K,"5000K,[S]Voltage Options",1098.6,0,,
EX-ST-500W,EX-ST-500W-50K-HV,"5000K,[S]Voltage Options",1240,0,,
EX-PTS-50W,EX-PTS-50W-30K-PCB-BK,"3000K,[S]Finish Options",344.3,0,,
EX-PTS-50W,EX-PTS-50W-30K-PCB-BK-HV,"3000K,[S]Finish Options",401.45,0,,
EX-PTS-50W,EX-PTS-50W-30K-BK,"3000K,[S]Finish Options",327.15,0,,
EX-PTS-50W,EX-PTS-50W-30K-BK-HV,"3000K,[S]Finish Options",384.3,0,,
EX-PTS-50W,EX-PTS-50W-30K-PCB-WH,"3000K,[S]Finish Options",344.3,0,,
EX-PTS-50W,EX-PTS-50W-30K-PCB-WH-HV,"3000K,[S]Finish Options",401.45,0,,
EX-PTS-50W,EX-PTS-50W-30K-WH,"3000K,[S]Finish Options",327.15,0,,
EX-PTS-50W,EX-PTS-50W-30K-WH-HV,"3000K,[S]Finish Options",384.3,0,,
EX-PTS-50W,EX-PTS-50W-30K-PCB-GR,"3000K,[S]Finish Options",344.3,0,,
EX-PTS-50W,EX-PTS-50W-30K-PCB-GR-HV,"3000K,[S]Finish Options",401.45,0,,
EX-PTS-50W,EX-PTS-50W-30K-GR,"3000K,[S]Finish Options",327.15,0,,
EX-PTS-50W,EX-PTS-50W-30K-GR-HV,"3000K,[S]Finish Options",384.3,0,,
EX-PTS-50W,EX-PTS-50W-40K-PCB-BK,"4000K,[S]Finish Options",344.3,0,,
EX-PTS-50W,EX-PTS-50W-40K-PCB-BK-HV,"4000K,[S]Finish Options",401.45,0,,
EX-PTS-50W,EX-PTS-50W-40K-BK,"4000K,[S]Finish Options",327.15,0,,
EX-PTS-50W,EX-PTS-50W-40K-BK-HV,"4000K,[S]Finish Options",384.3,0,,
EX-PTS-50W,EX-PTS-50W-40K-PCB-WH,"4000K,[S]Finish Options",344.3,0,,
EX-PTS-50W,EX-PTS-50W-40K-PCB-WH-HV,"4000K,[S]Finish Options",401.45,0,,
EX-PTS-50W,EX-PTS-50W-40K-WH,"4000K,[S]Finish Options",327.15,0,,
EX-PTS-50W,EX-PTS-50W-40K-WH-HV,"4000K,[S]Finish Options",384.3,0,,
EX-PTS-50W,EX-PTS-50W-40K-PCB-GR,"4000K,[S]Finish Options",344.3,0,,
EX-PTS-50W,EX-PTS-50W-40K-PCB-GR-HV,"4000K,[S]Finish Options",401.45,0,,
EX-PTS-50W,EX-PTS-50W-40K-GR,"4000K,[S]Finish Options",327.15,0,,
EX-PTS-50W,EX-PTS-50W-40K-GR-HV,"4000K,[S]Finish Options",384.3,0,,
EX-PTS-50W,EX-PTS-50W-50K-PCB-BK,"5000K,[S]Finish Options",344.3,0,,
EX-PTS-50W,EX-PTS-50W-50K-PCB-BK-HV,"5000K,[S]Finish Options",401.45,0,,
EX-PTS-50W,EX-PTS-50W-50K-BK,"5000K,[S]Finish Options",327.15,0,,
EX-PTS-50W,EX-PTS-50W-50K-BK-HV,"5000K,[S]Finish Options",384.3,0,,
EX-PTS-50W,EX-PTS-50W-50K-PCB-WH,"5000K,[S]Finish Options",344.3,0,,
EX-PTS-50W,EX-PTS-50W-50K-PCB-WH-HV,"5000K,[S]Finish Options",401.45,0,,
EX-PTS-50W,EX-PTS-50W-50K-WH,"5000K,[S]Finish Options",327.15,0,,
EX-PTS-50W,EX-PTS-50W-50K-WH-HV,"5000K,[S]Finish Options",384.3,0,,
EX-PTS-50W,EX-PTS-50W-50K-PCB-GR,"5000K,[S]Finish Options",344.3,0,,
EX-PTS-50W,EX-PTS-50W-50K-PCB-GR-HV,"5000K,[S]Finish Options",401.45,0,,
EX-PTS-50W,EX-PTS-50W-50K-GR,"5000K,[S]Finish Options",327.15,0,,
EX-PTS-50W,EX-PTS-50W-50K-GR-HV,"5000K,[S]Finish Options",384.3,0,,
EX-PTS-100W,EX-PTS-100W-30K-PCB-BK,"3000K,[S]Finish Options",372.9,0,,
EX-PTS-100W,EX-PTS-100W-30K-PCB-BK-HV,"3000K,[S]Finish Options",401.45,0,,
EX-PTS-100W,EX-PTS-100W-30K-BK,"3000K,[S]Finish Options",355.75,0,,
EX-PTS-100W,EX-PTS-100W-30K-BK-HV,"3000K,[S]Finish Options",412.9,0,,
EX-PTS-100W,EX-PTS-100W-30K-PCB-WH,"3000K,[S]Finish Options",372.9,0,,
EX-PTS-100W,EX-PTS-100W-30K-PCB-WH-HV,"3000K,[S]Finish Options",401.45,0,,
EX-PTS-100W,EX-PTS-100W-30K-WH,"3000K,[S]Finish Options",355.75,0,,
EX-PTS-100W,EX-PTS-100W-30K-WH-HV,"3000K,[S]Finish Options",412.9,0,,
EX-PTS-100W,EX-PTS-100W-30K-PCB-GR,"3000K,[S]Finish Options",372.9,0,,
EX-PTS-100W,EX-PTS-100W-30K-PCB-GR-HV,"3000K,[S]Finish Options",401.45,0,,
EX-PTS-100W,EX-PTS-100W-30K-GR,"3000K,[S]Finish Options",355.75,0,,
EX-PTS-100W,EX-PTS-100W-30K-GR-HV,"3000K,[S]Finish Options",412.9,0,,
EX-PTS-100W,EX-PTS-100W-40K-PCB-BK,"4000K,[S]Finish Options",372.9,0,,
EX-PTS-100W,EX-PTS-100W-40K-PCB-BK-HV,"4000K,[S]Finish Options",401.45,0,,
EX-PTS-100W,EX-PTS-100W-40K-BK,"4000K,[S]Finish Options",355.75,0,,
EX-PTS-100W,EX-PTS-100W-40K-BK-HV,"4000K,[S]Finish Options",412.9,0,,
EX-PTS-100W,EX-PTS-100W-40K-PCB-WH,"4000K,[S]Finish Options",372.9,0,,
EX-PTS-100W,EX-PTS-100W-40K-PCB-WH-HV,"4000K,[S]Finish Options",401.45,0,,
EX-PTS-100W,EX-PTS-100W-40K-WH,"4000K,[S]Finish Options",355.75,0,,
EX-PTS-100W,EX-PTS-100W-40K-WH-HV,"4000K,[S]Finish Options",412.9,0,,
EX-PTS-100W,EX-PTS-100W-40K-PCB-GR,"4000K,[S]Finish Options",372.9,0,,
EX-PTS-100W,EX-PTS-100W-40K-PCB-GR-HV,"4000K,[S]Finish Options",401.45,0,,
EX-PTS-100W,EX-PTS-100W-40K-GR,"4000K,[S]Finish Options",355.75,0,,
EX-PTS-100W,EX-PTS-100W-40K-GR-HV,"4000K,[S]Finish Options",412.9,0,,
EX-PTS-100W,EX-PTS-100W-50K-PCB-BK,"5000K,[S]Finish Options",372.9,0,,
EX-PTS-100W,EX-PTS-100W-50K-PCB-BK-HV,"5000K,[S]Finish Options",401.45,0,,
EX-PTS-100W,EX-PTS-100W-50K-BK,"5000K,[S]Finish Options",355.75,0,,
EX-PTS-100W,EX-PTS-100W-50K-BK-HV,"5000K,[S]Finish Options",412.9,0,,
EX-PTS-100W,EX-PTS-100W-50K-PCB-WH,"5000K,[S]Finish Options",372.9,0,,
EX-PTS-100W,EX-PTS-100W-50K-PCB-WH-HV,"5000K,[S]Finish Options",401.45,0,,
EX-PTS-100W,EX-PTS-100W-50K-WH,"5000K,[S]Finish Options",355.75,0,,
EX-PTS-100W,EX-PTS-100W-50K-WH-HV,"5000K,[S]Finish Options",412.9,0,,
EX-PTS-100W,EX-PTS-100W-50K-PCB-GR,"5000K,[S]Finish Options",372.9,0,,
EX-PTS-100W,EX-PTS-100W-50K-PCB-GR-HV,"5000K,[S]Finish Options",401.45,0,,
EX-PTS-100W,EX-PTS-100W-50K-GR,"5000K,[S]Finish Options",355.75,0,,
EX-PTS-100W,EX-PTS-100W-50K-GR-HV,"5000K,[S]Finish Options",412.9,0,,
EX-FL-30W,EX-FL-30W-30K-PCB,"3000K,[S]Control Options",72.9,0,,
EX-FL-30W,EX-FL-30W-30K-PCB-HV,"3000K,[S]Control Options",130,0,,
EX-FL-30W,EX-FL-30W-30K,"3000K,[S]Control Options",55.75,0,,
EX-FL-30W,EX-FL-30W-30K-HV,"3000K,[S]Control Options",112.9,0,,
EX-FL-30W,EX-FL-30W-40K-PCB,"4000K,[S]Control Options",72.9,0,,
EX-FL-30W,EX-FL-30W-40K-PCB-HV,"4000K,[S]Control Options",130,0,,
EX-FL-30W,EX-FL-30W-40K,"4000K,[S]Control Options",55.75,0,,
EX-FL-30W,EX-FL-30W-40K-HV,"4000K,[S]Control Options",112.9,0,,
EX-FL-30W,EX-FL-30W-50K-PCB,"5000K,[S]Control Options",72.9,0,,
EX-FL-30W,EX-FL-30W-50K-PCB-HV,"5000K,[S]Control Options",130,0,,
EX-FL-30W,EX-FL-30W-50K,"5000K,[S]Control Options",55.75,0,,
EX-FL-30W,EX-FL-30W-50K-HV,"5000K,[S]Control Options",112.9,0,,
EX-LRK-8FT,EX-LRK-8FT-OCC1,"5000K,[S]Control Options",168.6,0,,
EX-LRK-8FT,EX-LRK-8FT-OCC2,"5000K,[S]Control Options",182.86,0,,
EX-LRK-8FT,EX-LRK-8FT-EM,"5000K,[S]Control Options",254.3,0,,
EX-LRK-8FT,EX-LRK-8FT-NO,"5000K,[S]Control Options",127.15,0,,
EX-LHB-ECO-220W,EX-LHB-ECO-220W-30K-EM,"3000K,[S]Control Options",325.75,0,,
EX-LHB-ECO-220W,EX-LHB-ECO-220W-30K-EM-HV,"3000K,[S]Control Options",382.9,0,,
EX-LHB-ECO-220W,EX-LHB-ECO-220W-30K-OCC1,"3000K,[S]Control Options",240,0,,
EX-LHB-ECO-220W,EX-LHB-ECO-220W-30K-OCC1-HV,"3000K,[S]Control Options",297.15,0,,
EX-LHB-ECO-220W,EX-LHB-ECO-220W-30K-OCC2,"3000K,[S]Control Options",254.3,0,,
