SKU,family_count,family
WM-CRLC4-20W-S,2,"Color Temperature (CCT),Finish Options"
WM-T8-EZX-TB-4FT-12-18W,2,"Color Temperature (CCT),Lens Options"
TF-LLLRA97L69W,1,"Color Temperature (CCT)"
TF-LLLSB96L83W,1,"Color Temperature (CCT)"
TF-LLLSC97L115W,1,"Color Temperature (CCT)"
TF-DKSWBMW48L,1,"Color Temperature (CCT)"
TF-DKSWBMW96L,1,"Color Temperature (CCT)"
TF-44PSF48LR,2,"Wattage Options,Color Temperature (CCT)"
TF-44PSF96LR,2,"Wattage Options,Color Temperature (CCT)"
LLL-LRG6,2,"Color Temperature,Color"
TF-LLLSF96L,1,"Color Temperature (CCT)"
LLL-LL6RR,2,"Color Temperat,Color"
TF-CLLLBF96L,2,"Color Temperature (CCT),Finish Options"
TF-CLLLBF144L,2,"Color Temperature (CCT),Finish Options"
TF-CLLLSF48L,1,"Finish Options"
TF-CLLLSF96L,1,"Finish Options"
TF-CLLLSF144L,1,"Finish Options"
WM-T5-EZ6-GS-4FT-24W,1,"CCT Options"
WM-LF3-300,1,"Color Temperature (CCT)"
WM-RSL6-30K,1,"Finish Options"
WM-LRD-10W-4WTRPH,2,"Color Temperature (CCT),Finish Options"
WM-LRD-10W-4WTRSL,2,"Color Temperature (CCT),Finish Options"
WM-LRD-TL-10W-4R,2,"Color Temperature (CCT),Finish Options"
WM-LRD-TL-10W-4S,2,"Color Temperature (CCT),Finish Options"
WM-LRD-10W-WTR,2,"Color Temperature (CCT),Finish Options"
WM-LRD-10W-WTM1,1,"Color Temperature (CCT)"
WM-LRD-10W-WTM2,1,"Color Temperature (CCT)"
WM-LRD-10W-WTM3,1,"Color Temperature (CCT)"
WM-LS-160,1,"Finish Options"
WM-LVB-18-MCT,1,"Finish Options"
WM-LVB-24-MCT,1,"Finish Options"
WM-LVB-36-MCT,1,"Finish Options"
WM-LW360-25W-G2,1,"Color Temperature (CCT)"
WM-LW360-40W-G2,1,"Color Temperature (CCT)"
WM-LW360-40W-WH,1,"Color Temperature (CCT)"
WM-SL-40W-MCT-D,1,"Finish Options"
WM-UHB2-150,1,"Color Temperature (CCT)"
WM-UHB-300,2,"Color Temperature (CCT),Voltage Options"
WM-LLHB4-50W-480V,1,"Color Temperature (CCT)"
WM-LVB-48-MCT,1,"Finish Options"
WM-LVW-310-MCT,1,"Finish Options"
WM-E12-FLA-5W-BT,1,"Color Temperature (CCT)"
LLL-LL6SR,2,"Color Temperature,Color"
WM-LWA-12,1,"Color Temperature (CCT)"
LLL-LL6S,2,"Color Temperature,Color"
WM-LWA-20,1,"Color Temperature (CCT)"
WM-LWA-30,1,"Color Temperature (CCT)"
LLL-LB8R,2,"Color Temperature,Color"
LLL-LD8R,2,"Color Temperature,Reflector"
WM-LWA-50,1,"Color Temperature (CCT)"
WM-LDS-MCT5-DT,1,"Finish Options"
LLL-LD8R-HO,2,"Color Temperature,Reflector"
WM-LSN-4FT-32W,1,"Color Temperature (CCT)"
WM-LSN-4FT-40W,1,"Color Temperature (CCT)"
LLL-LRG6-HO,2,"Color Temperature,Color"
LLL-LD6R-HO,2,"Color Temperature,Reflector"
LLL-LD4S-HO,2,"Color Temperature,Reflector"
WM-LW360-25W-WH,1,"Color Temperature (CCT)"
WM-LESW-12W,1,"Color Temperature (CCT)"
WM-SL-20W-MCT,1,"Finish Options"
WM-SL-30W-MCT,1,"Finish Options"
LLL-LL4G-HO-DTW,1,"Finish Options"
WM-WMC2-12V-DL-MCT,1,"Finish Options"
WM-WMC2-12V-UDL-MCT,1,"Finish Options"
WM-LOHB-4FT-120W-WH,1,"Color Temperature (CCT)"
WM-LSN-8FT-64W,1,"Color Temperature (CCT)"
WM-SL-30W-MCT-D,1,"Finish Options"
WM-SL-20W-MCT-D,1,"Finish Options"
WM-MR16-500L-C90,1,"Color Temperature (CCT)"
WM-LLHB4-100W-D-480V,1,"Color Temperature (CCT)"
WM-LLHB4-150W-D-480V,1,"Color Temperature (CCT)"
WM-LLHB4-300W-D-480V,1,"Color Temperature (CCT)"
WM-LWAX-SM-12W-WH,1,"Color Temperature (CCT)"
WM-LFX-SM-10-30W-MCTP-KN-,1,"Finish Options"
WM-LFX-MD-15-50W-MCTP-KN-,1,"Finish Options"
WM-CRLC4-15W-MCT-A,1,"Finish Options"
LLL-LRG4-DTW,1,"Finish Options"
WM-CRLC4-20W-MCT-A,1,"Finish Options"
WM-CRLC4-40W-MCTP-A,1,"Finish Options"
WM-CRLC4-40W-MCTP-SA,1,"Finish Options"
LLL-LRG4-HO-DTW,1,"Finish Options"
LLL-LED-6-S12W,1,"Color Temperature (CCT)"
LLL-LED-S9W,1,"Color Temperature (CCT)"
LLL-LED-S8W,1,"Color Temperature (CCT)"
LLL-LED-1-S6W-30K-T1,2,"Trim Shape Options,Finish Options"
LLL-ADS12R9,1,"Color Temperature (CCT)"
LLL-ADS7R9,1,"Color Temperature (CCT)"
LLL-CSC3025,1,"Color Temperature (CCT)"
T1-G2RHBLED/U,2,"Wattage Options,Color Temperature (CCT)"
LLL-LD4R-DTW,1,Reflector
LLL-AD-107T,1,"Color Temperature (CCT)"
LLL-LD4R-HO-DTW,1,Reflector
OD-21967-MRNU,2,"Wattage Options,Color Temperature (CCT)"
WM-CRLC4-40W-MCTP-S,1,"Finish Option"
LLL-LL4R-DTW,2,"Finish Option,Color Temperture"
WM-CRLC4-20W-SA,2,"Color Temperature (CCT),Finish Options"
LLL-LD4S-DTW,1,Reflector
WM-LRD-7W-3WTRSL,2,"Color Temperature (CCT),Finish Options"
WM-LRD-7W-3WTRPH,2,"Color Temperature (CCT),Finish Options"
LLL-LD4S-HO-DTW,1,Reflector
WM-LRD-7W-27K-4WTRPH,2,"Color Temperature (CCT),Finish Options"
LLL-LD6R-DTW,1,Reflector
WM-SL-20W-,1,"Color Temperature (CCT)"
WM-LRD-7W-4WTRSL,2,"Color Temperature (CCT),Finish Option"
WM-UC-ADJ-20,1,"Color Temperature (CCT)"
WM-LRD-7W-4WTR,2,"Color Temperature (CCT),Finish Options"
WM-UC-ADJ-14,1,"Color Temperature (CCT)"
WM-UC-ADJ-40,1,"Color Temperature (CCT)"
WM-LRD-7W-4WTRPH,2,"Color Temperature (CCT),Finish Options"
WM-LD-099,1,"Finish Option"
WM-LD-103,1,"Finish Option"
WM-LD-176,1,"Finish Option"
WM-T8-EZ6-AHL-2FT-15W-C,1,"Color Temperature (CCT)"
WM-T8-EZ6-AHL-2FT-15W-F,1,"Color Temperature (CCT)"
WM-UCW12,1,"Color Temperature (CCT)"
WM-UCW20,1,"Color Temperature (CCT)"
WM-UCW32,1,"Color Temperature (CCT)"
WM-UCW40,1,"Color Temperature (CCT)"
WM-UCW6,1,"Color Temperature (CCT)"
WM-UC12,1,"Color Temperature (CCT)"
WM-UC20,1,"Color Temperature (CCT)"
WM-UC32,1,"Color Temperature (CCT)"
WM-UC40,1,"Color Temperature (CCT)"
WM-T8-HL-8FT-SPLIT-42W,2,"Color Temperature (CCT),Lens Options"
WM-T8-EZX-PRO-4FT-18W,2,"Color Temperature (CCT),Frosted Lens"
WM-T8-EZX-PRO-2FT-10W,2,"Color Temperature (CCT),Lens Options"
WM-LRD-10W-3WTRSL,2,"Color Temperature (CCT),Finish Options"
WM-LRD-7W-3WTR,2,"Color Temperature (CCT),Finish Options"
LLL-LRG6-DTW,1,Color
LLL-LRG6-HO-DTW,1,Color
LLL-LL6R-DTW,1,"Color Temperature"
WM-ULR-IP54-16F-HO,1,"Color Temperature (CCT)"
WM-UC6,1,"Color Temperature (CCT)"
WM-T8-EZ6-AHL-4FT-18W,2,"Color Temperature (CCT),Lens Options"
LLL-LD8R-DTW,1,Reflector
WM-T8-EZ6-GS-2FT-10W,2,"Color Temperature (CCT),Lens Options"
WM-T8-EZ6-GS-3FT-12W,2,"Color Temperature (CCT),Lens Options"
WM-ULR-IN-16F-HO,1,"Color Temperature (CCT)"
WM-T8-HL-8FT-40W,2,"Color Temperature (CCT),Lens Options"
WM-LF3-150,1,"Color Temperature (CCT)"
WM-T5-47IN-16W-D,1,"Color Temperature (CCT)"
LLL-LED-2-S15W,1,"Color Temperature"
LLL-LED-2-S8W2,1,"Color Temperature"
WM-T8-EZX-MCT-GS-2FT-8W,1,"Lens Options"
CTL-LB125A21-D,1,"Color Temperature (CCT)"
LLL-LL2G-HO,2,"Color Temperature,Color"
CTL-LB1JC,1,"Color Temperature (CCT)"
CTL-LB150A21-D,1,"Color Temperature (CCT)"
CTL-LB200A23-D,1,"Color Temperature (CCT)"
CTL-LB75R30-D,1,"Color Temperature (CCT)"
CTL-LB90R40-D,1,"Color Temperature (CCT)"
CTL-LB50MR16-D,1,"Color Temperature (CCT)"
CTL-LB75PAR30SS-D,1,"Color Temperature (CCT)"
CTL-LB35MR16-D,1,"Color Temperature (CCT)"
CTL-LB50GU10-D,1,"Color Temperature (CCT)"
LLL-LL4G-5CCT-HO,1,Color
LLL-LRG4-5CCT,1,Color
LLL-LRG4-5CCT-HO,1,Color
LLL-LRG6-5CCT,1,Color
WM-ULR-OT-16F-HO,1,"Color Temperature (CCT)"
WM-ULR-OT-49F-HO,1,"Color Temperature (CCT)"
WM-ULR-OT-49F-XHO,1,"Color Temperature (CCT)"
WM-XE-2,2,"Letter Color Options,Finish Options"
WM-XE-1,2,"Letter Color Options,Finish Options"
WM-XD-TH-2,2,"Letter Color Options,Finish Options"
WM-XD-TH-1,2,"Letter Color Options,Finish Options"
CTL-LB48T8-XPNP,1,"Color Temperature (CCT)"
CTL-LB25MR16,1,"Finish Options"
CTL-LF15BZ,1,"Color Temperature (CCT)"
WM-A-41,1,"Finish Options"
WM-CRLC6-20W-S,2,"Color Temperature (CCT),Finish Options"
