parent_sku,Child_sku,ProductId,Product Name,,,
BL-BRK-LED56-BW,BL-BRK-LED56-BW-5K-ECO-N,36437,[S]Color Temperature (CCT),5000K,[S]Trimplate Options,Nickle/Silver (snap)
BL-BRK-LED56-BW,BL-BRK-LED56-BW-5K-ECO-BZ,36439,[S]Color Temperature (CCT),5000K,[S]Trimplate Options,Bonze/Moca (snap)
BL-LEDUC,BL-LEDUC-8-WH,36578,[S]Size & Wattage Options,8 x 3 ½ / 4W,[S]Finish Options,White
BL-LEDUC,BL-LEDUC-8-BZ,36580,[S]Size & Wattage Options,8 x 3 ½ / 4W,[S]Finish Options,Bronze
BL-LEDUC,BL-LEDUC-11-WH,36581,[S]Size & Wattage Options,11 x 3 ½ / 6W,[S]Finish Options,White
BL-LEDUC,BL-LEDUC-11-BZ,36583,[S]Size & Wattage Options,11 x 3 ½ / 6W,[S]Finish Options,Bronze
BL-LEDUC,BL-LEDUC-14-WH,36584,[S]Size & Wattage Options,14 x 3 ½ / 9W,[S]Finish Options,White
BL-LEDUC,BL-LEDUC-14-BZ,36586,[S]Size & Wattage Options,14 x 3 ½ / 9W,[S]Finish Options,Bronze
BL-LEDUC,BL-LEDUC-18-WH,36588,[S]Size & Wattage Options,18 x 3 ½ / 11W,[S]Finish Options,White
BL-LEDUC,BL-LEDUC-18-BZ,36589,[S]Size & Wattage Options,18 x 3 ½ / 11W,[S]Finish Options,Bronze
BL-LEDUC,BL-LEDUC-22-WH,36591,[S]Size & Wattage Options,22 x 3 ½ / 11W,[S]Finish Options,White
BL-LEDUC,BL-LEDUC-22-BZ,36593,[S]Size & Wattage Options,22 x 3 ½ / 11W,[S]Finish Options,Bronze
BL-LEDUC,BL-LEDUC-29-WH,36594,[S]Size & Wattage Options,29 x 3 ½ / 13W,[S]Finish Options,White
BL-LEDUC,BL-LEDUC-29-BZ,36596,[S]Size & Wattage Options,29 x 3 ½ / 13W,[S]Finish Options,Bronze
BL-LEDUC,BL-LEDUC-32-WH,36597,[S]Size & Wattage Options,32 x 3 ½ / 15W,[S]Finish Options,White
BL-LEDUC,BL-LEDUC-32-BZ,36599,[S]Size & Wattage Options,32 x 3 ½ / 15W,[S]Finish Options,Bronze
BL-LEDUC,BL-LEDUC-36-WH,36601,[S]Size & Wattage Options,36 x 3 ½ / 16W,[S]Finish Options,White
BL-LEDUC,BL-LEDUC-36-BZ,36602,[S]Size & Wattage Options,36 x 3 ½ / 16W,[S]Finish Options,Bronze
BL-LEDUC,BL-LEDUC-48-WH,36604,[S]Size & Wattage Options,48 x 3 ½ / 18W,[S]Finish Options,White
BL-LEDUC,BL-LEDUC-48-BZ,36605,[S]Size & Wattage Options,48 x 3 ½ / 18W,[S]Finish Options,Bronze
SE-SC-LC,SE-SC-LC-12,36690,[S]Soft Connector Options,LINCUS soft connector L,12,
SE-FRIO4,SE-FRIO4-L60-24V -40K,36742,[S]Size & Wattage Options,57(5ft) (left) / 8 watts,[S]Color Temperature (CCT),4000K
SE-FRIO4,SE-FRIO4-L60-24V -50K,36744,[S]Size & Wattage Options,57(5ft) (left) / 8 watts,[S]Color Temperature (CCT),5000K
SE-FRIO4,SE-FRIO4-L60-24V-1-40K,36745,[S]Size & Wattage Options,57(5ft) (right) / 8 watts,[S]Color Temperature (CCT),4000K
SE-FRIO4,SE-FRIO4-L60-24V-1-50K,36747,[S]Size & Wattage Options,57(5ft) (right) / 8 watts,[S]Color Temperature (CCT),5000K
SE-FRIO4,SE-FRIO4-L120-24V-40K,36749,[S]Size & Wattage Options,57(5ft) (center) / 16 watts,[S]Color Temperature (CCT),4000K
SE-FRIO4,SE-FRIO4-L120-24V-50K,36750,[S]Size & Wattage Options,57(5ft) (center) / 16 watts,[S]Color Temperature (CCT),5000K
SE-FRIO4,SE-FRIO4-L72-24V -40K,36752,[S]Size & Wattage Options,69(6ft) (left) / 9.6 watts,[S]Color Temperature (CCT),4000K
SE-FRIO4,SE-FRIO4-L72-24V -50K,36753,[S]Size & Wattage Options,69(6ft) (left) / 9.6 watts,[S]Color Temperature (CCT),5000K
SE-FRIO4,SE-FRIO4-L72-24V-1-40K,36755,[S]Size & Wattage Options,69(6ft) (right) / 9.6 watts,[S]Color Temperature (CCT),4000K
SE-FRIO4,SE-FRIO4-L72-24V-1-50K,36757,[S]Size & Wattage Options,69(6ft) (right) / 9.6 watts,[S]Color Temperature (CCT),5000K
HU-DZ,HU-DZ-75-T-D-M-O-27K,37006,[S]Wattage & Lumen Options,75 Watts / 8\500 Lumens,[S]Color Temperature (CCT),2700K
HU-DZ,HU-DZ-75-T-D-M-O-40K,37008,[S]Wattage & Lumen Options,75 Watts / 8\500 Lumens,[S]Color Temperature (CCT),4000K
HU-DZ,HU-DZ-75-T-D-M-O-50K,37010,[S]Wattage & Lumen Options,75 Watts / 8\500 Lumens,[S]Color Temperature (CCT),5000K
HU-DZ,HU-DZ-130-T-D-M-O-27K,37012,[S]Wattage & Lumen Options,130 Watts / 14\600 Lumens,[S]Color Temperature (CCT),2700K
HU-DZ,HU-DZ-130-T-D-M-O-40K,37014,[S]Wattage & Lumen Options,130 Watts / 14\600 Lumens,[S]Color Temperature (CCT),4000K
HU-DZ,HU-DZ-130-T-D-M-O-50K,37015,[S]Wattage & Lumen Options,130 Watts / 14\600 Lumens,[S]Color Temperature (CCT),5000K
HU-DZ,HU-DZ-18-27,74565,[S]Wattage & Lumen Options,185 Watts / 20\500 Lumens,[S]Color Temperature (CCT),2700K
HU-DZ,HU-DZ-18-40,74566,[S]Wattage & Lumen Options,185 Watts / 20\500 Lumens,[S]Color Temperature (CCT),4000K
HU-DZ,HU-DZ-18-50,74567,[S]Wattage & Lumen Options,185 Watts / 20\500 Lumens,[S]Color Temperature (CCT),5000K
HU-DZ Dual Head,HU-DZ Dual Head-260W28260LM-2700K,37019,[S]Wattage & Lumen Options,260 Watts\ 28\260 Lumens,[S]Color Temperature (CCT),2700K
HU-DZ Dual Head,HU-DZ Dual Head-260W28260LM-4000K,37021,[S]Wattage & Lumen Options,260 Watts\ 28\260 Lumens,[S]Color Temperature (CCT),4000K
HU-DZ Dual Head,HU-DZ Dual Head-260W28260LM-5000K,37023,[S]Wattage & Lumen Options,260 Watts\ 28\260 Lumens,[S]Color Temperature (CCT),5000K
BL-LEDCXTEU2,BL-LEDCXTEU2-RW,71146,[S]Letter Color Options,Red,[S]Finish Options,White Housing
BL-LEDCXTEU2,BL-LEDCXTEU2-RB,71147,[S]Letter Color Options,Red,[S]Finish Options,Black Housing
BL-LEDCXTEU2,BL-LEDCXTEU2-GW,71148,[S]Letter Color Options,Green,[S]Finish Options,White Housing
BL-LEDCXTEU2,BL-LEDCXTEU2-GB,71149,[S]Letter Color Options,Green,[S]Finish Options,Black Housing
BL-CXTEU2,BL-CXTEU2-R-W,37087,[S]Letter Color Options,Red,[S]Housing Color Options,White
BL-CXTEU2,BL-CXTEU2-R-B,37089,[S]Letter Color Options,Red,[S]Housing Color Options,Black
BL-CXTEU2,BL-CXTEU2-G-W,37091,[S]Letter Color Options,Green,[S]Housing Color Options,White
BL-CXTEU2,BL-CXTEU2-G-B,37092,[S]Letter Color Options,Green,[S]Housing Color Options,Black
BL-CLPU2,BL-CLPU2-RW-RC,71150,[S]Letter Color Options,Red,[S]Finish Options,White Housing
BL-CLPU2,BL-CLPU2-RB-RC,71151,[S]Letter Color Options,Red,[S]Finish Options,Black Housing
BL-CLPU2,BL-CLPU2-GW-RC,71152,[S]Letter Color Options,Green,[S]Finish Options,White Housing
BL-CLPU2,BL-CLPU2-GB-RC,71153,[S]Letter Color Options,Green,[S]Finish Options,Black Housing
BL-CEU-3,BL-CEU-3-R-W,37157,[S]Letter Color Options,Red,[S]Housing Color Options,White
BL-CEU-3,BL-CEU-3-R-B,37159,[S]Letter Color Options,Red,[S]Housing Color Options,Black
BL-CEU-3,BL-CEU-3-G-W,37160,[S]Letter Color Options,Green,[S]Housing Color Options,White
BL-CEU-3,BL-CEU-3-G-B,37162,[S]Letter Color Options,Green,[S]Housing Color Options,Black
BL-WLXTE,BL-WLXTE-R-,37192,[S]No. of Faces Options,Red,[S]Battery Options,AC-Only
BL-WLXTE,BL-WLXTE-R-EM,37194,[S]No. of Faces Options,Red,[S]Battery Options,Battery Backup
BL-WLXTE,BL-WLXTE-G-,37196,[S]No. of Faces Options,Green,[S]Battery Options,AC-Only
BL-WLXTE,BL-WLXTE-G-EM,37197,[S]No. of Faces Options,Green,[S]Battery Options,Battery Backup
BL-SXTEU2,BL-SXTEU2-RW-,37276,[S]Letter Color Options,Red,[S]Battery Options,AC-Only
BL-SXTEU2,BL-SXTEU2-RW-EM,37277,[S]Letter Color Options,Red,[S]Battery Options,Battery Backup
BL-SXTEU2,BL-SXTEU2-GW-,37279,[S]Letter Color Options,Greem,[S]Battery Options,AC-Only
BL-SXTEU2,BL-SXTEU2-GW-EM,37280,[S]Letter Color Options,Greem,[S]Battery Options,Battery Backup
BL-EZXTEU2,BL-EZXTEU2RW,76401,[S]Letter Color Options,Red,[S]Finish Options,White
BL-EZXTEU2,BL-EZXTEU2RB,76402,[S]Letter Color Options,Red,[S]Finish Options,Black
BL-EZXTEU2,BL-EZXTEU2GW,76403,[S]Letter Color Options,Green,[S]Finish Options,White
BL-EZXTEU2,BL-EZXTEU2GB,76404,[S]Letter Color Options,Green,[S]Finish Options,Black
BL-EZRXTEU,BL-EZRXTEU-2RW-EM,37541,[S]Letter Color Options,Red,[S]Battery Options,Battery Backup
BL-EZRXTEU,BL-EZRXTEU-2GW-EM,37543,[S]Letter Color Options,Green,[S]Battery Options,Battery Backup
SE-CROWN,SE-CROWN-L144-277V-27K,37871,[S]Size & Wattage Options,70 (6ft) / 60 watts,[S]Color Temperature (CCT),2700K
SE-CROWN,SE-CROWN-L144-277V-30K,37873,[S]Size & Wattage Options,70 (6ft) / 60 watts,[S]Color Temperature (CCT),3000K
SE-CROWN,SE-CROWN-L144-277V-40K,37874,[S]Size & Wattage Options,70 (6ft) / 60 watts,[S]Color Temperature (CCT),4000K
BL-LEDPNL2X2,BL-LEDPNL2X2-20W-3KMV-PRM-CP,37888,[S]Wattage & Lumen Options,22 Watts / 2\730 Lumens,[S]Color Temperature (CCT),3000K
BL-LEDPNL2X2,BL-LEDPNL2X2-20W-35KMV-PRM-CP,37890,[S]Wattage & Lumen Options,22 Watts / 2\730 Lumens,[S]Color Temperature (CCT),3500K
BL-LEDPNL2X2,BL-LEDPNL2X2-20W-4KMV-PRM-CP,37891,[S]Wattage & Lumen Options,22 Watts / 2\730 Lumens,[S]Color Temperature (CCT),4000K
BL-LEDPNL2X2,BL-LEDPNL2X2-20W-5KMV-PRM-CP,37893,[S]Wattage & Lumen Options,22 Watts / 2\730 Lumens,[S]Color Temperature (CCT),5000K
BL-LEDPNL2X2,BL-LEDPNL2X2-32W-3KMV-PRM-CP,37894,[S]Wattage & Lumen Options,32 Watts / 4\170 Lumens,[S]Color Temperature (CCT),3000K
BL-LEDPNL2X2,BL-LEDPNL2X2-32W-35KMV-PRM-CP,37896,[S]Wattage & Lumen Options,32 Watts / 4\170 Lumens,[S]Color Temperature (CCT),3500K
BL-LEDPNL2X2,BL-LEDPNL2X2-32W-4KMV-PRM-CP,37898,[S]Wattage & Lumen Options,32 Watts / 4\170 Lumens,[S]Color Temperature (CCT),4000K
BL-LEDPNL2X2,BL-LEDPNL2X2-32W-5KMV-PRM-CP,37899,[S]Wattage & Lumen Options,32 Watts / 4\170 Lumens,[S]Color Temperature (CCT),5000K
SE-CREST NARROW,SE-CREST NARROW-L12-277V-27K,37904,[S]Size & Wattage Options,12 (1 ft) / 5 watts,[S]Color Temperature (CCT),2700K
SE-CREST NARROW,SE-CREST NARROW-L12-277V-30K,37905,[S]Size & Wattage Options,12 (1 ft) / 5 watts,[S]Color Temperature (CCT),3000K
SE-CREST NARROW,SE-CREST NARROW-L12-277V-40K,37907,[S]Size & Wattage Options,12 (1 ft) / 5 watts,[S]Color Temperature (CCT),4000K
SE-CREST NARROW,SE-CREST NARROW-L12-277V-50K,37908,[S]Size & Wattage Options,12 (1 ft) / 5 watts,[S]Color Temperature (CCT),5000K
SE-ARROW,SE-ARROW-L30-24V-30K,37919,[S]Size & Wattage Options,8 / 2.5 watts,[S]Color Temperature (CCT),3000K
SE-ARROW,SE-ARROW-L30-24V-40K,37921,[S]Size & Wattage Options,8 / 2.5 watts,[S]Color Temperature (CCT),4000K
SE-ARROW,SE-ARROW-L48-24V-30K,37923,[S]Size & Wattage Options,12 (1ft) / 4 watts,[S]Color Temperature (CCT),3000K
SE-ARROW,SE-ARROW-L48-24V-40K,37924,[S]Size & Wattage Options,12 (1ft) / 4 watts,[S]Color Temperature (CCT),4000K
SE-ARROW,SE-ARROW-L990-24V-30K,37926,[S]Size & Wattage Options,23 (2ft) / 7.5 watts,[S]Color Temperature (CCT),3000K
SE-ARROW,SE-ARROW-L990-24V-40K,37927,[S]Size & Wattage Options,23 (2ft) / 7.5 watts,[S]Color Temperature (CCT),4000K
SE-ARROW,SE-ARROW-L130-24V-30K,37929,[S]Size & Wattage Options,35 (3ft) / 11.5 watts,[S]Color Temperature (CCT),3000K
SE-ARROW,SE-ARROW-L130-24V-40K,37931,[S]Size & Wattage Options,35 (3ft) / 11.5 watts,[S]Color Temperature (CCT),4000K
SE-ARROW,SE-ARROW-L18024V-30K,37932,[S]Size & Wattage Options,45 (4ft) / 15 watts,[S]Color Temperature (CCT),3000K
SE-ARROW,SE-ARROW-L18024V-40K,37934,[S]Size & Wattage Options,45 (4ft) / 15 watts,[S]Color Temperature (CCT),4000K
SP-RT-2X4,SP-RT-2X4-2L-HO-4100K,38568,[S]Wattage & Lumen Options,37 Watts / 3780 Lumens,[S]Color Temperature (CCT),4100K
SP-RT-2X4,SP-RT-2X4-2L-HO-5000K,38570,[S]Wattage & Lumen Options,37 Watts / 3780 Lumens,[S]Color Temperature (CCT),5000K
SP-RT-2X4,SP-RT-2X4-3L-HO-4100K,38571,[S]Wattage & Lumen Options,55 Watts / 5760 Lumens,[S]Color Temperature (CCT),4100K
SP-RT-2X4,SP-RT-2X4-3L-HO-5000K,38573,[S]Wattage & Lumen Options,55 Watts / 5760 Lumens,[S]Color Temperature (CCT),5000K
SP-RT-2X2,SP-RT-2X2-2L-HO-4000K,38578,[S]Wattage & Lumen Options,19 Watts / 1870 Lumens,[S]Color Temperature (CCT),4000K
SP-RT-2X2,SP-RT-2X2-2L-HO-5000K,38579,[S]Wattage & Lumen Options,19 Watts / 1870 Lumens,[S]Color Temperature (CCT),5000K
SP-RT-2X2,SP-RT-2X2-3L-HO-4000K,38581,[S]Wattage & Lumen Options,29 Watts / 2900 Lumens,[S]Color Temperature (CCT),4000K
SP-RT-2X2,SP-RT-2X2-3L-HO-5000K,38582,[S]Wattage & Lumen Options,29 Watts / 2900 Lumens,[S]Color Temperature (CCT),5000K
SP-3-6001D-P-E,SP-3-6001D-P-E-05-3000K,38835,[S]Finish Options,Black,[S]Color Temperature (CCT),3000K
SP-3-6001D-P-E,SP-3-6001D-P-E-05-4000K,38836,[S]Finish Options,Black,[S]Color Temperature (CCT),4000K
SP-3-6001D-P-E,SP-3-6001D-P-E-06-3000K,38838,[S]Finish Options,White,[S]Color Temperature (CCT),3000K
SP-3-6001D-P-E,SP-3-6001D-P-E-06-4000K,38840,[S]Finish Options,White,[S]Color Temperature (CCT),4000K
SP-3-6001D-1-E,SP-3-6001D-1-E-05-3000K,38854,[S]Finish Options,Black,[S]Color Temperature (CCT),3000K
SP-3-6001D-1-E,SP-3-6001D-1-E-05-4000K,38855,[S]Finish Options,Black,[S]Color Temperature (CCT),4000K
SP-3-6001D-1-E,SP-3-6001D-1-E-06-3000K,38857,[S]Finish Options,White,[S]Color Temperature (CCT),3000K
SP-3-6001D-1-E,SP-3-6001D-1-E-06-4000K,38858,[S]Finish Options,White,[S]Color Temperature (CCT),4000K
SP-DC1505D,SP-DC1505D-3000K-62,38950,[S]Color Temperature (CCT),3000K,[S]Finish Options,Satin Nickel
SP-DC1505D,SP-DC1505D-3000K-30,38951,[S]Color Temperature (CCT),3000K,[S]Finish Options,Oil Rubbed Bronze
SP-DC1505D,SP-DC1505D-4000K-62,38952,[S]Color Temperature (CCT),4000K,[S]Finish Options,Satin Nickel
SP-DC1505D,SP-DC1505D-4000K-30,38953,[S]Color Temperature (CCT),4000K,[S]Finish Options,Oil Rubbed Bronze
DG-VN55Q,DG-VN55Q-F1X39-UAM-Z,83736,[S]Wattage Options,39 Watts,[S]Finish Options,Bronze
DG-VN55Q,DG-VN55Q-F1X39-UAM-W,83737,[S]Wattage Options,39 Watts,[S]Finish Options,White
DG-VN55Q,DG-VN55Q-F1X52-UAM-Z,83738,[S]Wattage Options,52 Watts,[S]Finish Options,Bronze
DG-VN55Q,DG-VN55Q-F1X52-UAM-W,83739,[S]Wattage Options,52 Watts,[S]Finish Options,White
DG-FTRBWPBCLQF1X15UAM,DG-FTRBWPBCLQF1X15UAM-Z,39085,[S]Finish Options,Bronze,[S]Height Options,42 Standard Height
DG-FTRBWPBCLQF1X15UAM,DG-FTRBWPBCLQF1X15UAM-Z-36,39086,[S]Finish Options,Bronze,[S]Height Options,36 Height
DG-FTRBWPBCLQF1X15UAM,DG-FTRBWPBCLQF1X15UAM-Z-30,39087,[S]Finish Options,Bronze,[S]Height Options,30 Height
DG-FTRBWPBCLQF1X15UAM,DG-FTRBWPBCLQF1X15UAM-B,39088,[S]Finish Options,Black,[S]Height Options,42 Standard Height
DG-FTRBWPBCLQF1X15UAM,DG-FTRBWPBCLQF1X15UAM-B-36,39089,[S]Finish Options,Black,[S]Height Options,36 Height
DG-FTRBWPBCLQF1X15UAM,DG-FTRBWPBCLQF1X15UAM-B-30,39090,[S]Finish Options,Black,[S]Height Options,30 Height
DG-FTRBWAALQF1X15UAM,DG-FTRBWAALQF1X15UAM-Z-,39091,[S]Finish Options,Bronze,[S]Height Options,42 Standard Height
DG-FTRBWAALQF1X15UAM,DG-FTRBWAALQF1X15UAM-Z-36,39092,[S]Finish Options,Bronze,[S]Height Options,36 Height
DG-FTRBWAALQF1X15UAM,DG-FTRBWAALQF1X15UAM-Z-30,39093,[S]Finish Options,Bronze,[S]Height Options,30 Height
DG-FTRBWAALQF1X15UAM,DG-FTRBWAALQF1X15UAM-B-,39094,[S]Finish Options,Black,[S]Height Options,42 Standard Height
DG-FTRBWAALQF1X15UAM,DG-FTRBWAALQF1X15UAM-B-36,39095,[S]Finish Options,Black,[S]Height Options,36 Height
DG-FTRBWAALQF1X15UAM,DG-FTRBWAALQF1X15UAM-B-30,39096,[S]Finish Options,Black,[S]Height Options,30 Height
DG-DTRBWPBCLQF1X15UAM,DG-DTRBWPBCLQF1X15UAM-Z-,39097,[S]Finish Options,Bronze,[S]Height Options,42 Standard Height
DG-DTRBWPBCLQF1X15UAM,DG-DTRBWPBCLQF1X15UAM-Z-36,39098,[S]Finish Options,Bronze,[S]Height Options,36 Height
DG-DTRBWPBCLQF1X15UAM,DG-DTRBWPBCLQF1X15UAM-Z-30,39099,[S]Finish Options,Bronze,[S]Height Options,30 Height
DG-DTRBWPBCLQF1X15UAM,DG-DTRBWPBCLQF1X15UAM-B-,39100,[S]Finish Options,Black,[S]Height Options,42 Standard Height
DG-DTRBWPBCLQF1X15UAM,DG-DTRBWPBCLQF1X15UAM-B-36,39101,[S]Finish Options,Black,[S]Height Options,36 Height
DG-DTRBWPBCLQF1X15UAM,DG-DTRBWPBCLQF1X15UAM-B-30,39102,[S]Finish Options,Black,[S]Height Options,30 Height
TF-CLFRR,TF-CLFRR-48L30W2800LDMV-30KSA,39103,[S]Size & Wattage Options,48.4 / 30W\ 2800 lm,[S]Color Temperature (CCT),3000K
TF-CLFRR,TF-CLFRR-48L30W2800LDMV-40KSA,39104,[S]Size & Wattage Options,48.4 / 30W\ 2800 lm,[S]Color Temperature (CCT),4000K
TF-CLFRR,TF-CLFRR-96L60W5600LDMV-30KSA,39105,[S]Size & Wattage Options,96.4 / 60W\ 5600 lm,[S]Color Temperature (CCT),3000K
TF-CLFRR,TF-CLFRR-96L60W5600LDMV-40KSA,39106,[S]Size & Wattage Options,96.4 / 60W\ 5600 lm,[S]Color Temperature (CCT),4000K
DG-DTRBWAALQF1X15UAM,DG-DTRBWAALQF1X15UAM-Z-,39115,[S]Finish Options,Bronze,[S]Height Options,42 Standard Height
DG-DTRBWAALQF1X15UAM,DG-DTRBWAALQF1X15UAM-Z-36,39116,[S]Finish Options,Bronze,[S]Height Options,36 Height
DG-DTRBWAALQF1X15UAM,DG-DTRBWAALQF1X15UAM-Z-30,39117,[S]Finish Options,Bronze,[S]Height Options,30 Height
DG-DTRBWAALQF1X15UAM,DG-DTRBWAALQF1X15UAM-B-,39118,[S]Finish Options,Black,[S]Height Options,42 Standard Height
DG-DTRBWAALQF1X15UAM,DG-DTRBWAALQF1X15UAM-B-36,39119,[S]Finish Options,Black,[S]Height Options,36 Height
DG-DTRBWAALQF1X15UAM,DG-DTRBWAALQF1X15UAM-B-30,39120,[S]Finish Options,Black,[S]Height Options,30 Height
DG-SBSAALQ,DG-SBSAALQF1X15-UAML-Z,76633,[S]Finish Options,Bronze,[S]Height Options,42 Standard Height
DG-SBSAALQ,DG-SBSAALQF1X15-UAML-Z-36,76634,[S]Finish Options,Bronze,[S]Height Options,36 Height
DG-SBSAALQ,DG-SBSAALQF1X15-UAML-Z-30,76635,[S]Finish Options,Bronze,[S]Height Options,30 Height
DG-SBSAALQ,DG-SBSAALQF1X15-UAML-B,76636,[S]Finish Options,Black,[S]Height Options,42 Standard Height
DG-SBSAALQ,DG-SBSAALQF1X15-UAML-B-36,76637,[S]Finish Options,Black,[S]Height Options,36 Height
DG-SBSAALQ,DG-SBSAALQF1X15-UAML-B-30,76638,[S]Finish Options,Black,[S]Height Options,30 Height
DG-SBPBCLQF1X15,DG-SBPBCLQF1X15-UAM-Z,74070,[S]Finish Options,Bronze,[S]Height Options,42 Standard Height
DG-SBPBCLQF1X15,DG-SBPBCLQF1X15-UAM-Z-36,74071,[S]Finish Options,Bronze,[S]Height Options,36 Height
DG-SBPBCLQF1X15,DG-SBPBCLQF1X15-UAM-Z-30,74072,[S]Finish Options,Bronze,[S]Height Options,30 Height
DG-SBPBCLQF1X15,DG-SBPBCLQF1X15-UAM-B,74073,[S]Finish Options,Black,[S]Height Options,42 Standard Height
DG-SBPBCLQF1X15,DG-SBPBCLQF1X15-UAM-B-36,74074,[S]Finish Options,Black,[S]Height Options,36 Height
DG-SBPBCLQF1X15,DG-SBPBCLQF1X15-UAM-B-30,74075,[S]Finish Options,Black,[S]Height Options,30 Height
DG-SB5Q,DG-SB5Q-F1X15UAM-Z,74076,[S]Finish Options,Bronze,[S]Height Options,42 Standard Height
DG-SB5Q,DG-SB5Q-F1X15UAM-Z-36,74077,[S]Finish Options,Bronze,[S]Height Options,36 Height
DG-SB5Q,DG-SB5Q-F1X15UAM-Z-30,74078,[S]Finish Options,Bronze,[S]Height Options,30 Height
DG-SB5Q,DG-SB5Q-F1X15UAM-B,74079,[S]Finish Options,Black,[S]Height Options,42 Standard Height
DG-SB5Q,DG-SB5Q-F1X15UAM-B-36,74080,[S]Finish Options,Black,[S]Height Options,36 Height
DG-SB5Q,DG-SB5Q-F1X15UAM-B-30,74081,[S]Finish Options,Black,[S]Height Options,30 Height
DG-SB3Q,DG-SB3Q-F1X15UAM-Z-,74082,[S]Finish Options,Bronze,[S]Height Options,42 Standard Height
DG-SB3Q,DG-SB3Q-F1X15UAM-Z-36,74083,[S]Finish Options,Bronze,[S]Height Options,36 Height
DG-SB3Q,DG-SB3Q-F1X15UAM-Z-30,74084,[S]Finish Options,Bronze,[S]Height Options,30 Height
DG-SB3Q,DG-SB3Q-F1X15UAM-B-,74085,[S]Finish Options,Black,[S]Height Options,42 Standard Height
DG-SB3Q,DG-SB3Q-F1X15UAM-B-36,74086,[S]Finish Options,Black,[S]Height Options,36 Height
DG-SB3Q,DG-SB3Q-F1X15UAM-B-30,74087,[S]Finish Options,Black,[S]Height Options,30 Height
DG-KH45QI1X167,DG-KH45QI1X167-BL-UCZ,39403,[S]Color Temperature (CCT),Blue,[S]Voltage Options,120-277v
DG-KH45QI1X167,DG-KH45QI1X167-BL-HCZ,39404,[S]Color Temperature (CCT),Blue,[S]Voltage Options,347-480v
DG-KH45QI1X167,DG-KH45QI1X167-GR-UCZ,39405,[S]Color Temperature (CCT),Green,[S]Voltage Options,120-277v
DG-KH45QI1X167,DG-KH45QI1X167-GR-HCZ,39406,[S]Color Temperature (CCT),Green,[S]Voltage Options,347-480v
DG-KH45QI1X167,DG-KH45QI1X167-RD-UCZ,39407,[S]Color Temperature (CCT),Red,[S]Voltage Options,120-277v
DG-KH45QI1X167,DG-KH45QI1X167-RD-HCZ,39408,[S]Color Temperature (CCT),Red,[S]Voltage Options,347-480v
DG-KH45QI1X167,DG-KH45QI1X167-AM-UCZ,39409,[S]Color Temperature (CCT),Amber,[S]Voltage Options,120-277v
DG-KH45QI1X167,DG-KH45QI1X167-AM-HCZ,39410,[S]Color Temperature (CCT),Amber,[S]Voltage Options,347-480v
DG-KH25QF1X81,DG-KH25QF1X81-UAMCZ-KH25A,76651,[S]Voltage Options,120-277v,[S]Mounting Options,Kitty Hawk Arm
DG-KH25QF1X81,DG-KH25QF1X81-UAMCZ-KHEH,76652,[S]Voltage Options,120-277v,[S]Mounting Options,Easy-Hang Wall Bracket
DG-KH25QF1X81,DG-KH25QF1X81-UAMCZ-ALMAA,76653,[S]Voltage Options,120-277v,[S]Mounting Options,Pole Mounting Arm Adaptor
DG-KH25QF1X81,DG-KH25QF1X81-HAMCZ-KH25A,76654,[S]Voltage Options,347-480v,[S]Mounting Options,Kitty Hawk Arm
DG-KH25QF1X81,DG-KH25QF1X81-HAMCZ-KHEH,76655,[S]Voltage Options,347-480v,[S]Mounting Options,Easy-Hang Wall Bracket
DG-KH25QF1X81,DG-KH25QF1X81-HAMCZ-ALMAA,76656,[S]Voltage Options,347-480v,[S]Mounting Options,Pole Mounting Arm Adaptor
DG-MSCOWPQF1X37,DG-MSCOWPQF1X37-U-4KCZ,39507,[S]Voltage Options,120-277v,[S]Color Temperature (CCT),4000K
DG-MSCOWPQF1X37,DG-MSCOWPQF1X37-U-5KCZ,39508,[S]Voltage Options,120-277v,[S]Color Temperature (CCT),5000K
DG-MSCOWPQF1X37,DG-MSCOWPQF1X37-H-4KCZ,39509,[S]Voltage Options,347-480v,[S]Color Temperature (CCT),4000K
DG-MSCOWPQF1X37,DG-MSCOWPQF1X37-H-5KCZ,39510,[S]Voltage Options,347-480v,[S]Color Temperature (CCT),5000K
DG-MINIWPQF1X13U,DG-MINIWPQF1X13U-3KZ-SF,39511,[S]Color Temperature (CCT),3000K,[S]Fixture Options,Single Fuse
DG-MINIWPQF1X13U,DG-MINIWPQF1X13U-3KZ-DF,39512,[S]Color Temperature (CCT),3000K,[S]Fixture Options,Double Fuse
DG-MINIWPQF1X13U,DG-MINIWPQF1X13U-5KZ-SF,39513,[S]Color Temperature (CCT),5000K,[S]Fixture Options,Single Fuse
DG-MINIWPQF1X13U,DG-MINIWPQF1X13U-5KZ-DF,39514,[S]Color Temperature (CCT),5000K,[S]Fixture Options,Double Fuse
DG-HMWP-DOQC1X47,DG-HMWP-DOQC1X47-U-4KCZ,39551,[S]Voltage Options,120-277v,[S]Color Temperature (CCT),4000K
DG-HMWP-DOQC1X47,DG-HMWP-DOQC1X47-U-5KCZ,39552,[S]Voltage Options,120-277v,[S]Color Temperature (CCT),5000K
DG-HMWP-DOQC1X47,DG-HMWP-DOQC1X47-H-4KCZ,39553,[S]Voltage Options,347-480v,[S]Color Temperature (CCT),4000K
