sku,upc_ean,cost-USD,msrp-USD,imap-USD
WM-W1CL-SV,845060018448,4.38,6.95,6.16
WM-W1C-SH,845060005462,2.71,4.30,3.81
WM-W1DB50-3,845060003048,5.40,8.78,7.74
WM-W1DB75-3,845060009408,5.94,9.78,8.74
WM-W1DB100-3,845060003055,7.46,11.78,10.74
WM-W1DB50-4,845060002324,6.84,10.78,9.74
WM-W1DB75-4,845060002331,7.52,11.78,10.74
WM-W1DB50-5X,845060005103,9.43,14.78,13.74
WM-W1DB75-5X,845060005127,10.36,16.78,14.74
WM-W1DB100-5X,845060005141,9.43,14.78,13.74
WM-W2B50-3,845060009453,4.76,7.57,6.71
WM-W2B75-3,845060005233,5.88,9.78,8.74
WM-W2B100-3,845060000504,8.27,13.78,11.74
WM-W2B50-4,845060009484,5.13,8.78,7.74
WM-W2B75-4,845060009538,6.87,10.78,9.74
WM-W2B100-4,845060000511,9.52,15.78,13.74
WM-W2B50-5,845060003062,5.45,8.78,7.74
WM-W2B75-5,845060009545,7.16,11.78,10.74
WM-W2B50-5X,845060005189,7.17,11.78,10.74
WM-W2B75-5X,845060005264,8.45,13.78,11.74
WM-W2B100-5X,845060005257,10.06,15.78,14.74
WM-W2B50-6X,845060005196,8.27,13.78,11.74
WM-W2B75-6X,845060005271,9.11,14.78,12.74
WM-W2B50-7,845060009507,7.85,12.78,11.74
WM-W2B75-7,845060009552,9.08,14.78,12.74
WM-W2B50-7X,845060005219,8.57,13.78,12.74
WM-W2B75-7X,845060005295,9.40,14.78,13.74
WM-W2B50-9,845060009514,9.54,15.78,13.74
WM-W2B75-9,845060005301,9.62,15.78,13.74
WM-W2BC,845060009576,1.13,1.79,1.59
WM-W2BC-WH,845060018363,1.32,2.10,1.86
WM-W2BC-BRZ,845060018356,1.32,2.10,1.86
WM-W2C-2D,845060005646,4.69,7.44,6.60
WM-W2BC-G,845060002348,1.32,2.10,1.86
WM-W2C-2G,845060005653,6.23,9.78,8.74
WM-W2C-2S,845060005660,6.03,9.78,8.74
WM-W2C-GD,845060005684,9.81,15.78,13.74
WM-W2C-GS,845060005691,8.53,13.78,12.74
WM-W2C-SD,845060005721,6.15,9.78,8.74
WM-W2C-SW,845060009583,8.67,13.78,12.74
WM-W2CL-PO50,845060005707,11.63,18.78,16.74
WM-W2CL-PO60,845060005714,11.63,18.78,16.74
WM-W2C-DH,845060005677,4.25,6.74,5.98
WM-WC2-50,845060009088,2.60,4.13,3.66
WM-WC2-75,845060009095,3.15,5.00,4.43
WM-WC2-100,845060009057,3.57,5.67,5.03
WM-WC2-125,845060097849,3.70,5.88,5.21
WM-WC2-150,845060097856,5.74,9.78,8.74
WM-WC2-200,845060097863,7.41,11.78,10.74
WM-WC2-250,845060097870,28.53,45.78,40.74
WM-WC2-300,845060009804,42.83,68.78,60.74
WM-WC2-350,845060097894,67.03,106.78,94.74
WM-WC2-400,845060009811,53.83,85.78,75.74
WM-W2DB50-5,845060009613,9.85,15.78,13.74
WM-W2DB75-5,845060009620,10.78,17.78,15.74
WM-W2DB100-5,845060009590,11.78,18.78,16.74
WM-W2DB50-7X,845060005349,10.05,15.78,14.74
WM-W2DB75-7X,845060005356,11.79,18.78,16.74
WM-W2DB100-7X,845060005363,12.29,19.78,17.74
WM-W2XB50-6,845060002362,12.31,19.78,17.74
WM-W2XB75-6,845060002379,13.28,21.78,18.74
WM-W2XB50-8,845060002386,13.09,20.78,18.74
WM-W2XB75-8,845060000528,14.28,22.78,20.74
WM-W3BC,845060002355,7.70,12.78,10.74
WM-W3C-3D,845060005745,20.52,32.78,28.74
WM-W3C-3G,845060005752,20.52,32.78,28.74
WM-W3C-3S,845060005769,20.52,32.78,28.74
WM-W3DB50-7,845060005370,18.57,29.78,26.74
WM-W3DB75-7,845060009644,18.73,29.78,26.74
WM-W3DB100-7,845060009637,19.46,30.78,27.74
WM-WRB50-5,845060009712,3.46,5.49,4.87
WM-WRB50-5-WH,845060002652,4.89,7.77,6.89
WM-WRB50-5-BRZ,845060009705,4.89,7.77,6.89
WM-WRB75-5,845060009729,5.83,9.78,8.74
WM-WRC-1,845060009736,1.28,2.04,1.80
WM-WRC-1-WH,845060002669,1.72,2.73,2.42
WM-WRC-1-BRZ,845060002577,1.72,2.73,2.42
WM-WRC-2,845060009743,1.57,2.49,2.21
WM-WRC-2-WH,845060002676,2.16,3.43,3.04
WM-WRC-2-BRZ,845060002584,2.16,3.43,3.04
WM-WRC-3,845060009750,1.59,2.53,2.24
WM-WRC-3-WH,845060018370,2.36,3.74,3.32
WM-WRE-1,845060009767,1.45,2.30,2.04
WM-WRE-1-WH,845060018387,1.66,2.63,2.33
WM-WRE-1-BRZ,845060009781,1.66,2.63,2.33
WM-WRE-2,845060005783,1.61,2.55,2.26
WM-WRE-2-WH,845060018394,2.05,3.25,2.88
WM-WRE-2-BRZ,845060009798,2.05,3.25,2.88
WM-WRE-3,845060009774,1.77,2.82,2.50
WM-WRE-3-WH,845060018417,2.28,3.62,3.21
WM-WRE-3-BRZ,845060018400,2.28,3.62,3.21
WM-WXB50-4,845060002713,6.91,10.78,9.74
WM-WXB75-4,845060002737,7.57,12.78,10.74
WM-WXB50-6,845060002720,8.23,13.78,11.74
WM-WXB75-6,845060002744,9.01,14.78,12.74
WM-WXF50-2,845060000535,4.13,6.56,5.82
WM-WXF75-2,845060000542,4.54,7.22,6.40
WM-WXF50-4,845060009651,4.43,7.03,6.23
WM-WXF75-4,845060005493,5.08,8.78,7.74
WM-WXF50-6,845060003093,5.30,8.78,7.74
WM-WXF75-6,845060005509,5.49,8.78,7.74
WM-WXR-1,845060009682,3.04,4.83,4.28
WM-WXR-2,845060005523,5.74,9.78,8.74
WM-WXR50-4,845060005400,5.22,8.78,7.74
WM-WXR75-4,845060005417,5.98,9.78,8.74
WM-WRC-GASKET,845060002836,0.60,0.95,0.84
WM-LB-50CG,845060003512,2.01,3.20,2.83
WM-LB-75CG,845060003529,2.65,4.21,3.73
WM-LB-100CG,845060003536,4.35,6.92,6.13
WM-LB-125CG,845060009118,7.89,12.78,11.74
WM-LB-150CG,845060009125,9.05,14.78,12.74
WM-LB-200CG,845060009132,11.73,18.78,16.74
WM-LB-250CG,845060009149,35.94,57.78,50.74
WM-LB-300CG,845060009156,41.94,66.78,59.74
WM-LB-400CG,845060009163,63.94,101.78,90.74
WM-LL-50CG,845060009170,2.01,3.20,2.83
WM-LL-75CG,845060009187,2.65,4.21,3.73
WM-LL-100CG,845060009194,4.24,6.73,5.97
WM-LL-125CG,845060009200,7.89,12.78,11.74
WM-LL-150CG,845060009217,9.05,14.78,12.74
WM-LL-200CG,845060009224,11.68,18.78,16.74
WM-LL-250CG,845060009231,41.94,66.78,59.74
WM-LL-300CG,845060009248,54.94,87.78,77.74
WM-LL-400CG,845060009255,85.94,136.78,121.74
WM-LR-50CG,845060006261,2.01,3.20,2.83
WM-LR-75CG,845060006278,2.65,4.21,3.73
WM-LR-100CG,845060009279,4.24,6.73,5.97
WM-LR-125CG,845060009286,7.89,12.78,11.74
WM-LR-150CG,845060003543,9.05,14.78,12.74
WM-LR-200CG,845060009293,11.68,18.78,16.74
WM-LR-250CG,845060006322,41.94,66.78,59.74
WM-LR-300CG,845060006339,54.94,87.78,77.74
WM-LR-400CG,845060006315,85.94,136.78,121.74
WM-C-50CG,845060008982,2.18,3.46,3.07
WM-C-75CG,845060008999,2.79,4.43,3.93
WM-C-100CG,845060009002,4.31,6.84,6.07
WM-C-125CG,845060009019,7.46,11.78,10.74
WM-C-150CG,845060009026,9.12,14.78,12.74
WM-C-200CG,845060009033,13.01,20.78,18.74
WM-C-250CG,845060005967,36.94,58.78,52.74
WM-C-300CG,845060005974,45.94,72.78,64.74
WM-C-400CG,845060005981,82.94,131.78,116.74
WM-T-50CG,845060009354,2.18,3.46,3.07
WM-T-75CG,845060009361,2.62,4.17,3.70
WM-T-100CG,845060009330,5.51,8.78,7.74
WM-T-125CG,845060006018,9.29,14.78,13.74
WM-T-150CG,845060003550,11.04,17.78,15.74
WM-T-200CG,845060009347,13.01,20.78,18.74
WM-T-250CG,845060006049,47.94,76.78,67.74
WM-T-300CG,845060006056,62.94,99.78,88.74
WM-T-350CG,845060006063,117.94,187.78,166.74
WM-T-400CG,845060006070,117.94,187.78,166.74
WM-SLB-50,845060009323,2.14,3.40,3.02
WM-SLB-75,845060006421,2.88,4.58,4.06
WM-SLB-100,845060006438,4.68,7.44,6.60
WM-CG-50,845060006346,0.87,1.38,1.23
WM-CG-75,845060006353,1.06,1.68,1.49
WM-CG-100,845060006360,1.65,2.62,2.32
WM-CG-125/150,845060006377,2.19,3.48,3.08
WM-CG-200,845060006384,3.70,5.87,5.20
WM-CG-250/300,845060006391,6.37,10.78,8.74
WM-CG-350/400,845060006407,10.00,15.78,14.74
WM-LH150-1,845060003109,2.10,3.33,2.95
WM-LH150-1-BRZ,845060000566,2.15,3.42,3.03
WM-LH150-1-WH,845060002706,2.15,3.42,3.03
WM-LH150-GASKET,845060002829,0.68,1.08,0.96
WM-PL-50,845060003116,0.20,0.32,0.28
WM-PL-50-BRZ,845060003130,0.21,0.34,0.30
WM-PL-50-WH,845060018455,0.21,0.34,0.30
WM-PL-75,845060003123,0.31,0.49,0.43
WM-PL-100,845060005844,0.36,0.58,0.51
WM-M507C-UL,845060014518,1.29,2.06,1.82
WM-M507CW-UL,845060014525,3.12,4.95,4.39
WM-MS507C-UL,845060014549,1.91,3.03,2.68
WM-MS507CW-UL,845060014556,3.30,5.23,4.64
WM-GPA3-2,845060000825,2.57,4.09,3.63
WM-GPA6-2,845060000856,3.72,5.91,5.24
WM-GPA8-2,845060000870,4.74,7.52,6.67
WM-GPS3-2,845060000627,1.96,3.11,2.76
WM-GPS6-2,845060000658,2.99,4.74,4.21
WM-GPS8-2,845060000672,3.97,6.31,5.59
WM-MVP98,845060097160,6.50,11.78,9.90
WM-MVP99,845060097153,7.99,15.78,12.50
WM-MVP94-50,845060097122,2.99,5.56,4.50
WM-MVP94-75,845060097139,3.25,6.03,4.90
WM-MVP99-360-1C,845060031942,7.00,13.78,10.90
WM-MVP99-360-2C,845060031959,8.50,15.78,12.90
WM-WML-30NW-SM,845060045505,53.98,85.78,85.78
WM-WML-30WW-SM,845060045512,53.98,85.78,85.78
WM-WML-50WW,845060020960,56.98,90.78,90.78
WM-WML-60CW,845060021011,75.98,120.78,120.78
WM-WML-60NW,845060020939,75.98,120.78,120.78
WM-WML-60WW,845060020977,75.98,120.78,120.78
WM-WML-80WW,845060020984,81.98,130.78,130.78
WM-WML-120NW-LG,845060045536,147.98,234.78,234.78
WM-WML-120WW-LG,845060045529,147.98,234.78,234.78
WM-WML-SH2,845060001129,10.28,16.78,16.78
WM-WML-SH3,845060001136,10.28,16.78,16.78
WM-LWP-22CW,845060043068,26.98,42.78,42.78
WM-LWP-30CW,845060043082,31.98,50.78,50.78
WM-LWP-80CW,845060043433,96.98,154.78,154.78
WM-LF-WH10-WW,845060044256,13.40,21.78,21.78
WM-LF-WH20-CW,845060044263,20.89,33.78,33.78
WM-LF-120WW-SF,845060043266,74.98,119.78,119.78
WM-LF2-10CW-TR,845060043976,14.47,22.78,22.78
WM-LF2-10WW-TR,845060043983,14.47,22.78,22.78
WM-LF2-50WW-TR,845060044065,35.98,57.78,57.78
WM-LF2-80WW-TR,845060044102,70.98,112.78,112.78
WM-LF2-80CW-SF,845060044140,79.98,127.78,127.78
WM-LF2-80WW-SF,845060044157,79.98,127.78,127.78
WM-LF-10NW-P,845060042719,14.45,22.78,22.78
WM-LF12-6WW,845060042085,12.83,20.78,20.78
WM-LF12-6NW,845060042078,12.83,20.78,20.78
WM-LF12-6CW,845060042061,12.83,20.78,20.78
WM-SL-20W-BZ-30K,845060044669,20.89,33.78,33.78
WM-SLW-212-50K-P,845060043846,31.98,50.78,50.78
WM-SLW-212-30K-P,845060043884,31.98,50.78,50.78
WM-SLB-212-50K-P,845060043839,31.98,50.78,50.78
WM-SLW-312-50K-P,845060044201,39.98,63.78,63.78
WM-SLB-312-50K-P,845060044195,39.98,63.78,63.78
WM-LF3-80WW-YK,845060045291,109.98,174.78,174.78
WM-LF3-100WW-YK,845060045314,140.98,223.78,223.78
WM-LF3-150WW-YK,845060045338,150.98,239.78,239.78
WM-LF3-220WW-YK,845060045352,236.98,376.78,376.78
WM-LF3-300WW-YK,845060045376,309.98,492.78,492.78
WM-LF3-80WW-TR,845060045017,126.98,201.78,201.78
WM-LF3-100WW-TR,845060045031,137.98,219.78,219.78
WM-LF3-150CW-TR,845060045048,170.98,271.78,271.78
WM-LF3-150WW-TR,845060045055,170.98,271.78,271.78
WM-LF3-220CW-TR,845060045062,255.98,406.78,406.78
WM-LF3-300CW-TR,845060045086,319.98,508.78,508.78
WM-LF3-80WW-SF,845060045154,129.98,206.78,206.78
WM-LF3-100CW-SF,845060045161,159.98,254.78,254.78
WM-LF3-220WW-SF,845060045215,266.98,423.78,423.78
WM-LF3-300CW-SF,845060045222,326.98,519.78,519.78
WM-LF3-300WW-SF,845060045239,326.98,519.78,519.78
WM-LF3-EXTARM,845060045420,43.98,69.78,69.78
WM-LF3-STR,845060045451,37.98,60.78,60.78
WM-LF3-SF,845060045437,39.98,63.78,63.78
WM-LF3-TYPEIII-150W/300W,845060017649,11.66,18.78,18.78
WM-LF3-TYPEIII-80W/100W/220W,845060017656,11.66,18.78,18.78
WM-LF3-TYPEIV-150W/300W,845060017663,11.66,18.78,18.78
WM-LF3-TYPEIV-80W/100W/220W,845060017670,11.66,18.78,18.78
WM-FLD-12CW-WH,845060045680,22.98,36.78,36.78
WM-FLD-12WW-WH,845060045697,22.98,36.78,36.78
WM-FLD-30CW-WH,845060045703,42.98,68.78,68.78
WM-FLD-30WW-WH,845060045710,42.98,68.78,68.78
WM-FLD-30CW-GRN,845060045666,42.98,68.78,68.78
WM-FLD-30WW-GRN,845060045673,42.98,68.78,68.78
WM-UHB2-150-WW,845060004502,106.98,169.78,169.78
WM-UHB2-220-NW,845060015522,117.98,187.78,187.78
WM-UHB2-SK,845060005455,31.98,50.78,50.78
WM-UHB2-SMB,845060010480,31.98,50.78,50.78
WM-UHB-300-CW,845060047707,324.94,516.78,516.78
WM-UHB-300-NW,845060047714,324.94,516.78,516.78
WM-UHB-360-NW,845060047561,380.94,604.78,604.78
WM-UHB-300-CW-480V,845060047721,501.94,797.78,797.78
WM-UHB-360-CW-480V,845060004441,607.94,965.78,965.78
WM-LHB-50-CW,845060043587,49.98,79.78,79.78
WM-LHB-220-NW,845060046199,118.98,188.78,188.78
WM-LHB-AL-18,845060018974,21.40,33.78,33.78
WM-LHB-BRKT-150,845060001969,5.89,9.78,9.78
WM-CL-36W-30K-E39,845060047844,16.61,26.78,26.78
WM-CL-36W-50K-E39,845060047851,16.61,26.78,26.78
WM-LP-2X2-40W-50K-DS,845060017892,36.90,63.78,63.78
WM-LP-2X2-40W-40K-DS,845060017908,36.90,63.78,63.78
WM-LP-2X2-40W-35K-DS,845060017915,37.90,66.78,66.78
WM-LP-2X2-40W-27K-DS,845060018837,37.90,66.78,66.78
WM-LP-2X4-60W-50K-DS,845060017922,67.90,119.78,119.78
WM-LP-2X4-60W-40K-DS,845060017939,67.90,119.78,119.78
WM-LP-2X4-60W-35K-DS,845060017946,68.90,115.78,115.78
WM-LP-2X4-60W-27K-DS,845060031348,75.90,115.78,115.78
WM-LP-2X4-72W-50K-DS,845060017953,82.90,144.78,144.78
WM-LP-2X4-72W-40K-DS,845060017960,82.90,144.78,144.78
WM-LP-2X4-72W-35K-DS,845060017977,85.90,142.78,142.78
WM-LP-2X4-72W-27K-DS,845060031355,94.90,142.78,142.78
WM-LP-1X4-40W-50K-DS,845060017984,48.90,98.78,98.78
WM-LP-1X4-40W-40K-DS,845060017991,48.90,98.78,98.78
WM-LP-1X4-40W-35K-DS,845060018004,48.90,98.78,98.78
WM-LP-1X4-40W-27K-DS,845060031331,55.90,98.78,98.78
WM-LP-2X4-72W-40K-D,845060037630,41.98,66.78,66.78
WM-LP-2X4-72W-35K-D,845060037623,41.98,66.78,66.78
WM-LP-2X4-72W-27K-D,845060003338,41.98,66.78,66.78
WM-LP-1X4-45W-50K-D,845060037555,23.98,38.78,38.78
WM-LP-1X4-45W-40K-D,845060037548,23.98,38.78,38.78
WM-LP-1X4-45W-35K-D,845060037531,23.98,38.78,38.78
WM-PAR30-SN-10W-30K-D,845060044454,3.77,5.98,5.98
WM-PAR30-SN-10W-50K-D,845060044447,3.77,5.98,5.98
WM-PAR30-LN-10W-30K-D,845060044430,3.77,5.98,5.98
WM-PAR30-LN-10W-50K-D,845060044423,3.77,5.98,5.98
WM-BR20-6W-30K-D,845060037517,2.70,4.28,4.28
WM-BR30-13.5W-30K-D,845060074741,2.70,4.28,4.28
WM-BR30-13.5W-50K-D,845060074758,2.70,4.28,4.28
WM-PAR36-10W-40K,845060046779,8.05,12.78,12.78
WM-R12V-5M-D3-CW,845060041828,8.05,12.78,12.78
WM-R12V-5M-D3-P65-CW,845060041170,9.12,14.78,14.78
WM-R12V-5M-D3-P65-WW,845060041187,9.12,14.78,14.78
WM-R12V-5M-D5-CW,845060040838,14.47,22.78,22.78
WM-R12V-5M-D5-P65-CW,845060041866,17.68,28.78,28.78
WM-R24V-5M-D3-CW,845060040890,8.05,12.78,12.78
WM-R24V-5M-D3-WW,845060040944,7.80,12.78,12.78
WM-R24V-30M-D3-CW,845060040951,46.98,74.78,74.78
WM-R24V-30M-D3-WW,845060040968,46.98,74.78,74.78
WM-R24V-5M-D5-CW,845060039900,14.86,23.78,23.78
WM-R24V-5M-D5-WW,845060039917,14.86,23.78,23.78
WM-R24V-5M-D5-RGB,845060039924,14.87,23.78,23.78
WM-R24V-30M-D5-WW,845060039948,89.98,142.78,142.78
WM-R24V-5M-D5-P54-WW,845060041118,18.84,29.78,29.78
WM-R24V-5M-D5-P68-WW,845060041033,22.98,36.78,36.78
WM-LEDR-CTRL-24K,845060041613,2.70,4.28,4.28
WM-LEDR-CTRL-44K,845060041620,3.77,5.98,5.98
WM-LEDR-CTRL-44K-HD,845060041637,5.91,9.78,9.78
WM-LEDR-CTRL-20K-HD,845060041606,10.19,16.78,16.78
WM-LEDR-CTRL,845060041217,27.98,44.78,44.78
WM-LEDR-10M-B-RGB,845060041736,1.61,2.55,2.55
WM-LEDR-8M-A,845060041743,1.06,1.68,1.68
WM-LEDR-10M-A,845060041750,1.06,1.68,1.68
WM-LEDR-10M-A-RGB,845060041767,1.61,2.55,2.55
WM-LEDR-8M-C,845060041774,1.06,1.68,1.68
WM-LEDR-10M-C-RGB,845060041798,1.61,2.55,2.55
WM-LEDR-8M-HW,845060040258,1.06,1.68,1.68
WM-LEDR-10M-HW,845060040265,1.06,1.68,1.68
WM-LEDR-10M-HW-RGB,845060040272,1.61,2.55,2.55
WM-LEDR-AMPLIFIER,845060041200,13.92,22.78,22.78
WM-LEDR-CSD8,845060041415,1.06,1.68,1.68
WM-LEDR-RGBD10,845060041422,1.06,1.68,1.68
WM-RBW005A,845060041439,1.71,2.72,2.72
WM-CONTYPE-H,845060040203,1.06,1.68,1.68
WM-CONTYPE-H-20,845060040210,9.59,15.78,15.78
WM-LEDR-CHNL-LP-4FT,845060019773,4.84,7.68,7.68
WM-LEDR-CHNL-LPR-4FT,845060019797,3.77,5.98,5.98
WM-LEDR-CHNL-45-4FT,845060019803,14.47,22.78,22.78
WM-LEDR-FRST-45-LENS,845060019827,4.84,7.68,7.68
WM-LEDR-CHNL-4FT,845060038453,5.91,9.78,9.78
WM-LEDR-CHNL-4FT-WHT,845060038460,5.91,9.78,9.78
WM-LEDR-FRST-LENS,845060038361,4.42,7.02,7.02
WM-LEDR-CLR-LENS,845060038354,3.77,5.98,5.98
WM-LEDR-CHNL-CAP,845060019919,0.56,0.88,0.88
WM-LEDDR-12V-400W,845060039771,29.98,47.78,47.78
WM-LEDDR-12V-WP-60W,845060039795,16.12,25.78,25.78
WM-LEDDR-12V-WP-200W,845060039788,31.98,50.78,50.78
WM-DLSE6-30K,845060057379,6.69,11.78,10.74
WM-DLSE6-40K,845060057386,6.69,11.78,10.74
WM-DLSE6-50K,845060057393,6.69,11.78,10.74
WM-DLS4-MCT-PIR,845060057409,16.90,28.78,25.74
WM-DLS6-MCT-PIR,845060057416,23.90,39.78,35.74
WM-DLS8-MCT-PIR,845060057423,29.90,52.78,46.74
WM-DLS10-MCT-PIR,845060057430,36.90,61.78,54.74
WM-DLS12-MCT-PIR,845060057447,43.90,72.78,64.74
WM-DLS6-MCT-277V,845060057478,18.90,32.78,28.74
WM-DLS12-MCT-277V,845060057485,43.90,72.78,64.74
WM-WMC-DL-MCT-BR-DT,845060052374,46.90,84.78,74.74
WM-WMC-DL-MCT-BN-DT,845060052381,46.90,84.78,74.74
WM-WMC-UDL-MCT-BR-DT,845060052398,68.90,120.78,106.74
WM-WMC-UDL-MCT-BN-DT,845060052404,68.90,120.78,106.74
WM-RDPF4-MCT5,845060058079,5.24,9.78,8.74
WM-RDPF6-MCT5,845060058086,6.96,11.78,10.74
WM-RDPS4-MCT5,845060058055,5.24,9.78,8.74
WM-RDPS6-MCT5,845060058062,6.96,11.78,10.74
WM-RSL4-BF-MCT5,845060057836,13.80,25.78,22.74
WM-RSL6-BF-MCT5,845060057843,14.87,27.78,24.74
WM-RSL-BF-EXT-10FT-MCT5,845060058666,3.43,5.45,4.84
WM-RSL-BF-EXT-20FT-MCT5,845060058673,4.78,7.60,6.73
WM-RSL-BF-EXT-6FT-MCT5,845060058659,2.20,3.50,3.10
WM-RSLC6-BF-30K,845060057850,17.90,31.78,28.74
WM-RSLC6-BF-40K,845060057867,17.90,31.78,28.74
WM-RSLC6-BF-50K,845060057874,17.90,31.78,28.74
WM-RSLC8-BF-30K,845060057881,22.90,39.78,35.74
WM-RSLC8-BF-40K,845060057898,22.90,39.78,35.74
WM-RSLC8-BF-50K,845060057904,22.90,39.78,35.74
WM-RSL-BF-EXT-6FT,845060074765,2.20,3.50,3.10
WM-RSL-BF-EXT-10FT,845060074772,3.43,5.45,4.83
WM-RSL-BF-EXT-20FT,845060074789,4.79,7.60,6.74
WM-PL120ADJ-30K-WH,845060054118,23.90,39.78,34.74
WM-PL120ADJ-40K-WH,845060054330,20.22,33.78,29.74
WM-PL120ADJ-50K-WH,845060054392,20.22,33.78,29.74
WM-PL120ADJ-30K-BK,845060054286,20.22,33.78,29.74
WM-PL120ADJ-40K-BK,845060054316,20.22,33.78,29.74
WM-PL120ADJ-50K-BK,845060054378,20.22,33.78,29.74
WM-PL120ADJ-30K-BN,845060054293,20.22,33.78,29.74
WM-PL120ADJ-40K-BN,845060054323,23.90,39.78,34.74
WM-PL120ADJ-50K-BN,845060054385,23.90,39.78,34.74
WM-PL120ADJ-3KIT-30K-WH,845060054132,60.90,103.78,90.74
WM-PL120ADJ-3KIT-40K-WH,845060054361,51.90,87.78,76.74
WM-PL120ADJ-3KIT-50K-WH,845060054422,51.90,87.78,76.74
WM-PL120ADJ-3KIT-30K-BK,845060054125,51.90,87.78,76.74
WM-PL120ADJ-3KIT-40K-BK,845060054354,51.90,87.78,76.74
WM-PL120ADJ-3KIT-50K-BK,845060054415,51.90,87.78,76.74
WM-PL120ADJ-3KIT-30K-BN,845060054309,51.90,87.78,76.74
WM-PL120ADJ-3KIT-40K-BN,845060054347,60.90,103.78,90.74
WM-PL120ADJ-3KIT-50K-BN,845060054408,60.90,103.78,90.74
WM-LDS-MCT-D,845060012729,37.90,66.78,59.74
WM-LDS-MCT-D-BZ,845060012736,37.90,66.78,59.74
WM-FML-R6-MCT,845060054590,19.90,36.78,32.74
WM-FML-R8-MCT,845060054606,26.90,47.78,42.74
WM-FML-R10-MCT,845060054613,31.90,57.78,50.74
WM-FML-R14-MCT,845060054620,51.90,87.78,77.74
WM-FML-R18-MCT,845060054637,70.90,119.78,105.74
WM-FML-R22-MCT,845060054644,101.90,169.78,150.74
WM-FML-RK-712,845060054798,13.80,21.78,19.74
WM-FML-SK6,845060054804,21.29,33.78,29.74
WM-FDL-12-MCT,845060054439,23.98,38.78,33.74
WM-FDL-14-MCT,845060054446,25.98,41.78,36.74
WM-FDL-16-MCT,845060054453,35.98,57.78,50.74
WM-FDL-18-MCT,845060054460,49.90,87.78,77.74
WM-TGL-2X2-MCTP,845060058420,50.90,88.78,78.74
WM-TGL-2X4-MCTP,845060058437,75.90,133.78,118.74
WM-RSL3-MCT5,845060058192,11.75,20.78,17.74
WM-RSL3-MCT5-BN,845060059502,11.71,18.78,18.78
WM-RSL3-MCT5-ORB,845060071504,11.71,18.78,18.78
WM-RSL4-MCT5,845060058208,9.52,16.78,14.74
WM-RSL4-MCT5-ORB,845060072013,12.50,21.78,19.74
WM-RSL6-MCT5,845060058215,11.75,20.78,17.74
WM-RSL6-MCT5-ORB,845060072020,14.50,24.78,21.74
WM-RSL8-MCT5,845060058222,17.66,31.78,28.74
WM-RSL10-MCT5,845060058239,18.94,33.78,30.74
WM-RSL12-MCT5,845060058246,21.29,38.78,33.74
WM-SSL4-MCT5,845060058253,10.59,18.78,16.74
WM-SSL6-MCT5,845060058260,12.73,22.78,19.74
WM-SSL12-MCT5,845060058277,31.90,57.78,50.74
WM-RSL-EXT-10FT-MCT,845060057591,5.56,8.78,7.74
WM-RSL4-ADJ-MCT5,845060058284,16.90,29.78,26.74
WM-RSL6-ADJ-MCT5,845060058291,19.90,38.78,33.74
WM-RSL4-APD-MCT5,845060058307,19.90,38.78,33.74
WM-SP10KV,845060054149,9.52,18.78,16.74
WM-XTSL-RW,845060054699,11.69,18.78,16.74
WM-XTSL-GW,845060054682,11.69,18.78,16.74
WM-XTSL-CL-RW,845060054675,27.94,44.78,39.74
WM-XTSL-CL-GW,845060054668,27.94,44.78,39.74
WM-T8-4FT-TYPB-2E-18W-40K-C,845060046090,4.45,7.77,6.69
WM-T8-4FT-TYPB-2E-18W-40K-F,845060046144,4.76,8.78,7.74
WM-T8-4FT-TYPB-2E-18W-50K-C,845060046151,4.45,7.77,6.69
WM-T8-4FT-TYPB-2E-18W-50K-F,845060046205,4.76,8.78,7.74
WM-SCL-CS1-6FT,845060058338,6.41,10.78,9.74
WM-SCL-CS1P-6FT,845060058345,16.18,25.78,22.74
WM-SCL-CSY1-6FT,845060058352,6.41,10.78,9.74
WM-SCL-CSY1P-6FT,845060058369,16.18,25.78,22.74
WM-SCL-CTB,845060058376,0.55,0.87,0.77
WM-SCL-ASC-50FT,845060058383,8.67,13.78,12.74
WM-SCL-ASC-100FT,845060058390,17.32,27.78,24.74
WM-SCL-TBC-WN,845060058406,1.79,2.84,2.52
WM-SCL-LCB,845060058413,0.27,0.43,0.38
WM-SCL-GSY110,845060012866,8.55,13.78,12.74
WM-SCL-GSY120,845060012873,11.53,18.78,16.74
WM-SCL-ASC-1000FT,845060057652,126.24,200.78,177.74
WM-RGBW-WIFI-CONTROLLER,845060058314,101.90,169.78,150.74
WM-EL-2A,845060058321,15.99,25.78,22.74
WM-SCXR-4FT-40W-MCT4-D,845060057669,143.90,252.78,228.74
WM-SCXR-8FT-80W-MCT4-D,845060057676,239.90,420.78,380.74
WM-SCXR-LNL,845060057683,23.94,42.78,38.74
WM-SCX-2FT-20W-MCT4-D,845060056808,80.90,142.78,129.74
WM-SCX-3FT-30W-MCT4-D,845060056815,107.90,188.78,171.74
WM-SCX-4FT-40W-MCT4-D,845060056822,111.90,196.78,178.74
WM-SCX-6FT-60W-MCT4-D,845060056839,165.90,290.78,263.74
WM-SCX-8FT-80W-MCT4-D,845060056846,219.90,385.78,349.74
WM-SCX2-2FT-20W-MCT4-D,845060056990,86.90,152.78,137.74
WM-SCX2-3FT-30W-MCT4-D,845060057003,117.90,206.78,186.74
