product_id,parent_sku,child_sku,"Color Temperature (CCT)","Finish Options","Light Source Options","Select Light Source","End Cap Finish Options","Letter Color Options","Wattage Options","Main Cable Length","Select Size","Metal Trim Ring Finish","Wattage & Lumen Options","Finial & Globe Options","Lamp / Ballast Options","Lamp & Ballast Options","Fixture Options","Control Options","Round Trim Ring Options","Square Trim Ring Options",Voltage,"Wattage / Lumen Options","[RB]Color Temperature (CCT)",Reflector,Color,"Color Temperature","Select Size (W x L)","Voltage Options","Length/Wattage Options","Mounting Options","Color Te\mperature (CCT)","Housing Color Options","Size & Wattage Options","Rod Set Options","Spool Length","Lamp Options","Lens Options","Size & Lamps Options","Watts & Bollard Options","Wattage & VA Rating","Wattage & Battery Type","Wattage & Lens Options","Soft Connector Options","Cable Options","Battery Options","Sensor Options","Distribution Options","Voltage Rating Options","Beam Angle Options",Lumens,Testing,"Dimming Options","CCT Options","Finish Option","Output Wattage Options","Number of Channels & Wattage Options","Length / Wattage Options","Length & Wattage Options"
10525,TF-ECLA217S,TF-ECLA217S-TO,,,,,Tortoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10526,TF-ECLA232S,TF-ECLA232S-WH,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10527,TF-ECLA232S,TF-ECLA232S-WM,,,,,"White Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10528,TF-ECLA232S,TF-ECLA232S-IM,,,,,"Ivory Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10529,TF-ECLA232S,TF-ECLA232S-BM,,,,,"Black Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10530,TF-ECLA232S,TF-ECLA232S-SL,,,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10531,TF-ECLA232S,TF-ECLA232S-TO,,,,,Tortoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10532,TF-ECLRE417S,TF-ECLRE417S-WH,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10533,TF-ECLRE417S,TF-ECLRE417S-WM,,,,,"White Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534,TF-ECLRE417S,TF-ECLRE417S-IM,,,,,"Ivory Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10535,TF-ECLRE417S,TF-ECLRE417S-BM,,,,,"Black Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10536,TF-ECLRE417S,TF-ECLRE417S-SL,,,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10537,TF-ECLRE417S,TF-ECLRE417S-TO,,,,,Tortoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10538,TF-ECLRE432S,TF-ECLRE432S-WH,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10539,TF-ECLRE432S,TF-ECLRE432S-WM,,,,,"White Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10540,TF-ECLRE432S,TF-ECLRE432S-IM,,,,,"Ivory Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10541,TF-ECLRE432S,TF-ECLRE432S-BM,,,,,"Black Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10542,TF-ECLRE432S,TF-ECLRE432S-SL,,,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10543,TF-ECLRE432S,TF-ECLRE432S-TO,,,,,Tortoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10544,TF-WLINLV2328MV,TF-WLINLV2328MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10545,TF-WLINLV2328MV,TF-WLINLV2328MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10546,TF-WLINLV2328MV,TF-WLINLV2328MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10547,TF-WLINLV2328MV,TF-WLINLV2328MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10548,TF-WLINLV232MV,TF-WLINLV232MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10549,TF-WLINLV232MV,TF-WLINLV232MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10550,TF-WLINLV232MV,TF-WLINLV232MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10551,TF-WLINLV232MV,TF-WLINLV232MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10552,TF-BKRA117MV,TF-BKRA117MV-WH,,"White Back Plate and End Caps (standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10553,TF-BKRA117MV,TF-BKRA117MV-CHE,,"White Back Plate and Chrome End Caps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10554,TF-BKRA117MV,TF-BKRA117MV-CH,,"Chrome Back Plate and End Caps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10555,TF-WLINLV2548MV,TF-WLINLV2548MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556,TF-WLINLV2548MV,TF-WLINLV2548MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10557,TF-WLINLV2548MV,TF-WLINLV2548MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10558,TF-WLINLV2548MV,TF-WLINLV2548MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10559,TF-WLINLV254MV,TF-WLINLV254MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10560,TF-WLINLV254MV,TF-WLINLV254MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10561,TF-WLINLV254MV,TF-WLINLV254MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10562,TF-WLINLV254MV,TF-WLINLV254MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10563,TF-WLINMW2328MV,TF-WLINMW2328MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10564,TF-WLINMW2328MV,TF-WLINMW2328MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10565,TF-WLINMW2328MV,TF-WLINMW2328MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10566,TF-WLINMW2328MV,TF-WLINMW2328MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10567,TF-WLINMW232MV,TF-WLINMW232MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10568,TF-WLINMW232MV,TF-WLINMW232MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10569,TF-WLINMW232MV,TF-WLINMW232MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570,TF-WLINMW232MV,TF-WLINMW232MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10571,TF-WLINMW2548MV,TF-WLINMW2548MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10572,TF-WLINMW2548MV,TF-WLINMW2548MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10573,TF-WLINMW2548MV,TF-WLINMW2548MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10574,TF-WLINMW2548MV,TF-WLINMW2548MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10578,TF-WLINMW254MV,TF-WLINMW254MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10579,TF-WLINMW254MV,TF-WLINMW254MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10580,TF-WLINMW254MV,TF-WLINMW254MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10581,TF-WLINMW254MV,TF-WLINMW254MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10582,TF-WLINPF2328MV,TF-WLINPF2328MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583,TF-WLINPF2328MV,TF-WLINPF2328MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10584,TF-WLINPF2328MV,TF-WLINPF2328MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10585,TF-WLINPF2328MV,TF-WLINPF2328MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10586,TF-WLINPF232MV,TF-WLINPF232MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10587,TF-WLINPF232MV,TF-WLINPF232MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10588,TF-WLINPF232MV,TF-WLINPF232MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10589,TF-WLINPF232MV,TF-WLINPF232MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10590,TF-WLINPF254MV,TF-WLINPF254MV-WH,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10591,TF-WLINPF254MV,TF-WLINPF254MV-BK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10592,TF-WLINPF254MV,TF-WLINPF254MV-SL,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10593,TF-WLINPF254MV,TF-WLINPF254MV-IN,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10624,TF-BKRA125MV,TF-BKRA125MV-WH,,"White Back Plate and End Caps (standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10625,TF-BKRA125MV,TF-BKRA125MV-CHE,,"White Back Plate and Chrome End Caps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10626,TF-BKRA125MV,TF-BKRA125MV-CH,,"Chrome Back Plate and End Caps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10627,TF-BKRA132MV,TF-BKRA132MV-WH,,"White Back Plate and End Caps (standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628,TF-BKRA132MV,TF-BKRA132MV-CHE,,"White Back Plate and Chrome End Caps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629,TF-BKRA132MV,TF-BKRA132MV-CH,,"Chrome Back Plate and End Caps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12571,BL-RELXTE1RCAEM-SDT,BL-RELXTE1RCAEM-SDT-R,,,,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12572,BL-RELXTE1RCAEM-SDT,BL-RELXTE1RCAEM-SDT-G,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70960,ILP-SS8-12L-U,ILP-SS8-12L-U-35-FRL,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70961,ILP-SS8-12L-U,ILP-SS8-12L-U-40-FRL,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70962,ILP-SS8-12L-U,ILP-SS8-12L-U-50-FRL,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82163,TL-TECBTA-22,TL-TECBTA-22-20W-50KD1WJ,,,,,,,"20 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82164,TL-TECBTA-22,TL-TECBTA-22-40W-50KD1WJ,,,,,,,"40 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12815,PS-HB-18Y-PAD,PS-HB-18Y-PAD-60,,,,,,,,"60 cable (standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12816,PS-HB-18Y-PAD,PS-HB-18Y-PAD-120,,,,,,,,"120 cable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12817,PS-HB-18Y-PAD,PS-HB-18Y-PAD-180,,,,,,,,"180 cable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12818,PS-HB-18Y-PAD,PS-HB-18Y-PAD-240,,,,,,,,"240 cable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12831,BL-DBEL,BL-DBEL-BR-SDT,,"Bronze (standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12832,BL-DBEL,BL-DBEL-B-SDT,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12834,BL-DBEL,BL-DBEL-WH-SDT,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12842,BL-LEDR5HO,BL-LEDR5HO-,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12843,BL-LEDR5HO,BL-LEDR5HO-B,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71174,BL-PAR-1,BL-PAR-1W,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71175,BL-PAR-1,BL-PAR-1B,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12858,ILP-AL-375WU,ILP-AL-375WU-30TIVUPMB,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12859,ILP-AL-375WU,ILP-AL-375WU-40TIVUPMB,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12860,ILP-AL-375WU,ILP-AL-375WU-50TIVUPMB,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12861,ILP-AL-225WU,ILP-AL-225WU-30TIVUPMB,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12862,ILP-AL-225WU,ILP-AL-225WU-40TIVUPMB,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12863,ILP-AL-225WU,ILP-AL-225WU-50TIVUPMB,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12864,ILP-AL-90WU,ILP-AL-90WU-30TIVUPMB,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12865,ILP-AL-90WU,ILP-AL-90WU-40TIVUPMB,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12866,ILP-AL-90WU,ILP-AL-90WU-50TIVUPMB,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81841,ILP-BLFT-15WLED-UNIV-4000K,ILP-BLFT-15WLED-UNIV-4000K-BRZ,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81842,ILP-BLFT-15WLED-UNIV-4000K,ILP-BLFT-15WLED-UNIV-4000K-BLK,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13137,EL-EB30-11W,EL-EB30-11W-3020e-CASE25,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13138,EL-EB30-11W,EL-EB30-11W-3000e-CASE25,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13139,EL-EB30-11W,EL-EB30-11W-3040e-CASE25,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13140,EL-EB30-11W,EL-EB30-11W-3050e-CASE25,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13141,EL-EA21-22W,EL-EA21-22W-1020eh-CASE5,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13142,EL-EA21-22W,EL-EA21-22W-1000eh-CASE5,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13143,EL-EA21-22W,EL-EA21-22W-1040eh-CASE5,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13144,EL-EA21-22W,EL-EA21-22W-1050eh-CASE5,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13427,BL-RH-WP,BL-RH-WP-1,,,,,,,,,,,,,,,"Single remote head",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13428,BL-RH-WP,BL-RH-WP-2,,,,,,,,,,,,,,,"Double remote head",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13429,TF-128A24L,TF-128A24L-J35W4600LDMV40K,,,,,,,"35 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13430,TF-128A24L,TF-128A24L-J48W6300LDMV40K,,,,,,,"48 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13431,TF-128A24L,TF-128A24L-J57W7100LDMV40K,,,,,,,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13432,TF-128A14L,TF-128A14L-J35W3450LDMV40K,,,,,,,"35 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13433,TF-128A14L,TF-128A14L-J48W4800LDMV40K,,,,,,,"48 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13469,EN-880111,EN-880111-I,,Ivory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13470,EN-880111,EN-880111-W,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473,TF-200A224LS28W3300LDMV,TF-200A224LS28W3300LDMV-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13474,TF-200A224LS28W3300LDMV,TF-200A224LS28W3300LDMV-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13475,TF-200A224LS28W3300LDMV,TF-200A224LS28W3300LDMV-40K,"4000K (recommended)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13476,TF-200A224LS28W3300LDMV,TF-200A224LS28W3300LDMV-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13471,EN-8661,EN-8661-I,,Ivory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472,EN-8661,EN-8661-W,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13477,EN-84150,EN-84150-I,Ivory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13478,EN-84150,EN-84150-W,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83274,DG-HLF25QF1X132U,DG-HLF25QF1X132U-4K-CGY,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83275,DG-HLF25QF1X132U,DG-HLF25QF1X132U-5K-CGY,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13481,TF-200A424LS48W6000LDMV,TF-200A424LS48W6000LDMV-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13482,TF-200A424LS48W6000LDMV,TF-200A424LS48W6000LDMV-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13483,TF-200A424LS48W6000LDMV,TF-200A424LS48W6000LDMV-40K,"4000K (recommended)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13485,TF-200A424LS48W6000LDMV,TF-200A424LS48W6000LDMV-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13835,TF-VLT22LJ36W3700LDMV,TF-VLT22LJ36W3700LDMV-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13836,TF-VLT22LJ36W3700LDMV,TF-VLT22LJ36W3700LDMV-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13838,TF-VLT22LJ36W3700LDMV,TF-VLT22LJ36W3700LDMV-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13839,TF-VLT22LJ36W3700LDMV,TF-VLT22LJ36W3700LDMV-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13851,EN-83200,EN-83200-I,,Ivory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13852,EN-83200,EN-83200-W,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13853,TF-LXT22LZ36W4200LDMV,TF-LXT22LZ36W4200LDMV-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13855,TF-LXT22LZ36W4200LDMV,TF-LXT22LZ36W4200LDMV-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13857,TF-LXT22LZ36W4200LDMV,TF-LXT22LZ36W4200LDMV-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13858,TF-LXT22LZ36W4200LDMV,TF-LXT22LZ36W4200LDMV-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13854,EN-83150L,EN-83150L-W,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856,EN-83150L,EN-83150L-C,,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13859,EN-83150,EN-83150-GY,,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13860,EN-83150,EN-83150-I,,Ivory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
